"","cod_municipio_ibge","total","total_abertas","media_tempo_horas","dias"
"4605",4219853,291,62,374.683333333333,15.6118055555556
"4606",4220000,1714,326,50.5455555555556,2.10606481481482
"4607",4300034,612,100,110.912857142857,4.62136904761905
"4608",4300059,307,45,41.2090909090909,1.71704545454545
"4609",4300109,1453,239,71.207,2.96695833333333
"4610",4300208,639,89,46.3085714285714,1.92952380952381
"4611",4300307,388,58,54.4275,2.2678125
"4612",4300406,7453,1330,158.339574468085,6.59748226950355
"4613",4300455,284,45,60.929,2.53870833333333
"4614",4300471,142,19,53.4933333333333,2.22888888888889
"4615",4300505,470,60,42.152,1.75633333333333
"4616",4300554,145,15,292.61,12.1920833333333
"4617",4300570,275,55,53.7757142857143,2.24065476190476
"4618",4300604,20177,4540,188.91186440678,7.87132768361582
"4619",4300638,285,48,NA,NA
"4620",4300646,862,113,107.608,4.48366666666667
"4621",4300661,123,12,31.0033333333333,1.29180555555556
"4622",4300703,591,76,38.1176923076923,1.58823717948718
"4623",4300802,1711,242,97.0614285714286,4.04422619047619
"4624",4300851,680,105,71.08375,2.96182291666667
"4625",4300877,902,148,87.2565217391304,3.6356884057971
"4626",4300901,825,115,79.64,3.31833333333333
"4627",4301008,2675,371,181.298709677419,7.55411290322581
"4628",4301057,2045,314,65.438064516129,2.72658602150538
"4629",4301073,125,12,29.8266666666667,1.24277777777778
"4630",4301107,1370,233,58.2573076923077,2.42738782051282
"4631",4301206,977,136,99.8671428571429,4.16113095238095
"4632",4301305,1977,273,121.028076923077,5.04283653846154
"4633",4301404,1227,154,70.9633333333333,2.95680555555556
"4634",4301503,738,129,23.3923076923077,0.974679487179487
"4635",4301552,397,51,136.019,5.66745833333333
"4636",4301602,11228,1670,196.194838709677,8.17478494623656
"4637",4301636,1534,272,184.582380952381,7.69093253968254
"4638",4301651,564,81,109.515833333333,4.56315972222222
"4639",4301701,958,118,90.4321739130435,3.76800724637681
"4640",4301750,267,39,179.447142857143,7.47696428571429
"4641",4301800,418,61,57.872,2.41133333333333
"4642",4301859,246,38,61.035,2.543125
"4643",4301875,392,63,110.522,4.60508333333333
"4644",4301909,1264,216,88.158,3.67325
"4645",4301925,107,14,92.612,3.85883333333333
"4646",4301958,329,41,103.79,4.32458333333333
"4647",4302006,668,83,232.054285714286,9.66892857142857
"4648",4302055,75,10,21.67,0.902916666666667
"4649",4302105,20497,3354,568.2240625,23.6760026041667
"4650",4302154,212,20,107.26625,4.46942708333333
"4651",4302204,1200,171,74.8986363636364,3.12077651515152
"4652",4302220,121,23,79.43,3.30958333333333
"4653",4302238,172,24,89.016,3.709
"4654",4302253,243,38,141.331666666667,5.88881944444444
"4655",4302303,1091,147,189.1732,7.88221666666667
"4656",4302352,2088,308,173.943,7.247625
"4657",4302378,131,23,172.306,7.17941666666667
"4658",4302402,1312,210,88.2036842105263,3.67515350877193
"4659",4302451,502,56,125.21,5.21708333333333
"4660",4302501,425,71,139.977777777778,5.83240740740741
"4661",4302584,132,15,43.92,1.83
"4662",4302600,171,24,45.162,1.88175
"4663",4302659,503,71,32.3290909090909,1.34704545454545
"4664",4302709,1777,266,103.153333333333,4.29805555555556
"4665",4302808,2981,410,163.695666666667,6.82065277777778
"4666",4302907,894,128,114.96125,4.79005208333333
"4667",4303004,8740,1303,343.659803921569,14.319158496732
"4668",4303103,20010,3602,329.314,13.7214166666667
"4669",4303202,339,56,69.0075,2.8753125
"4670",4303301,471,60,50.999,2.12495833333333
"4671",4303400,360,53,130.914285714286,5.4547619047619
"4672",4303509,7468,1027,152.697291666667,6.36238715277778
"4673",4303558,277,53,69.9871428571429,2.91613095238095
"4674",4303608,994,156,138.0308,5.75128333333333
"4675",4303673,217,37,68.1192307692308,2.83830128205128
"4676",4303707,547,67,94.848,3.952
"4677",4303806,726,96,54.3335714285714,2.26389880952381
"4678",4303905,9893,1733,170.95568627451,7.12315359477124
"4679",4304002,535,76,105.64,4.40166666666667
"4680",4304101,374,39,79.737,3.322375
"4681",4304200,2107,319,112.709130434783,4.69621376811594
"4682",4304309,583,75,50.3753846153846,2.09897435897436
"4683",4304358,1010,141,132.396315789474,5.51651315789474
"4684",4304408,8245,1739,245.766851851852,10.2402854938272
"4685",4304507,3555,492,121.7484375,5.0728515625
"4686",4304606,46702,8990,681.097802197802,28.3790750915751
"4687",4304614,107,16,15.86,0.660833333333333
"4688",4304622,122,25,263.463333333333,10.9776388888889
"4689",4304630,11018,2077,370.426909090909,15.4344545454545
"4690",4304655,161,29,170.569,7.10704166666667
"4691",4304663,2516,444,159.712307692308,6.65467948717949
"4692",4304671,603,71,82.6677777777778,3.44449074074074
"4693",4304689,1047,184,136.131111111111,5.67212962962963
"4694",4304697,169,20,99.0514285714286,4.12714285714286
"4695",4304705,7761,1285,212.752857142857,8.86470238095238
"4696",4304713,444,88,153.259333333333,6.38580555555556
"4697",4304804,3705,583,98.2897368421053,4.09540570175439
"4698",4304853,78,7,34.225,1.42604166666667
"4699",4304903,1302,164,72.201875,3.00841145833333
"4700",4304952,299,56,71.2483333333333,2.96868055555556
"4701",4305009,834,109,66.3141176470588,2.76308823529412
"4702",4305108,72057,12407,943.757865168539,39.3232443820225
"4703",4305116,190,20,85.975,3.58229166666667
"4704",4305124,470,65,44.77,1.86541666666667
"4705",4305132,201,27,59.8314285714286,2.49297619047619
"4706",4305157,184,32,25.1442857142857,1.04767857142857
"4707",4305173,646,95,105.485652173913,4.39523550724638
"4708",4305207,1854,284,64.7609090909091,2.69837121212121
"4709",4305306,1065,176,100.800454545455,4.20001893939394
"4710",4305355,3496,578,129.83,5.40958333333333
"4711",4305371,131,19,59.8142857142857,2.49226190476191
"4712",4305405,400,64,55.16875,2.29869791666667
"4713",4305439,1586,181,114.405925925926,4.76691358024691
"4714",4305447,213,25,109.45,4.56041666666667
"4715",4305454,2017,328,74.5947826086957,3.10811594202899
"4716",4305504,420,56,73.4255555555556,3.05939814814815
"4717",4305587,291,54,156.80375,6.53348958333333
"4718",4305603,332,58,75.4,3.14166666666667
"4719",4305702,754,108,53.5576470588235,2.23156862745098
"4720",4305801,1168,164,135.266666666667,5.63611111111111
"4721",4305835,67,4,NA,NA
"4722",4305850,161,16,2.74,0.114166666666667
"4723",4305871,255,45,123.381176470588,5.14088235294118
"4724",4305900,611,93,151.7995,6.32497916666667
"4725",4305934,73,11,0.33,0.01375
"4726",4305959,390,37,46.1322222222222,1.92217592592593
"4727",4305975,253,52,39.22,1.63416666666667
"4728",4306007,942,151,164.2735,6.84472916666667
"4729",4306056,780,122,36.1578571428571,1.50657738095238
"4730",4306072,173,27,74.2788888888889,3.0949537037037
"4731",4306106,7061,1092,190.59125,7.94130208333333
"4732",4306130,70,9,117.805,4.90854166666667
"4733",4306205,1275,208,79.0409523809524,3.29337301587302
"4734",4306304,468,61,57.3209090909091,2.38837121212121
"4735",4306320,183,31,41.8366666666667,1.74319444444444
"4736",4306353,125,21,95.38,3.97416666666667
"4737",4306379,141,25,42.8,1.78333333333333
"4738",4306403,4153,765,179.775217391304,7.49063405797101
"4739",4306429,102,16,80.82,3.3675
"4740",4306452,362,44,37.81,1.57541666666667
"4741",4306502,682,74,83.9938461538461,3.49974358974359
"4742",4306551,232,26,29.245,1.21854166666667
"4743",4306601,4596,666,124.974545454545,5.20727272727273
"4744",4306700,258,36,206.774285714286,8.61559523809524
"4745",4306734,391,69,49.5216666666667,2.06340277777778
"4746",4306759,154,16,114.263333333333,4.76097222222222
"4747",4306767,4179,779,132.289761904762,5.51207341269841
"4748",4306809,2882,450,272.782142857143,11.3659226190476
"4749",4306908,1900,281,79.1231578947368,3.29679824561403
"4750",4306924,63,7,248.98,10.3741666666667
"4751",4306932,851,127,89.4475,3.72697916666667
"4752",4306957,292,43,43.7375,1.82239583333333
"4753",4306973,284,49,71.7411111111111,2.98921296296296
"4754",4307005,16659,2799,530.079333333333,22.0866388888889
"4755",4307054,344,44,90.711,3.779625
"4756",4307104,504,74,66.2690909090909,2.76121212121212
"4757",4307203,507,61,98.8166666666667,4.11736111111111
"4758",4307302,455,60,217.23,9.05125
"4759",4307401,295,37,123.615,5.150625
"4760",4307450,173,25,40.9833333333333,1.70763888888889
"4761",4307500,1804,286,121.535,5.06395833333333
"4762",4307559,730,108,73.426,3.05941666666667
"4763",4307609,7125,1321,241.152678571429,10.0480282738095
"4764",4307708,9902,1814,294.367321428571,12.2653050595238
"4765",4307807,4235,640,127.768837209302,5.3237015503876
"4766",4307815,155,20,27.792,1.158
"4767",4307831,230,24,48.1066666666667,2.00444444444444
"4768",4307864,267,34,203.462,8.47758333333333
"4769",4307906,9710,1734,407.499090909091,16.9791287878788
"4770",4308003,813,108,34.5181818181818,1.43825757575758
"4771",4308052,214,38,38.32,1.59666666666667
"4772",4308078,488,83,43.29,1.80375
"4773",4308102,1686,289,107.724545454545,4.48852272727273
"4774",4308201,4990,701,214.954375,8.95643229166667
"4775",4308250,88,5,9.51,0.39625
"4776",4308300,846,126,157.183571428571,6.54931547619048
"4777",4308409,474,79,125.337368421053,5.22239035087719
"4778",4308433,157,19,30.4675,1.26947916666667
"4779",4308458,443,67,76.9393333333333,3.20580555555556
"4780",4308508,4672,764,181.633469387755,7.5680612244898
"4781",4308607,5444,826,184.223409090909,7.67597537878788
"4782",4308656,166,26,28.9975,1.20822916666667
"4783",4308706,570,88,120.632307692308,5.02634615384615
"4784",4308805,660,124,57.6055555555556,2.40023148148148
"4785",4308854,130,21,104.385,4.349375
"4786",4308904,2206,299,202.976296296296,8.45734567901235
"4787",4309001,1488,193,90.3663333333333,3.76526388888889
"4788",4309050,848,124,97.6066666666667,4.06694444444444
"4789",4309100,8906,1701,235.107777777778,9.79615740740741
"4790",4309126,114,24,48.1581818181818,2.00659090909091
"4791",4309159,186,22,75.325,3.13854166666667
"4792",4309209,32238,6165,499.484761904762,20.8118650793651
"4793",4309258,143,16,45.522,1.89675
"4794",4309308,9877,1796,265.379019607843,11.0574591503268
"4795",4309407,4218,561,96.9251282051282,4.03854700854701
"4796",4309506,676,85,94.7161538461538,3.94650641025641
"4797",4309555,607,109,70.461,2.935875
"4798",4309571,139,24,261.38,10.8908333333333
"4799",4309605,2269,283,76.2092592592593,3.17538580246914
"4800",4309654,323,50,61.66125,2.56921875
"4801",4309704,414,62,43.8577777777778,1.82740740740741
"4802",4309753,202,27,36.9666666666667,1.54027777777778
"4803",4309803,455,69,89.5807142857143,3.73252976190476
"4804",4309902,701,112,81.919375,3.41330729166667
"4805",4309951,280,57,179.929090909091,7.49704545454545
"4806",4310009,3181,426,104.632424242424,4.35968434343434
"4807",4310108,5130,805,257.196842105263,10.7165350877193
"4808",4310207,12017,1732,296.197966101695,12.341581920904
"4809",4310306,427,56,99.717,4.154875
"4810",4310330,3218,619,215.254210526316,8.96892543859649
"4811",4310363,328,52,97.0918181818182,4.04549242424242
"4812",4310405,547,79,77.700625,3.23752604166667
"4813",4310413,189,27,98.949,4.122875
"4814",4310439,608,61,95.1018181818182,3.96257575757576
"4815",4310462,153,12,49.758,2.07325
"4816",4310504,746,96,34.836,1.4515
"4817",4310538,710,116,53.5683333333333,2.23201388888889
"4818",4310553,162,29,55.2914285714286,2.30380952380952
"4819",4310579,87,20,319.21,13.3004166666667
"4820",4310603,3376,503,81.0195121951219,3.37581300813008
"4821",4310652,225,45,239.621428571429,9.98422619047619
"4822",4310702,240,24,112.125,4.671875
"4823",4310751,146,12,177.765,7.406875
"4824",4310801,3401,594,92.2383333333333,3.84326388888889
"4825",4310850,295,40,57.67625,2.40317708333333
"4826",4310876,92,16,261.675,10.903125
"4827",4310900,379,41,43.91375,1.82973958333333
"4828",4311007,3640,516,80.4825,3.3534375
"4829",4311106,1229,160,49.9942105263158,2.08309210526316
"4830",4311122,389,69,72.595,3.02479166666667
"4831",4311130,146,31,168.71,7.02958333333333
"4832",4311155,457,57,93.12,3.88
"4833",4311205,2160,311,62.0425925925926,2.58510802469136
"4834",4311239,95,19,1,0.0416666666666667
"4835",4311254,301,42,119.622857142857,4.98428571428571
"4836",4311270,212,25,25.908,1.0795
"4837",4311304,3146,483,82.281875,3.42841145833333
"4838",4311403,14405,2580,554.125079365079,23.088544973545
"4839",4311429,138,22,93.84,3.91
"4840",4311502,746,112,75.9214285714286,3.16339285714286
"4841",4311601,298,45,38.6592857142857,1.61080357142857
"4842",4311627,606,125,77.3809090909091,3.22420454545455
"4843",4311643,117,18,147.535,6.14729166666667
"4844",4311700,589,93,56.3823529411765,2.34926470588235
"4845",4311718,285,44,51.845,2.16020833333333
"4846",4311734,155,31,200.535,8.355625
"4847",4311759,892,120,93.483,3.895125
"4848",4311775,633,107,76.4727777777778,3.18636574074074
"4849",4311791,231,30,57.2866666666667,2.38694444444444
"4850",4311809,4789,790,182.9228,7.62178333333333
"4851",4311908,657,91,69.8847368421053,2.91186403508772
"4852",4311981,297,48,69.034,2.87641666666667
"4853",4312005,148,18,13.79,0.574583333333333
"4854",4312054,344,43,91.6866666666667,3.82027777777778
"4855",4312104,355,35,103.131666666667,4.29715277777778
"4856",4312138,167,29,51.62375,2.15098958333333
"4857",4312153,555,86,28.3125,1.1796875
"4858",4312179,104,26,90.15,3.75625
"4859",4312203,473,62,83.05625,3.46067708333333
"4860",4312252,581,92,94.07,3.91958333333333
"4861",4312302,425,60,103.934,4.33058333333333
"4862",4312351,162,24,18.2628571428571,0.760952380952381
"4863",4312377,135,31,112.785,4.699375
"4864",4312385,269,42,151.994285714286,6.33309523809524
"4865",4312401,7738,1325,211.435,8.80979166666667
"4866",4312427,209,34,105.757142857143,4.40654761904762
"4867",4312443,267,43,116.550909090909,4.85628787878788
"4868",4312450,599,86,53.079,2.211625
"4869",4312476,722,104,40.0846153846154,1.67019230769231
"4870",4312500,1326,163,34.1029166666667,1.42095486111111
"4871",4312609,628,70,38.504,1.60433333333333
"4872",4312617,209,27,248.866,10.3694166666667
"4873",4312625,126,12,18.55,0.772916666666667
"4874",4312658,2198,335,83.0837837837838,3.46182432432432
"4875",4312674,181,26,98.0633333333333,4.08597222222222
"4876",4312708,1424,227,61.4559259259259,2.56066358024691
"4877",4312757,378,52,148.887692307692,6.20365384615385
"4878",4312807,565,82,86.4378571428571,3.60157738095238
"4879",4312906,1201,149,108.150454545455,4.50626893939394
"4880",4312955,173,32,55.4428571428571,2.31011904761905
"4881",4313003,260,35,107.998333333333,4.49993055555556
"4882",4313011,272,30,40.0233333333333,1.66763888888889
"4883",4313037,535,84,26.7021428571429,1.11258928571429
"4884",4313060,1811,332,158.157857142857,6.58991071428571
"4885",4313086,224,34,26.235,1.093125
"4886",4313102,513,73,61.7515384615385,2.57298076923077
"4887",4313201,3363,585,142.67475,5.94478125
"4888",4313300,3777,553,185.068043478261,7.71116847826087
"4889",4313334,113,15,70.65,2.94375
"4890",4313359,408,46,97.33,4.05541666666667
"4891",4313375,3177,673,146.664,6.111
"4892",4313391,257,35,150.365714285714,6.2652380952381
"4893",4313409,38752,6519,991.088918918919,41.2953716216216
"4894",4313425,205,23,199.345,8.30604166666667
"4895",4313441,143,23,71.865,2.994375
"4896",4313466,126,16,48.6225,2.0259375
"4897",4313490,342,48,44.4675,1.8528125
"4898",4313508,6184,1050,223.149607843137,9.29790032679739
"4899",4313607,381,57,111.125,4.63020833333333
"4900",4313656,1502,213,86.8396153846154,3.61831730769231
"4901",4313706,4108,598,202.187804878049,8.4244918699187
"4902",4313805,826,124,74.703,3.112625
"4903",4313904,4822,652,107.149777777778,4.46457407407407
"4904",4313953,1089,150,139.626315789474,5.81776315789474
"4905",4314001,986,141,87.8029411764706,3.65845588235294
"4906",4314027,482,61,34.86,1.4525
"4907",4314035,485,73,56.4935714285714,2.35389880952381
"4908",4314050,5576,1147,162.823863636364,6.78432765151515
"4909",4314068,158,24,62.662,2.61091666666667
"4910",4314076,556,69,126.216,5.259
"4911",4314100,31744,5284,576.286470588235,24.0119362745098
"4912",4314134,210,27,90.0283333333333,3.75118055555556
"4913",4314159,688,116,38.578125,1.607421875
"4914",4314175,134,21,58.548,2.4395
"4915",4314209,794,124,77.94,3.2475
"4916",4314308,524,87,81.0422222222222,3.37675925925926
"4917",4314407,40170,7387,648.958082191781,27.0399200913242
"4918",4314423,684,151,88.3931818181818,3.68304924242424
"4919",4314456,281,43,31.40625,1.30859375
"4920",4314464,174,34,36.9,1.5375
"4921",4314472,243,30,51.8066666666667,2.15861111111111
"4922",4314498,348,63,50.3108333333333,2.09628472222222
"4923",4314506,939,119,147.836363636364,6.15984848484849
"4924",4314548,278,47,65.6572727272727,2.7357196969697
"4925",4314555,137,13,24.15,1.00625
"4926",4314605,1243,216,49.5848275862069,2.06603448275862
"4927",4314704,1033,105,57.7891666666667,2.40788194444444
"4928",4314753,203,34,38.34,1.5975
"4929",4314779,337,52,91.2866666666667,3.80361111111111
"4930",4314787,134,17,28.395,1.183125
"4931",4314803,4698,832,187.044222222222,7.79350925925926
"4932",4314902,223471,37407,2986.91780487805,124.454908536585
"4933",4315008,310,54,71.8222222222222,2.99259259259259
"4934",4315057,195,22,48.5533333333333,2.02305555555556
"4935",4315073,112,20,23.75,0.989583333333333
"4936",4315107,1287,200,58.2516666666667,2.42715277777778
"4937",4315131,164,9,112.89,4.70375
"4938",4315149,384,76,50.0254545454545,2.08439393939394
"4939",4315156,317,51,30.2038461538462,1.25849358974359
"4940",4315172,178,20,105.27,4.38625
"4941",4315206,270,33,33.7583333333333,1.40659722222222
"4942",4315305,3172,387,113.746206896552,4.73942528735632
"4943",4315313,107,21,200.89,8.37041666666667
"4944",4315321,159,31,85.5428571428571,3.56428571428571
"4945",4315354,471,64,224.25,9.34375
"4946",4315404,379,62,157.073333333333,6.54472222222222
"4947",4315453,148,15,140.208,5.842
"4948",4315503,1824,334,78.0242857142857,3.2510119047619
"4949",4315552,133,19,143.848333333333,5.99368055555556
"4950",4315602,20594,3808,370.454411764706,15.4356004901961
"4951",4315701,2583,444,113.687297297297,4.73697072072072
"4952",4315750,351,52,258.48,10.77
"4953",4315800,915,136,43.42,1.80916666666667
"4954",4315909,790,110,66.5052941176471,2.77105392156863
"4955",4315958,93,11,329.45,13.7270833333333
"4956",4316006,2003,351,98.2245454545454,4.09268939393939
"4957",4316105,959,166,85.4718518518519,3.56132716049383
"4958",4316204,453,69,54.9507692307692,2.28961538461538
"4959",4316303,660,108,89.9353846153846,3.74730769230769
"4960",4316402,3749,526,192.721333333333,8.03005555555556
"4961",4316428,182,26,37.4657142857143,1.56107142857143
"4962",4316436,301,43,14.67,0.61125
"4963",4316451,1237,165,85.6976,3.57073333333333
"4964",4316477,323,57,45.4571428571429,1.89404761904762
"4965",4316501,829,116,58.5194117647059,2.43830882352941
"4966",4316600,2346,372,150.438823529412,6.26828431372549
"4967",4316709,1037,170,96.3926923076923,4.01636217948718
"4968",4316733,98,15,90.336,3.764
"4969",4316758,813,125,81.1486666666667,3.38119444444444
"4970",4316808,18159,2967,584.055084745763,24.3356285310734
"4971",4316907,32469,5955,713.671486486487,29.7363119369369
"4972",4316956,568,95,171.739444444444,7.15581018518519
"4973",4316972,150,20,76.9225,3.20510416666667
"4974",4317004,524,56,183.671428571429,7.65297619047619
"4975",4317103,10142,1374,338.256363636364,14.0940151515152
"4976",4317202,9074,1489,163.50724137931,6.81280172413793
"4977",4317251,118,16,62.108,2.58783333333333
"4978",4317301,3982,545,121.956388888889,5.0815162037037
"4979",4317400,5757,1003,131.97488372093,5.49895348837209
"4980",4317509,9378,1436,263.949583333333,10.9978993055556
"4981",4317558,160,15,73.5275,3.06364583333333
"4982",4317608,4599,719,358.030238095238,14.9179265873016
"4983",4317707,923,154,120.5945,5.02477083333333
"4984",4317756,230,29,121.15,5.04791666666667
"4985",4317806,1644,257,108.970769230769,4.54044871794872
"4986",4317905,1371,220,64.9833333333333,2.70763888888889
"4987",4317954,186,24,53.67,2.23625
"4988",4318002,6025,958,223.577551020408,9.31573129251701
"4989",4318051,378,48,128.52125,5.35505208333333
"4990",4318101,1587,284,88.5491666666667,3.68954861111111
"4991",4318200,2382,366,136.004285714286,5.66684523809524
"4992",4318309,5379,796,123.555,5.148125
"4993",4318408,1917,310,75.0461111111111,3.1269212962963
"4994",4318424,564,76,63.8444444444444,2.66018518518519
"4995",4318432,346,69,102.063333333333,4.25263888888889
"4996",4318440,297,46,54.5918181818182,2.27465909090909
"4997",4318457,140,19,79.625,3.31770833333333
"4998",4318465,176,21,61.295,2.55395833333333
"4999",4318481,377,61,165.376923076923,6.89070512820513
"5000",4318499,269,38,57.5057142857143,2.39607142857143
"5001",4318507,1855,287,87.7992592592593,3.6583024691358
"5002",4318606,817,105,84.955,3.53979166666667
"5003",4318614,215,29,87.09,3.62875
"5004",4318622,430,79,126.384545454545,5.26602272727273
"5005",4318705,27446,4779,374.321527777778,15.5967303240741
"5006",4318804,3621,520,122.352888888889,5.09803703703704
"5007",4318903,4226,663,171.810769230769,7.15878205128205
"5008",4319000,3007,415,95.3707407407407,3.97378086419753
"5009",4319109,718,103,60.4493333333333,2.51872222222222
"5010",4319125,226,32,235.14,9.7975
"5011",4319158,653,101,64.525,2.68854166666667
"5012",4319208,388,76,227.86875,9.49453125
"5013",4319307,431,65,27.4866666666667,1.14527777777778
"5014",4319356,359,65,72.622,3.02591666666667
"5015",4319364,120,14,142.48,5.93666666666667
"5016",4319372,368,50,33.5655555555556,1.39856481481481
"5017",4319406,1409,196,145.495652173913,6.06231884057971
"5018",4319505,3206,540,208.51,8.68791666666667
"5019",4319604,2112,292,147.914333333333,6.16309722222222
"5020",4319703,290,46,84.8585714285714,3.53577380952381
"5021",4319711,207,21,13.165,0.548541666666667
"5022",4319737,84,14,27.645,1.151875
"5023",4319752,293,49,116.783636363636,4.86598484848485
"5024",4319802,788,119,52.2876470588235,2.17865196078431
"5025",4319901,9883,1905,294.079056603774,12.2532940251572
"5026",4320008,13736,2834,190.49,7.93708333333333
"5027",4320107,2816,427,144.064444444444,6.00268518518519
"5028",4320206,1136,199,50.8279310344828,2.11783045977011
"5029",4320230,206,32,145.178333333333,6.04909722222222
"5030",4320263,324,41,NA,NA
"5031",4320305,731,88,98.3414285714286,4.09755952380952
"5032",4320321,163,17,11.29,0.470416666666667
"5033",4320354,415,79,47.91,1.99625
"5034",4320404,2118,303,198.095,8.25395833333333
"5035",4320453,170,30,105.291666666667,4.38715277777778
"5036",4320503,550,81,104.590833333333,4.35795138888889
"5037",4320552,550,80,123.732307692308,5.15551282051282
"5038",4320578,98,9,NA,NA
"5039",4320602,311,43,127.575,5.315625
"5040",4320651,237,44,66.828,2.7845
"5041",4320677,491,69,164.559166666667,6.85663194444444
"5042",4320701,1861,250,114.082272727273,4.75342803030303
"5043",4320800,3753,550,260.744,10.8643333333333
"5044",4320859,467,89,80.73,3.36375
"5045",4320909,3291,568,139.2775,5.80322916666667
"5046",4321006,1449,200,77.905,3.24604166666667
"5047",4321105,1999,305,111.619130434783,4.65079710144928
"5048",4321204,6851,1179,126.589583333333,5.27456597222222
"5049",4321303,2781,396,61.3164516129032,2.55485215053763
"5050",4321329,270,40,54.2172727272727,2.25905303030303
"5051",4321352,443,65,122.358181818182,5.09825757575758
"5052",4321402,1564,204,118.121935483871,4.92174731182796
"5053",4321436,1299,218,113.664,4.736
"5054",4321451,3923,683,130.645263157895,5.44355263157895
"5055",4321469,397,50,80.02,3.33416666666667
"5056",4321477,364,48,62.9683333333333,2.62368055555556
"5057",4321493,178,31,92.8375,3.86822916666667
"5058",4321501,7156,1276,278.63,11.6095833333333
"5059",4321600,7124,1244,211.624545454545,8.81768939393939
"5060",4321626,144,22,112.076,4.66983333333333
"5061",4321634,232,29,51.3892307692308,2.14121794871795
"5062",4321667,1587,219,93.9363636363636,3.91401515151515
"5063",4321709,3521,561,136.27696969697,5.67820707070707
"5064",4321808,2779,455,158.3405,6.59752083333333
"5065",4321832,163,26,75.265,3.13604166666667
"5066",4321857,407,63,48.1614285714286,2.00672619047619
"5067",4321907,2841,472,143.557297297297,5.98155405405405
"5068",4321956,741,140,97.3142857142857,4.0547619047619
"5069",4322004,2613,369,85.3323529411765,3.55551470588235
"5070",4322103,682,102,120.058181818182,5.00242424242424
"5071",4322152,177,23,1124.09,46.8370833333333
"5072",4322186,91,16,224.565,9.356875
"5073",4322202,2010,331,69.1171428571429,2.87988095238095
"5074",4322251,596,88,78.4953846153846,3.27064102564103
"5075",4322301,951,166,130.088695652174,5.42036231884058
"5076",4322327,251,34,63.02,2.62583333333333
"5077",4322343,112,15,15.64,0.651666666666667
"5078",4322350,77,12,56.126,2.33858333333333
"5079",4322376,183,43,90.86,3.78583333333333
"5080",4322400,12523,2081,297.516935483871,12.3965389784946
"5081",4322509,7297,1196,217.868431372549,9.07785130718954
"5082",4322525,256,44,52.4957142857143,2.18732142857143
"5083",4322533,544,73,56.245,2.34354166666667
"5084",4322541,696,128,118.805333333333,4.95022222222222
"5085",4322558,245,31,23.5728571428571,0.982202380952381
"5086",4322608,6507,940,223.615813953488,9.31732558139535
"5087",4322707,2630,461,165.948857142857,6.91453571428571
"5088",4322806,3335,492,126.056,5.25233333333333
"5089",4322855,196,26,83.6966666666667,3.48736111111111
"5090",4322905,445,60,83.6581818181818,3.48575757575758
"5091",4323002,23336,5000,352.09679245283,14.6706996855346
"5092",4323101,351,39,60.09,2.50375
"5093",4323200,381,55,67.1281818181818,2.79700757575758
"5094",4323309,415,58,77.23625,3.21817708333333
"5095",4323358,130,12,255.46,10.6441666666667
"5096",4323408,510,66,188.720666666667,7.86336111111111
"5097",4323457,308,49,156.401666666667,6.51673611111111
"5098",4323507,220,30,58.38,2.4325
"5099",4323606,161,23,73.2225,3.0509375
"5100",4323705,223,34,32.47,1.35291666666667
"5101",4323754,170,27,101.6925,4.2371875
"5102",4323770,274,40,108.14375,4.50598958333333
"5103",4323804,3599,672,215.953962264151,8.99808176100629
"5104",5000203,1733,338,83.2116279069767,3.4671511627907
"5105",5000252,520,81,52.0526666666667,2.16886111111111
"5106",5000609,3017,471,214.849210526316,8.95205043859649
"5107",5000708,1612,298,NA,NA
"5108",5000807,637,123,NA,NA
"5109",5000856,606,100,82.09,3.42041666666667
"5110",5000906,591,83,NA,NA
"5111",5001003,2518,363,52.1078787878788,2.17116161616162
"5112",5001102,3253,571,NA,NA
"5113",5001243,569,83,NA,NA
"5114",5001508,829,135,75.4252631578947,3.14271929824561
"5115",5001904,2429,393,76.6285714285714,3.19285714285714
"5116",5002001,1006,156,NA,NA
"5117",5002100,1624,245,78.6094117647059,3.27539215686275
"5118",5002159,732,116,58.9611764705882,2.45671568627451
"5119",5002209,3380,544,94.6804347826087,3.94501811594203
"5120",5002308,961,134,42.1968421052632,1.75820175438596
"5121",5002407,2593,410,147.412,6.14216666666667
"5122",5002605,1541,199,40.526,1.68858333333333
"5123",5002704,119893,23641,1011.67220183486,42.1530084097859
"5124",5002803,382,42,NA,NA
"5125",5002902,2559,429,143.312702702703,5.97136261261261
"5126",5002951,4501,891,143.376470588235,5.97401960784314
"5127",5003108,350,59,42.68,1.77833333333333
"5128",5003157,1022,151,NA,NA
"5129",5003207,7605,1276,263.570161290323,10.9820900537634
"5130",5003256,2825,461,97.386,4.05775
"5131",5003306,3341,526,66.4788095238095,2.7699503968254
"5132",5003454,1095,135,NA,NA
"5133",5003488,530,82,NA,NA
"5134",5003504,451,73,NA,NA
"5135",5003702,29049,5306,362.051710526316,15.0854879385965
"5136",5003751,992,152,NA,NA
"5137",5003801,1715,269,110.846666666667,4.61861111111111
"5138",5003900,351,38,34.3046153846154,1.42935897435897
"5139",5004007,951,151,NA,NA
"5140",5004106,739,102,NA,NA
"5141",5004304,1362,190,85.5070967741936,3.56279569892473
"5142",5004403,855,126,61.5296428571429,2.56373511904762
"5143",5004502,1597,286,35.53,1.48041666666667
