sig_uf (municipio_ibge.csv);ano_deferimento;Municipio-UF;Nom Municipio;nom_nj_agrupada;sig_uf;Idt Capital;mes_deferimento;Nom Regiao;qtd_empresas;qtd_horas_viabilidade_soma;Tempo Médio Viabilidade;vlr_horas_viabilidade_soma;vlr_qtd_empresas;cod_municipio_ibge;cod_municipio_ibge (municipio_ibge.csv);cod_nj_agrupada;cod_nj_agrupada (natureza_juridica_agrupada.csv);Número de registros;opcao_mei;qtd_horas_abertura_media;qtd_horas_abertura_soma;qtd_horas_registro_media;qtd_horas_registro_soma;qtd_horas_viabilidade_media;Soma Tempos;Tempo Médio de Abertura;Tempo Médio Registro;tip_porte;vlr_horas_abertura_media;vlr_horas_abertura_soma;vlr_horas_registro_media;vlr_horas_registro_soma;vlr_horas_viabilidade_media;vlr_latitude;vlr_longitude
PR;2023;Jataizinho - PR;Jataizinho;Sociedade Limitada;PR;Não;Março;Sul;1;30.06;30;30,06;1;4112702;4112702;18;18;1;Não;30.19;30.19;0.13;0.13;30.06;30;1 Dia(s) 6 Hora(s);0;1;30,19;30,19;0,13;0,13;30,06;-23.24896049499512;-50.94075012207031
PR;2023;Kaloré - PR;Kaloré;Sociedade Limitada;PR;Não;Março;Sul;1;18.25;18;18,25;1;4113106;4113106;18;18;1;Não;18.27;18.27;0.02;0.02;18.25;18;0 Dia(s) 18 Hora(s);0;1;18,27;18,27;0,02;0,02;18,25;-23.86297035217285;-51.6727409362793
PR;2023;Lidianópolis - PR;Lidianópolis;Sociedade Limitada;PR;Não;Março;Sul;1;1.61;2;1,61;1;4113429;4113429;18;18;1;Não;1.61;1.61;0;0;1.61;2;0 Dia(s) 2 Hora(s);0;1;1,61;1,61;0;0;1,61;-24.07488059997559;-51.63375854492188
PR;2023;Lobato - PR;Lobato;Sociedade Limitada;PR;Não;Março;Sul;1;22.75;23;22,75;1;4113601;4113601;18;18;1;Não;22.76;22.76;0.01;0.01;22.75;23;0 Dia(s) 23 Hora(s);0;1;22,76;22,76;0,01;0,01;22,75;-22.97892951965332;-51.97137832641602
PR;2023;Lunardelli - PR;Lunardelli;Sociedade Limitada;PR;Não;Março;Sul;1;213.5;214;213,5;1;4113759;4113759;18;18;1;Não;213.62;213.62;0.12;0.12;213.5;214;8 Dia(s) 22 Hora(s);0;1;213,62;213,62;0,12;0,12;213,5;-24.07583999633789;-51.77505874633789
PR;2023;Mariluz - PR;Mariluz;Sociedade Limitada;PR;Não;Março;Sul;1;31.88;32;31,88;1;4115101;4115101;18;18;1;Não;31.88;31.88;0;0;31.88;32;1 Dia(s) 8 Hora(s);0;1;31,88;31,88;0;0;31,88;-24.05522918701172;-53.21006011962891
PR;2023;Marilândia do Sul - PR;Marilândia do Sul;Sociedade Limitada;PR;Não;Março;Sul;1;22.94;23;22,94;1;4114906;4114906;18;18;1;Não;22.94;22.94;0;0;22.94;23;0 Dia(s) 23 Hora(s);0;1;22,94;22,94;0;0;22,94;-23.7426700592041;-51.30239868164062
PR;2023;Mato Rico - PR;Mato Rico;Sociedade Limitada;PR;Não;Março;Sul;1;20.72;21;20,72;1;4115739;4115739;18;18;1;Não;20.72;20.72;0;0;20.72;21;0 Dia(s) 21 Hora(s);0;1;20,72;20,72;0;0;20,72;-24.69646072387695;-52.22077178955078
PR;2023;Missal - PR;Missal;Sociedade Limitada;PR;Não;Março;Sul;1;0.05;0;0,05;1;4116059;4116059;18;18;1;Não;0.44;0.44;0.39;0.39;0.05;0;0 Dia(s) 0 Hora(s);0;1;0,44;0,44;0,39;0,39;0,05;-25.10751914978027;-54.26216888427734
PR;2023;Nova Cantu - PR;Nova Cantu;Sociedade Limitada;PR;Não;Março;Sul;1;2.68;3;2,68;1;4116802;4116802;18;18;1;Não;22.5;22.5;19.82;19.82;2.68;23;0 Dia(s) 23 Hora(s);20;1;22,5;22,5;19,82;19,82;2,68;-24.63138008117676;-52.54008102416992
PR;2023;Nova Laranjeiras - PR;Nova Laranjeiras;Sociedade Limitada;PR;Não;Março;Sul;1;4.54;5;4,54;1;4117057;4117057;18;18;1;Não;4.59;4.59;0.05;0.05;4.54;5;0 Dia(s) 5 Hora(s);0;1;4,59;4,59;0,05;0,05;4,54;-25.22610092163086;-52.58782958984375
PR;2023;Ourizona - PR;Ourizona;Sociedade Limitada;PR;Não;Março;Sul;1;313.8;314;313,8;1;4117404;4117404;18;18;1;Não;319.8;319.8;6;6;313.8;320;13 Dia(s) 8 Hora(s);6;1;319,8;319,8;6;6;313,8;-23.46134948730469;-52.23181915283203
PR;2023;Planaltina do Paraná - PR;Planaltina do Paraná;Sociedade Limitada;PR;Não;Março;Sul;1;13.9;14;13,9;1;4119707;4119707;18;18;1;Não;14.07;14.07;0.17;0.17;13.9;14;0 Dia(s) 14 Hora(s);0;1;14,07;14,07;0,17;0,17;13,9;-23.09120941162109;-52.96611022949219
PR;2023;Porecatu - PR;Porecatu;Sociedade Limitada;PR;Não;Março;Sul;1;27.23;27;27,23;1;4120002;4120002;18;18;1;Não;32.58;32.58;5.35;5.35;27.23;33;1 Dia(s) 9 Hora(s);5;1;32,58;32,58;5,35;5,35;27,23;-22.74455070495605;-51.41733169555664
PR;2023;Porto Vitória - PR;Porto Vitória;Sociedade Limitada;PR;Não;Março;Sul;1;48.38;48;48,38;1;4120309;4120309;18;18;1;Não;48.43;48.43;0.05;0.05;48.38;48;2 Dia(s) 0 Hora(s);0;1;48,43;48,43;0,05;0,05;48,38;-26.24090957641602;-51.22267150878906
PR;2023;Presidente Castelo Branco - PR;Presidente Castelo Branco;Sociedade Limitada;PR;Não;Março;Sul;1;64.77;65;64,77;1;4120408;4120408;18;18;1;Não;65.02;65.02;0.25;0.25;64.77;65;2 Dia(s) 17 Hora(s);0;1;65,02;65,02;0,25;0,25;64,77;-23.26387977600098;-52.16419982910156
PR;2023;Primeiro de Maio - PR;Primeiro de Maio;Sociedade Limitada;PR;Não;Março;Sul;1;132.17;132;132,17;1;4120507;4120507;18;18;1;Não;132.17;132.17;0;0;132.17;132;5 Dia(s) 12 Hora(s);0;1;132,17;132,17;0;0;132,17;-22.85778999328613;-51.05702972412109
PR;2023;Roncador - PR;Roncador;Sociedade Limitada;PR;Não;Março;Sul;1;3.63;4;3,63;1;4122503;4122503;18;18;1;Não;3.86;3.86;0.23;0.23;3.63;4;0 Dia(s) 4 Hora(s);0;1;3,86;3,86;0,23;0,23;3,63;-24.57196998596191;-52.28339004516602
PR;2023;Santa Inês - PR;Santa Inês;Sociedade Limitada;PR;Não;Março;Sul;1;28;28;28;1;4123600;4123600;18;18;1;Não;28.12;28.12;0.12;0.12;28;28;1 Dia(s) 4 Hora(s);0;1;28,12;28,12;0,12;0,12;28;-22.71904945373535;-51.89976119995117
PR;2023;Santa Isabel do Ivaí - PR;Santa Isabel do Ivaí;Sociedade Limitada;PR;Não;Março;Sul;1;88.04000000000001;88;88,04;1;4123709;4123709;18;18;1;Não;94.64;94.64;6.6;6.6;88.04000000000001;95;3 Dia(s) 23 Hora(s);7;1;94,64;94,64;6,6;6,6;88,04;-23.10998916625977;-53.24298858642578
PR;2023;Santa Lúcia - PR;Santa Lúcia;Sociedade Limitada;PR;Não;Março;Sul;1;0.08;0;0,08;1;4123824;4123824;18;18;1;Não;0.28;0.28;0.2;0.2;0.08;0;0 Dia(s) 0 Hora(s);0;1;0,28;0,28;0,2;0,2;0,08;-25.39253044128418;-53.55966186523438
PR;2023;Santa Maria do Oeste - PR;Santa Maria do Oeste;Sociedade Limitada;PR;Não;Março;Sul;1;4.74;5;4,74;1;4123857;4123857;18;18;1;Não;44.37;44.37;39.63;39.63;4.74;44;1 Dia(s) 20 Hora(s);40;1;44,37;44,37;39,63;39,63;4,74;-24.9072093963623;-51.93722915649414
PR;2023;São Jorge do Ivaí - PR;São Jorge do Ivaí;Sociedade Limitada;PR;Não;Março;Sul;1;71.88;72;71,88;1;4125308;4125308;18;18;1;Não;71.88;71.88;0;0;71.88;72;3 Dia(s) 0 Hora(s);0;1;71,88;71,88;0;0;71,88;-23.43588066101074;-52.34740829467773
PR;2023;Tijucas do Sul - PR;Tijucas do Sul;Sociedade Limitada;PR;Não;Março;Sul;1;39.91;40;39,91;1;4127601;4127601;18;18;1;Não;40.13;40.13;0.22;0.22;39.91;40;1 Dia(s) 16 Hora(s);0;1;40,13;40,13;0,22;0,22;39,91;-25.88579940795898;-49.10861968994141
PR;2023;Xambrê - PR;Xambrê;Sociedade Limitada;PR;Não;Março;Sul;1;43.25;43;43,25;1;4128807;4128807;18;18;1;Não;43.26;43.26;0.01;0.01;43.25;43;1 Dia(s) 19 Hora(s);0;1;43,26;43,26;0,01;0,01;43,25;-23.74967002868652;-53.56745147705078
PR;2023;Alto Paraná - PR;Alto Paraná;Sociedade Limitada;PR;Não;Março;Sul;2;50.52;25;50,52;2;4100608;4100608;18;18;1;Não;37.53;75.06;12.27;24.54;25.26;38;1 Dia(s) 14 Hora(s);12;1;37,53;75,06;12,27;24,54;25,26;-23.07037925720215;-52.30633163452148
PR;2023;Atalaia - PR;Atalaia;Sociedade Limitada;PR;Não;Março;Sul;2;16.51;8;16,51;2;4102208;4102208;18;18;1;Não;17.79;35.58;9.535;19.07;8.255000000000001;18;0 Dia(s) 18 Hora(s);10;1;17,79;35,58;9,535;19,07;8,255;-23.12730979919434;-52.07704925537109
PR;2023;Bela Vista da Caroba - PR;Bela Vista da Caroba;Sociedade Limitada;PR;Não;Março;Sul;2;41.45;21;41,45;2;4102752;4102752;18;18;1;Não;22.025;44.05;1.3;2.6;20.725;22;0 Dia(s) 22 Hora(s);1;1;22,025;44,05;1,3;2,6;20,725;-25.88468933105469;-53.63235855102539
PR;2023;Cafeara - PR;Cafeara;Sociedade Limitada;PR;Não;Março;Sul;2;23.22;12;23,22;2;4103404;4103404;18;18;1;Não;11.645;23.29;0.035;0.07000000000000001;11.61;12;0 Dia(s) 12 Hora(s);0;1;11,645;23,29;0,035;0,07;11,61;-22.79595947265625;-51.7257194519043
PR;2023;Cambará - PR;Cambará;Sociedade Limitada;PR;Não;Março;Sul;2;53.12;27;53,12;2;4103602;4103602;18;18;1;Não;61.90000000000001;123.8;35.34;70.68000000000001;26.56;62;2 Dia(s) 14 Hora(s);35;1;61,9;123,8;35,34;70,68;26,56;-22.99592971801758;-50.08377075195312
PR;2023;Catanduvas - PR;Catanduvas;Sociedade Limitada;PR;Não;Março;Sul;2;73.37;37;73,37;2;4105003;4105003;18;18;1;Não;37.45;74.90000000000001;0.765;1.53;36.685;37;1 Dia(s) 13 Hora(s);1;1;37,45;74,9;0,765;1,53;36,685;-25.2343807220459;-53.12857818603516
PR;2023;Congonhinhas - PR;Congonhinhas;Sociedade Limitada;PR;Não;Março;Sul;2;63.91;32;63,91;2;4106001;4106001;18;18;1;Não;32.69;65.38;0.735;1.47;31.955;33;1 Dia(s) 9 Hora(s);1;1;32,69;65,38;0,735;1,47;31,955;-23.6232795715332;-50.51776123046875
PR;2023;Douradina - PR;Douradina;Sociedade Limitada;PR;Não;Março;Sul;2;140.94;70;140,94;2;4107256;4107256;18;18;1;Não;70.61;141.22;0.14;0.28;70.47;71;2 Dia(s) 23 Hora(s);0;1;70,61;141,22;0,14;0,28;70,47;-23.35090065002441;-53.29415130615234
PR;2023;Icaraíma - PR;Icaraíma;Sociedade Limitada;PR;Não;Março;Sul;2;68.17;34;68,17;2;4109906;4109906;18;18;1;Não;34.205;68.41;0.12;0.24;34.085;34;1 Dia(s) 10 Hora(s);0;1;34,205;68,41;0,12;0,24;34,085;-23.37344932556152;-53.60094833374023
PR;2023;Ipiranga - PR;Ipiranga;Sociedade Limitada;PR;Não;Março;Sul;2;1.61;1;1,61;2;4110508;4110508;18;18;1;Não;0.9700000000000001;1.94;0.165;0.33;0.805;1;0 Dia(s) 1 Hora(s);0;1;0,97;1,94;0,165;0,33;0,805;-25.00736045837402;-50.5655403137207
PR;2023;Iporã - PR;Iporã;Sociedade Limitada;PR;Não;Março;Sul;2;49.7;25;49,7;2;4110607;4110607;18;18;1;Não;25.36;50.72;0.51;1.02;24.85;25;1 Dia(s) 1 Hora(s);1;1;25,36;50,72;0,51;1,02;24,85;-24.05994033813477;-53.6815185546875
PR;2023;Janiópolis - PR;Janiópolis;Sociedade Limitada;PR;Não;Março;Sul;2;174.69;87;174,69;2;4112207;4112207;18;18;1;Não;87.48999999999999;174.98;0.145;0.29;87.345;87;3 Dia(s) 15 Hora(s);0;1;87,49;174,98;0,145;0,29;87,345;-24.15316963195801;-52.79248809814453
PR;2023;Juranda - PR;Juranda;Sociedade Limitada;PR;Não;Março;Sul;2;33.69;17;33,69;2;4112959;4112959;18;18;1;Não;16.91;33.82;0.065;0.13;16.845;17;0 Dia(s) 17 Hora(s);0;1;16,91;33,82;0,065;0,13;16,845;-24.40666007995605;-52.85514068603516
PR;2023;Manfrinópolis - PR;Manfrinópolis;Sociedade Limitada;PR;Não;Março;Sul;2;12.61;6;12,61;2;4114351;4114351;18;18;1;Não;28.24;56.48;21.935;43.87;6.305;28;1 Dia(s) 4 Hora(s);22;1;28,24;56,48;21,935;43,87;6,305;-26.1051197052002;-53.32553100585938
PR;2023;Maria Helena - PR;Maria Helena;Sociedade Limitada;PR;Não;Março;Sul;2;1.39;1;1,39;2;4114708;4114708;18;18;1;Não;8.820000000000002;17.64;8.125000000000002;16.25;0.6950000000000001;9;0 Dia(s) 9 Hora(s);8;1;8,82;17,64;8,125;16,25;0,695;-23.59103012084961;-53.2215690612793
PR;2023;Nova Santa Rosa - PR;Nova Santa Rosa;Sociedade Limitada;PR;Não;Março;Sul;2;38.25;19;38,25;2;4117222;4117222;18;18;1;Não;19.4;38.8;0.275;0.55;19.125;19;0 Dia(s) 19 Hora(s);0;1;19,4;38,8;0,275;0,55;19,125;-24.44868087768555;-53.95362854003906
PR;2023;Quatro Pontes - PR;Quatro Pontes;Sociedade Limitada;PR;Não;Março;Sul;2;120.67;60;120,67;2;4120853;4120853;18;18;1;Não;60.535;121.07;0.2;0.4;60.335;61;2 Dia(s) 13 Hora(s);0;1;60,535;121,07;0,2;0,4;60,335;-24.57353019714355;-53.96474075317383
PR;2023;Quitandinha - PR;Quitandinha;Sociedade Limitada;PR;Não;Março;Sul;2;36.9;18;36,9;2;4121208;4121208;18;18;1;Não;18.55;37.1;0.1;0.2;18.45;19;0 Dia(s) 19 Hora(s);0;1;18,55;37,1;0,1;0,2;18,45;-25.92190933227539;-49.5247802734375
PR;2023;Tuneiras do Oeste - PR;Tuneiras do Oeste;Sociedade Limitada;PR;Não;Março;Sul;2;40.37;20;40,37;2;4127908;4127908;18;18;1;Não;20.185;40.37;0;0;20.185;20;0 Dia(s) 20 Hora(s);0;1;20,185;40,37;0;0;20,185;-23.85952949523926;-52.88270950317383
PR;2023;Vera Cruz do Oeste - PR;Vera Cruz do Oeste;Sociedade Limitada;PR;Não;Março;Sul;2;19.65;10;19,65;2;4128559;4128559;18;18;1;Não;10.655;21.31;0.8300000000000001;1.66;9.824999999999999;11;0 Dia(s) 11 Hora(s);1;1;10,655;21,31;0,83;1,66;9,825;-24.99641036987305;-53.94150924682617
PR;2023;Alvorada do Sul - PR;Alvorada do Sul;Sociedade Limitada;PR;Não;Março;Sul;3;163.58;55;163,58;3;4100806;4100806;18;18;1;Não;54.85999999999999;164.58;0.3333333333333333;1;54.52666666666666;55;2 Dia(s) 7 Hora(s);0;1;54,86;164,58;0,333333333;1;54,526666667;-22.81649017333984;-51.23775100708008
PR;2023;Bocaiúva do Sul - PR;Bocaiúva do Sul;Sociedade Limitada;PR;Não;Março;Sul;3;169.13;56;169,13;3;4103107;4103107;18;18;1;Não;57.83666666666667;173.51;1.46;4.380000000000001;56.37666666666667;58;2 Dia(s) 10 Hora(s);1;1;57,836666667;173,51;1,46;4,38;56,376666667;-25.09884071350098;-48.96557998657227
PR;2023;Bom Jesus do Sul - PR;Bom Jesus do Sul;Sociedade Limitada;PR;Não;Março;Sul;3;42.21;14;42,21;3;4103156;4103156;18;18;1;Não;14.08333333333333;42.25;0.01333333333333333;0.04;14.07;14;0 Dia(s) 14 Hora(s);0;1;14,083333333;42,25;0,013333333;0,04;14,07;-26.15453910827637;-53.5466194152832
PR;2023;Candói - PR;Candói;Sociedade Limitada;PR;Não;Março;Sul;3;68.65000000000001;23;68,65;3;4104428;4104428;18;18;1;Não;29.36;88.08000000000001;6.476666666666667;19.43;22.88333333333334;29;1 Dia(s) 5 Hora(s);6;1;29,36;88,08;6,476666667;19,43;22,883333333;-25.52218055725098;-52.0116081237793
PR;2023;Clevelândia - PR;Clevelândia;Sociedade Limitada;PR;Não;Março;Sul;3;91.03;30;91,03;3;4105706;4105706;18;18;1;Não;31.09333333333333;93.27999999999999;0.75;2.25;30.34333333333333;31;1 Dia(s) 7 Hora(s);1;1;31,093333333;93,28;0,75;2,25;30,343333333;-26.30895042419434;-52.35625076293945
PR;2023;Cruzeiro do Oeste - PR;Cruzeiro do Oeste;Sociedade Limitada;PR;Não;Março;Sul;3;31.74;11;31,74;3;4106605;4106605;18;18;1;Não;10.62;31.86;0.04;0.12;10.58;11;0 Dia(s) 11 Hora(s);0;1;10,62;31,86;0,04;0,12;10,58;-23.7346305847168;-53.0690803527832
PR;2023;Figueira - PR;Figueira;Sociedade Limitada;PR;Não;Março;Sul;3;37.77;13;37,77;3;4107751;4107751;18;18;1;Não;19.45333333333333;58.36;6.863333333333334;20.59;12.59;19;0 Dia(s) 19 Hora(s);7;1;19,453333333;58,36;6,863333333;20,59;12,59;-23.85728073120117;-50.42144012451172
PR;2023;Floresta - PR;Floresta;Sociedade Limitada;PR;Não;Março;Sul;3;47.92;16;47,92;3;4107900;4107900;18;18;1;Não;16.75666666666667;50.27;0.7833333333333333;2.35;15.97333333333333;17;0 Dia(s) 17 Hora(s);1;1;16,756666667;50,27;0,783333333;2,35;15,973333333;-23.60527038574219;-52.08436965942383
PR;2023;Pato Bragado - PR;Pato Bragado;Sociedade Limitada;PR;Não;Março;Sul;3;43.5;15;43,5;3;4118451;4118451;18;18;1;Não;15.31;45.93;0.8100000000000001;2.43;14.5;15;0 Dia(s) 15 Hora(s);1;1;15,31;45,93;0,81;2,43;14,5;-24.63912010192871;-54.25458145141602
PR;2023;Piraí do Sul - PR;Piraí do Sul;Sociedade Limitada;PR;Não;Março;Sul;3;96.28;32;96,28;3;4119400;4119400;18;18;1;Não;32.81333333333334;98.44000000000001;0.7200000000000001;2.16;32.09333333333333;33;1 Dia(s) 9 Hora(s);1;1;32,813333333;98,44;0,72;2,16;32,093333333;-24.44309997558594;-50.00378036499023
PR;2023;Terra Roxa - PR;Terra Roxa;Sociedade Limitada;PR;Não;Março;Sul;3;42.85;14;42,85;3;4127403;4127403;18;18;1;Não;14.33333333333333;43;0.05;0.15;14.28333333333333;14;0 Dia(s) 14 Hora(s);0;1;14,333333333;43;0,05;0,15;14,283333333;-24.18903923034668;-54.06182098388672
PR;2023;Chopinzinho - PR;Chopinzinho;Sociedade Limitada;PR;Não;Março;Sul;4;116.44;29;116,44;4;4105409;4105409;18;18;1;Não;29.235;116.94;0.125;0.5;29.11;29;1 Dia(s) 5 Hora(s);0;1;29,235;116,94;0,125;0,5;29,11;-25.79429054260254;-52.413818359375
PR;2023;Nova Prata do Iguaçu - PR;Nova Prata do Iguaçu;Sociedade Limitada;PR;Não;Março;Sul;4;93.69999999999999;23;93,7;4;4117255;4117255;18;18;1;Não;23.4425;93.77000000000001;0.0175;0.06999999999999999;23.425;23;0 Dia(s) 23 Hora(s);0;1;23,4425;93,77;0,0175;0,07;23,425;-25.58659934997559;-53.38547134399414
PR;2023;Novo Itacolomi - PR;Novo Itacolomi;Sociedade Limitada;PR;Não;Março;Sul;4;94.74999999999999;24;94,75;4;4117297;4117297;18;18;1;Não;23.695;94.77999999999999;0.0075;0.03;23.6875;24;1 Dia(s) 0 Hora(s);0;1;23,695;94,78;0,0075;0,03;23,6875;-23.78173065185547;-51.52099990844727
PR;2023;Pérola - PR;Pérola;Sociedade Limitada;PR;Não;Março;Sul;4;45.03000000000001;11;45,03;4;4118907;4118907;18;18;1;Não;12;48.00000000000001;0.7424999999999999;2.97;11.2575;12;0 Dia(s) 12 Hora(s);1;1;12;48;0,7425;2,97;11,2575;-23.82403945922852;-53.70901107788086
PR;2023;Rio Branco do Sul - PR;Rio Branco do Sul;Sociedade Limitada;PR;Não;Março;Sul;4;23.81;6;23,81;4;4122206;4122206;18;18;1;Não;5.9625;23.85;0.01;0.04;5.952500000000001;6;0 Dia(s) 6 Hora(s);0;1;5,9625;23,85;0,01;0,04;5,9525;-25.05575942993164;-49.38047027587891
PR;2023;Rosário do Ivaí - PR;Rosário do Ivaí;Sociedade Limitada;PR;Não;Março;Sul;4;92.99000000000001;23;92,99;4;4122651;4122651;18;18;1;Não;23.7975;95.19;0.55;2.2;23.2475;24;1 Dia(s) 0 Hora(s);1;1;23,7975;95,19;0,55;2,2;23,2475;-24.31349945068359;-51.18059921264648
PR;2023;Tomazina - PR;Tomazina;Sociedade Limitada;PR;Não;Março;Sul;4;82.44;21;82,44;4;4127809;4127809;18;18;1;Não;27.3925;109.57;6.782500000000001;27.13;20.61;27;1 Dia(s) 3 Hora(s);7;1;27,3925;109,57;6,7825;27,13;20,61;-23.7209300994873;-49.93173980712891
PR;2023;Turvo - PR;Turvo;Sociedade Limitada;PR;Não;Março;Sul;4;435.34;109;435,34;4;4127965;4127965;18;18;1;Não;108.845;435.3799999999999;0.01;0.04;108.835;109;4 Dia(s) 13 Hora(s);0;1;108,845;435,38;0,01;0,04;108,835;-24.96589088439941;-51.44766998291016
PR;2023;Ubiratã - PR;Ubiratã;Sociedade Limitada;PR;Não;Março;Sul;4;8.01;2;8,01;4;4128005;4128005;18;18;1;Não;2.13;8.52;0.1275;0.51;2.0025;2;0 Dia(s) 2 Hora(s);0;1;2,13;8,52;0,1275;0,51;2,0025;-24.51041030883789;-53.02973937988281
PR;2023;Altônia - PR;Altônia;Sociedade Limitada;PR;Não;Março;Sul;5;122.3;24;122,3;5;4100509;4100509;18;18;1;Não;39.608;198.04;15.148;75.73999999999999;24.46;40;1 Dia(s) 16 Hora(s);15;1;39,608;198,04;15,148;75,74;24,46;-23.91402053833008;-53.91680908203125
PR;2023;Ampére - PR;Ampére;Sociedade Limitada;PR;Não;Março;Sul;5;56.76;11;56,76;5;4101002;4101002;18;18;1;Não;14.878;74.38999999999999;3.526;17.63;11.352;15;0 Dia(s) 15 Hora(s);4;1;14,878;74,39;3,526;17,63;11,352;-25.90825080871582;-53.49637985229492
PR;2023;Guaíra - PR;Guaíra;Sociedade Limitada;PR;Não;Março;Sul;5;21.91;4;21,91;5;4108809;4108809;18;18;1;Não;5.08;25.4;0.6980000000000001;3.49;4.382;5;0 Dia(s) 5 Hora(s);1;1;5,08;25,4;0,698;3,49;4,382;-24.19309043884277;-54.24605941772461
PR;2023;Ortigueira - PR;Ortigueira;Sociedade Limitada;PR;Não;Março;Sul;5;141.5;28;141,5;5;4117305;4117305;18;18;1;Não;28.31;141.55;0.01;0.05;28.3;28;1 Dia(s) 4 Hora(s);0;1;28,31;141,55;0,01;0,05;28,3;-24.10482978820801;-50.96527099609375
PR;2023;Sertanópolis - PR;Sertanópolis;Sociedade Limitada;PR;Não;Março;Sul;5;85.53999999999999;17;85,54;5;4126504;4126504;18;18;1;Não;17.826;89.13;0.718;3.59;17.108;18;0 Dia(s) 18 Hora(s);1;1;17,826;89,13;0,718;3,59;17,108;-23.0667896270752;-51.07595825195312
PR;2023;Siqueira Campos - PR;Siqueira Campos;Sociedade Limitada;PR;Não;Março;Sul;5;71.37;14;71,37;5;4126603;4126603;18;18;1;Não;14.688;73.44;0.414;2.07;14.274;15;0 Dia(s) 15 Hora(s);0;1;14,688;73,44;0,414;2,07;14,274;-23.65597915649414;-49.80841827392578
PR;2023;São Pedro do Ivaí - PR;São Pedro do Ivaí;Sociedade Limitada;PR;Não;Março;Sul;5;45.54;9;45,54;5;4125803;4125803;18;18;1;Não;10.092;50.46000000000001;0.984;4.92;9.108000000000001;10;0 Dia(s) 10 Hora(s);1;1;10,092;50,46;0,984;4,92;9,108;-23.82990074157715;-51.88364028930664
PR;2023;Araruna - PR;Araruna;Sociedade Limitada;PR;Não;Março;Sul;6;96.15000000000001;16;96,15;6;4101705;4101705;18;18;1;Não;18.485;110.91;2.46;14.76;16.025;18;0 Dia(s) 18 Hora(s);2;1;18,485;110,91;2,46;14,76;16,025;-23.92591094970703;-52.513671875
PR;2023;Imbituva - PR;Imbituva;Sociedade Limitada;PR;Não;Março;Sul;6;507.56;85;507,56;6;4110102;4110102;18;18;1;Não;84.70500000000001;508.2300000000001;0.1116666666666667;0.6699999999999999;84.59333333333333;85;3 Dia(s) 13 Hora(s);0;1;84,705;508,23;0,111666667;0,67;84,593333333;-25.22452926635742;-50.65299987792969
PR;2023;Laranjeiras do Sul - PR;Laranjeiras do Sul;Sociedade Limitada;PR;Não;Março;Sul;6;82.40000000000001;14;82,4;6;4113304;4113304;18;18;1;Não;20.82333333333333;124.94;7.09;42.54;13.73333333333333;21;0 Dia(s) 21 Hora(s);7;1;20,823333333;124,94;7,09;42,54;13,733333333;-25.30990982055664;-52.33847045898438
PR;2023;Paiçandu - PR;Paiçandu;Sociedade Limitada;PR;Não;Março;Sul;6;76.58;13;76,58;6;4117503;4117503;18;18;1;Não;13.04;78.23999999999999;0.2766666666666667;1.66;12.76333333333333;13;0 Dia(s) 13 Hora(s);0;1;13,04;78,24;0,276666667;1,66;12,763333333;-23.46165084838867;-52.10108184814453
PR;2023;Palmeira - PR;Palmeira;Sociedade Limitada;PR;Não;Março;Sul;6;105.28;18;105,28;6;4117701;4117701;18;18;1;Não;17.58;105.48;0.03333333333333333;0.2;17.54666666666667;18;0 Dia(s) 18 Hora(s);0;1;17,58;105,48;0,033333333;0,2;17,546666667;-25.45166969299316;-50.12596130371094
PR;2023;Jandaia do Sul - PR;Jandaia do Sul;Sociedade Limitada;PR;Não;Março;Sul;7;54.35;8;54,35;7;4112108;4112108;18;18;1;Não;20.79;145.53;13.02571428571428;91.17999999999999;7.764285714285714;21;0 Dia(s) 21 Hora(s);13;1;20,79;145,53;13,025714286;91,18;7,764285714;-23.62730979919434;-51.69158172607422
PR;2023;Palmas - PR;Palmas;Sociedade Limitada;PR;Não;Março;Sul;7;93.65000000000001;13;93,65;7;4117602;4117602;18;18;1;Não;19.41142857142857;135.88;6.032857142857144;42.23;13.37857142857143;19;0 Dia(s) 19 Hora(s);6;1;19,411428571;135,88;6,032857143;42,23;13,378571429;-26.42164039611816;-51.85662841796875
PR;2023;Santa Izabel do Oeste - PR;Santa Izabel do Oeste;Sociedade Limitada;PR;Não;Março;Sul;7;116.87;17;116,87;7;4123808;4123808;18;18;1;Não;28.03571428571429;196.25;11.34;79.38;16.69571428571428;28;1 Dia(s) 4 Hora(s);11;1;28,035714286;196,25;11,34;79,38;16,695714286;-25.77792930603027;-53.42332077026367
PR;2023;Mandaguari - PR;Mandaguari;Sociedade Limitada;PR;Não;Março;Sul;8;117.16;15;117,16;8;4114203;4114203;18;18;1;Não;17.07125;136.57;2.42625;19.41;14.645;17;0 Dia(s) 17 Hora(s);2;1;17,07125;136,57;2,42625;19,41;14,645;-23.48909950256348;-51.69049835205078
PR;2023;Mandaguaçu - PR;Mandaguaçu;Sociedade Limitada;PR;Não;Março;Sul;8;120.75;15;120,75;8;4114104;4114104;18;18;1;Não;24.02875;192.23;8.934999999999999;71.47999999999999;15.09375;24;1 Dia(s) 0 Hora(s);9;1;24,02875;192,23;8,935;71,48;15,09375;-23.28634071350098;-52.04584121704102
