X,Y,OBJECTID,ETE_CD,ETE_NM,ETE_ACH_CD,ETE_AA_OPERACAO,ETE_DS_STATUS,ETE_DS_INTEGRADO,ETE_DS_TOTAL,ETE_DS_TIPOLOGIA,ETE_NM_CORPORECEPTOR,ETE_QT_POPPROJ,ETE_PC_REMOCAODBO,ETE_PC_REMOCAOP,ETE_PC_REMOCAON,ETE_MUN_CD_IBGE,ETE_NM_REGIAOMETROP,ETE_DS_TIPOLOGRESUMIDA
-50.396419,-20.639449999377,2276,3516903_ETE_1,ETE General Salgado,867243,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.89999998,0,0,3516903, ,LAG
-49.912925,-21.7849419993491,2277,3517000_ETE_1,ETE Getulina,86569397,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.87,0,0,3517000, ,LAG
-50.171631055,-21.3520166643595,2278,3517109_ETE_1,ETE Glicério,8661241,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.81,0,0,3517109, ,LAG
-49.805331,-21.5945609993537,2279,3517208_ETE_1,ETE Guaiçara,866142433,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.88999999,0,0,3517208, ,LAG
-49.905424,-21.9187949993459,2280,3517307_ETE_1,ETE Guaimbê,8656843,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.75,0,0,3517307, ,LAG
-48.320294,-20.2957849993855,2281,3517406_ETE_3,ETE Santa Quitéria - Guaíra,86861221,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa +  Lagoa de Maturação, ,0,0.80000001,0,0,3517406, ,RAN
-48.297995967,-20.3026518243853,2282,3517406_ETE_2,ETE Matadouro - Guaíra,8686125,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.28,0,0,3517406, ,LAG
-48.335668,-20.3245769993847,2283,3517406_ETE_1,ETE Fogão,86861223,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.28,0,0,3517406, ,LAG
-49.198087,-20.7748019993736,2284,3517505_ETE_1,ETE Guapiaçu I,86825451,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.73000002,0,0,3517505, ,LAG
-49.213272,-20.7889069993732,2285,3517505_ETE_2,ETE Guapiaçu II,86825453,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.73000002,0,0,3517505, ,LAG
-48.538247594,-24.1747173852944,2286,3517604_ETE_1,ETE Guapiara,86496455,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.81,0,0,3517604, ,RAN
-47.822318,-20.4466109993818,2287,3517703_ETE_1,ETE Guará,86861624,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.61000001,0,0,3517703, ,LAG
-47.831278,-20.5064049993802,2288,3517703_ETE_2,ETE Pioneiros,8686163,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.91000003,0,0,3517703, ,LAG
-51.210092,-20.9953179993682,2289,3517802_ETE_2,ETE Norte - Guaraçaí,866111298,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.81,0,0,3517802, ,LAG
-51.201453001,-21.0308069993673,2290,3517802_ETE_1,ETE Guaraçaí,866111298,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.91000003,0,0,3517802, ,LAG
-48.943366,-20.4899429993806,2291,3517901_ETE_1,ETE Guaraci,86835823,0,Ativa,Não,Sim,Lodos Ativados Convencional, ,0,0.85000002,0,0,3517901, ,LAT
-50.335621,-20.0885829993907,2292,3518008_ETE_1,ETE Guarani D'Oeste,86814324,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.91000003,0,0,3518008, ,LAG
-49.575278,-21.8954629993465,2293,3518107_ETE_1,ETE Guarantã - SP,86614863,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.12,0,0,3518107, ,LAG
-50.653282,-21.1980569993632,2294,3518206_ETE_1,ETE Guararapes,866112761,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.62,0,0,3518206, ,LAG
-46.050068,-23.3968369993117,2295,3518305_ETE_1,ETE Guararema - Sede,77897151,2019,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes,Rio Paraíba do Sul,8833,0.85000002,0,0,3518305,RM São Paulo - SP,LAT
-45.200666188,-22.8080498903251,2296,3518404_ETE_1,ETE Campo do Galvão,77895559,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada, ,0,0.94,0,0,3518404,RM do Vale do Paraíba e Litoral Norte - SP,LAT
-45.150665974,-22.7736050033259,2297,3518404_ETE_3,ETE Vila Bela,778955399,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada, ,0,0.88,0,0,3518404,RM do Vale do Paraíba e Litoral Norte - SP,LAT
-45.355291909,-22.7633212733262,2298,3518404_ETE_2,ETE Pedrinhas - Guaratinguetá,77895567,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada, ,0,0.83999997,0,0,3518404,RM do Vale do Paraíba e Litoral Norte - SP,LAT
-48.213141,-23.382018999312,2299,3518503_ETE_1,ETE Guareá,86495871,0,Ativa,Não,Sim,Lagoa Aerada + Lagoa de Decantação/Facultativa/Maturação, ,0,0.94,0,0,3518503, ,LAG
-48.171917,-21.3489259993596,2300,3518602_ETE_1,ETE Guariba,868453343,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.80000001,0,0,3518602, ,LAG
-46.249518664,-23.9779648292988,2301,3518701_ETE_1,EPC Vila Zilda,6,0,Ativa,Não,Sim,EPC - Estação de Pré Condicionamento (Peneiramento/Gradeamento/Primário),Emissário submarino,0,0.30000001,0,0,3518701,RM Baixada Santista - SP,SIM
-46.270821806,-23.9514247742993,2302,3518701_ETE_2,ETE Vicente de Carvalho,4,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada, ,0,0.89999998,0,0,3518701,RM Baixada Santista - SP,LAT
-46.4497,-23.4178999993112,2303,3518800_ETE_2,ETE São João - Guarulhos,86699365,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados, ,0,0.82999998,0,0,3518800,RM São Paulo - SP,RAN
-46.4104,-23.4221999993111,2304,3518800_ETE_1,ETE Bonsucesso - Guarulhos,86699367,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados, ,0,0.82999998,0,0,3518800,RM São Paulo - SP,RAN
-46.4921,-23.4667999993101,2305,3518800_ETE_4,ETE Várzea do Palácio,866993611,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados, ,0,0.82999998,0,0,3518800,RM São Paulo - SP,RAN
-50.632473,-20.6712869993762,2306,3518909_ETE_1,ETE Guzolândia,8661115673,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.88,0,0,3518909, ,LAG
-50.384867,-21.9909839993442,2307,3519006_ETE_1,ETE Herculândia I,865647,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.80000001,0,0,3519006, ,LAG
-50.368763,-21.9939979993441,2308,3519006_ETE_2,ETE Herculândia II,865647,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.80000001,0,0,3519006, ,LAG
-47.078083,-22.6508889993287,2309,3519055_ETE_1,ETE Holambra,8666781,0,Inativa/abandonada/desativada,Não,Sim,Reator Anaeróbio + Lagoa Aerada/Lagoa Facultativa Aerada, ,0,0.64999998,0,0,3519055,RM Campinas - SP,RAN
-47.233105,-22.8607679993239,2310,3519071_ETE_1,ETE Hortolãndia,86663865,2018,Ativa,Não,Sim,Lagoa Aerada + Lagoa de Decantação/Facultativa/Maturação,Córrego Quilombo,202523,0.85000002,0,0,3519071,RM Campinas - SP,LAG
-48.99615,-21.872261999347,2311,3519105_ETE_1,ETE Iacanga,8663813,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.77999997,0,0,3519105, ,LAG
-50.681992,-21.8484959993476,2312,3519204_ETE_1,ETE Iacri,86563785,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.80000001,0,0,3519204, ,LAG
-49.163859,-22.8653859993238,2313,3519253_ETE_1,ETE Iaras,864656,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.87,0,0,3519253, ,LAG
-48.025862013,-21.9500371223452,2314,3519303_ETE_1,ETE Ibaté,866486,2009,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano),Rio São José dos Correntes,27322,0.75,0,0,3519303, ,LAG
-49.247147,-21.0771849993662,2315,3519402_ETE_1,ETE Ibirá,86616641,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.80000001,0,0,3519402, ,LAG
-50.109786,-22.8253359993247,2316,3519501_ETE_1,ETE Ibirarema,86456431,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.81,0,0,3519501, ,LAG
-47.217927,-23.6401259993062,2317,3519709_ETE_1,ETE Ibiúna,8668961,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.89999998,0,0,3519709,RM de Sorocaba - SP,LAG
-49.198151,-20.3228149993848,2318,3519808_ETE_1,ETE Icém,868357161,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.87,0,0,3519808, ,LAG
-51.080132,-22.6680649993283,2319,3519907_ETE_1,ETE Iepê,86419725,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.85000002,0,0,3519907, ,LAG
-48.555182,-22.5053079993321,2320,3520004_ETE_1,ETE Savério Campanucchi,86659172,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,3520004, ,RAN
-47.745824,-20.0129459993926,2321,3520103_ETE_1,ETE Igarapava,8687352,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.86000001,0,0,3520103, ,LAG
-46.151349,-23.1924559993163,2322,3520202_ETE_1,ETE Igaratá,77896421,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.88999999,0,0,3520202,RM do Vale do ParaLba e Litoral Norte - SP,LAG
-47.554518889,-24.6864268172833,2323,3520301_ETE_1,ETE Iguape,77951112,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada, ,0,0.89999998,0,0,3520301, ,LAT
-46.794920975,-24.1714559142945,2324,3522109_ETE_1,ETE Anchieta,77939613,0,Ativa,Não,Sim,Lodos Ativados UNITANK, ,0,0.89999998,0,0,3522109,RM Baixada Santista - SP,LAT
-45.341614617,-23.7451118723039,2325,3520400_ETE_3,ETE P. Pinto e Ponta Azeda,334,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.89999998,0,0,3520400,RM do Vale do Paraíba e Litoral Norte - SP,LAT
-45.363695347,-23.8000376003027,2326,3520400_ETE_1,EPC Itaquanduba,39,0,Ativa,Não,Sim,EPC - Estação de Pré Condicionamento (Peneiramento/Gradeamento/Primário),Emissário submarino,0,0.30000001,0,0,3520400,RM do Vale do Paraíba e Litoral Norte - SP,SIM
-38.641059765,-3.89158885487206,2327,2307650_ETE_3,ETE Nova Vida,75354254,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.68000001,0,0,2307650,RM Fortaleza - CE,RAN
-47.536514093,-24.7331324812823,2328,3520426_ETE_2,ETE Ilha Comprida 2,2,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.89999998,0,0,3520426, ,LAT
-47.555719491,-24.7397954732822,2329,3520426_ETE_1,ETE Ilha Comprida 1,2,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.89999998,0,0,3520426, ,LAT
-51.360885,-20.4223659993823,2330,3520442_ETE_1,ETE Ilha Solteira,867195,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.61000001,0,0,3520442, ,LAG
-47.241727,-23.1442839993174,2331,3520509_ETE_1,ETE Mário Araldo Candello,8669432,2020,Ativa,Não,Sim,Lodos Ativados com Aeração Prolongada e Membranas  - Sistema MBR,Rio Jundiaí,336000,0.89999998,0,0,3520509,RM Campinas - SP,LAT
-47.177949,-23.1074179993182,2332,3520509_ETE_2,ETE Portal de Itaici,86694351,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.94,0,0,3520509,RM Campinas - SP,LAT
-47.16995669,-23.0892656973187,2333,3520509_ETE_3,ETE São Lourenço - Indaiatuba,86694354,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.85000002,0,0,3520509,RM Campinas - SP,LAG
-50.291223,-19.9860319993933,2334,3520707_ETE_1,ETE Indiaporã - Bacia 1,86815524,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.92000002,0,0,3520707, ,LAG
-50.300306,-19.9856159993933,2335,3520707_ETE_2,ETE Indiaporã - Bacia 2,86815523,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.92000002,0,0,3520707, ,LAG
-50.966533,-21.7715519993494,2336,3520806_ETE_1,ETE Inúbia Paulista,86534752,0,Ativa,Não,Sim,Reator Anaeróbio + Decantador, ,0,0.69,0,0,3520806, ,RAN
-49.634611,-23.0672399993192,2337,3520905_ETE_1,ETE Ipaussu,86491123,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.80000001,0,0,3520905, ,LAG
-47.68283,-23.3451839993129,2338,3521002_ETE_1,ETE Iperó,86687133,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.69999999,0,0,3521002,RM de Sorocaba - SP,LAG
-47.709211,-22.4408589993336,2339,3521101_ETE_1,ETE Ipeúna,8666247,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.60000002,0,0,3521101,Aglomeração Urbana de Piracicaba-AU- Piracicaba - SP,LAG
-49.365939,-20.6701029993762,2340,3521150_ETE_1,ETE Ipiguá,868229191,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.81999999,0,0,3521150, ,LAG
-48.590729829,-24.5812205882856,2341,3521200_ETE_1,ETE Iporanga - SP,77945921,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.89999998,0,0,3521200, ,LAT
-48.008899,-20.4198509993824,2342,3521309_ETE_2,ETE Ipuã,868615623,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.75,0,0,3521309, ,LAG
-47.994393,-20.4865629993807,2343,3521309_ETE_1,ETE Capela - Ipuã,86861567,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.75,0,0,3521309, ,LAG
-47.525299,-22.6092729993297,2344,3521408_ETE_1,ETE Iracemápolis,86663325,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.79000002,0,0,3521408,Aglomeração Urbana de Piracicaba-AU- Piracicaba - SP,LAG
-49.417322,-21.3008849993607,2345,3521507_ETE_1,ETE Irapuã,86617291,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.88,0,0,3521507, ,LAG
-49.135067,-23.8547959993015,2346,3521705_ETE_1,ETE Itaberá,86492637,0,Ativa,Não,Sim,Lagoa Aerada + Lagoa de Decantação/Facultativa/Maturação, ,0,0.91000003,0,0,3521705, ,LAG
-49.094145,-23.4001219993116,2347,3521804_ETE_1,ETE Itaí,864922319,0,Ativa,Não,Sim,Lagoa Facultativa Aerada, ,0,0.76999998,0,0,3521804, ,LAG
-49.062964,-21.33093199936,2348,3521903_ETE_1,ETE Itajobi,86617697,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.73000002,0,0,3521903, ,LAG
-48.822834,-21.9786649993445,2349,3522000_ETE_1,ETE Itaju,8665314,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.88,0,0,3522000, ,LAG
-47.310091,-23.2300329993155,2350,3523909_ETE_1,ETE Canjica,86693921,0,Ativa,Não,Sim,Lodos Ativados de Tanque Profundo (DEEP SHAFT), ,0,0.75999999,0,0,3523909,RM de Sorocaba - SP,LAT
-46.811259782,-24.1804329452943,2351,3522109_ETE_2,ETE Guapiranga - Itanhaém,77939612,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.89999998,0,0,3522109,RM Baixada Santista - SP,LAT
-48.835404,-24.6491009992841,2352,3522158_ETE_1,ETE Itaóca,77947154,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Anaeróbio + Filtro Aeróbio + Fitofiltragem, ,0,0.89999998,0,0,3522158, ,RAN
-48.038506,-23.5710299993078,2353,3522307_ETE_1,ETE Ponte Alta,86498461,0,Ativa,Não,Sim,Lagoa Aerada + Lagoa de Decantação/Facultativa/Maturação, ,0,0.41999999,0,0,3522307, ,LAG
-48.910190257,-23.9442026092995,2354,3522406_ETE_1,ETE Itapeva,86492961,0,Ativa,Não,Sim,Lagoas Aeradas em Série + Lagoa Facultativa Aerada, ,0,0.85000002,0,0,3522406, ,LAG
-46.839733,-22.4071689993344,2355,3522604_ETE_1,ETE Itapira,86848213,0,Ativa,Não,Sim,Lagoa Aerada + Lagoa de Decantação/Facultativa/Maturação, ,0,0.82999998,0,0,3522604, ,LAG
-49.171071,-24.5803409992856,2356,3522653_ETE_1,ETE Itapirapuã Paulista,7794734,0,Ativa,Não,Sim,Lagoa Facultativa Aerada, ,0,0.81999999,0,0,3522653, ,LAG
-48.834959,-21.6383679993526,2357,3522703_ETE_1,ETE Lagoas de Tratamento de Esgoto de Itapolis,86622341,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.69999999,0,0,3522703, ,LAG
-49.479714,-23.6908899993051,2358,3522802_ETE_1,ETE Itaporanga,86482373,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.87,0,0,3522802, ,LAG
-51.527122,-20.6324049993771,2359,3523008_ETE_1,ETE Itapura,86611111,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.89999998,0,0,3523008, ,LAG
-48.178703325,-22.3862094323349,2360,3554706_ETE_1,ETE Torrinha,86652673,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.67000002,0,0,3554706, ,LAG
-50.910103,-20.2291529993872,2361,3554904_ETE_1,ETE Três Fronteiras,86792,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.85000002,0,0,3554904, ,LAG
-50.496267,-21.9076599993462,2362,3555000_ETE_1,ETE Tupã,8656443,0,Ativa,Não,Sim,Lagoa Aerada + Lagoa de Decantação/Facultativa/Maturação, ,0,0.81999999,0,0,3555000, ,LAG
-51.5696,-21.3651519993592,2363,3555109_ETE_1,ETE Tupi Paulista,8656118,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.75,0,0,3555109, ,LAG
-50.084964,-20.9556589993692,2364,3555208_ETE_1,ETE Turiúba,866118221,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.86000001,0,0,3555208, ,LAG
-50.479348,-20.0396369993919,2365,3555307_ETE_1,ETE Turmalina - SP,868132542,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.91000003,0,0,3555307, ,LAG
-49.725002,-21.1688839993639,2366,3555356_ETE_1,ETE Ubarana,86613566,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.81,0,0,3555356, ,LAG
-45.07073658,-23.4570528733103,2367,3555406_ETE_2,ETE Principal,779393914,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.89999998,0,0,3555406,RM do Vale do Paraíba e Litoral Norte - SP,LAT
-45.107377219,-23.4302074513109,2368,3555406_ETE_1,ETE Ipiranguinha,779393821,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.89999998,0,0,3555406,RM do Vale do Paraíba e Litoral Norte - SP,LAT
-49.665986,-22.5298819993315,2369,3555505_ETE_1,ETE Ubirajara,86462445,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.80000001,0,0,3555505, ,LAG
-49.157399,-20.9644239993689,2370,3555604_ETE_1,ETE Uchoa,8682642,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.94999999,0,0,3555604, ,LAG
-49.917839,-20.8837589993709,2371,3555703_ETE_1,ETE União Paulista,86611874,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação + Escada de Aeração, ,0,0.75,0,0,3555703, ,LAG
-50.631389,-20.2406269993869,2372,3555802_ETE_1,ETE Urânia,8681283,0,Ativa,Não,Sim,Lagoa Aerada + Lagoa de Decantação/Facultativa/Maturação, ,0,0.77999997,0,0,3555802, ,LAG
-49.276604644,-21.7839019703491,2373,3555901_ETE_1,ETE Uru,86618145,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.91000003,0,0,3555901, ,RAN
-49.322013999,-21.1902629993634,2374,3556008_ETE_1,ETE Urupês,86616412,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.80000001,0,0,3556008, ,LAG
-48.456600687,-8.05386928173787,2375,1705508_ETE_1,ETE Sinhá,64367,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.60000002,0,0,1705508, ,LAG
-46.976565731,-22.9452837123219,2376,3556206_ETE_1,ETE Capuava - Valinhos,8666441,2010,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados + Filtração/Decantação/Flotação Quimicamente Assistidos,Ribeirão Pinheiros,0,0.85000002,0,0,3556206,RM Campinas - SP,QBI
-46.395222,-23.1748609993167,2377,3532405_ETE_1,ETE Nazaré Paulista,86664637,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.88,0,0,3532405, ,LAG
-50.870283,-21.206200999363,2378,3556305_ETE_1,ETE Norte,866111683,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.75,0,0,3556305, ,LAG
-50.881051,-21.249379999362,2379,3556305_ETE_2,ETE Sul - Valparaíso,8656312,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.75,0,0,3556305, ,LAG
-46.42922935,-22.9116445583228,2380,3556354_ETE_2,ETE Vargem - Nova,8666954,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados, ,0,0.77999997,0,0,3556354, ,RAN
-46.92367,-21.8250219993481,2381,3556404_ETE_1,ETE Rio Verde - Vargem Grande do Sul,868427493,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.80000001,0,0,3556404, ,LAG
-49.812644,-22.2167759993389,2382,3556602_ETE_1,ETE Vera Cruz - SP,8656884,0,Ativa,Não,Sim,Lagoa Anaeróbia, ,0,0.83999997,0,0,3556602, ,LAG
-46.999957977,-23.0575868273194,2383,3556701_ETE_1,ETE Capivari,86692953,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada com Flotador por Ar Dissolvido, ,0,0.89999998,0,0,3556701,RM Campinas - SP,LAT
-46.985548555,-23.0067648463205,2384,3556701_ETE_2,ETE Pinheirinho,8666449,2008,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada,Córrego Pinheirinho,0,0.89999998,0,0,3556701,RM Campinas - SP,LAT
-48.287942,-20.8448419993719,2385,3556800_ETE_1,ETE Viradouro,86841923,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.88,0,0,3556800, ,LAG
-48.617071,-21.167625999364,2386,3556909_ETE_1,ETE Vista Alegre do Alto,86829882,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.81999999,0,0,3556909, ,LAG
-50.508022,-20.196407999388,2387,3556958_ETE_1,ETE Vitória Brasil,86812663,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.81999999,0,0,3556958, ,LAG
-47.502562,-23.5459659993084,2388,3557006_ETE_5,ETE Novo Mundo,86687473,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.82999998,0,0,3557006,RM de Sorocaba - SP,LAT
-47.447974,-23.5270389993088,2389,3557006_ETE_7,ETE Salto de Guimarães,8668917,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.86000001,0,0,3557006,RM de Sorocaba - SP,LAT
