"","cod_municipio_ibge","qtd_abertas","qtd_abertas_Consórcio de Sociedades","qtd_abertas_Cooperativa","qtd_abertas_EIRELI","qtd_abertas_Empresa Pública","qtd_abertas_Empresário Individual","qtd_abertas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_abertas_Grupo de Sociedades","qtd_abertas_Sociedade Anônima","qtd_abertas_Sociedade de Economia Mista","qtd_abertas_Sociedade em Comandita por Ações","qtd_abertas_Sociedade em Comandita Simples","qtd_abertas_Sociedade em Conta de Participação","qtd_abertas_Sociedade em Nome Coletivo","qtd_abertas_Sociedade Limitada"
"380","171215",9,0,0,0,0,8,0,0,0,0,0,0,0,0,1
"381","171240",10,0,0,0,0,8,0,0,0,0,0,0,0,0,2
"382","171245",20,0,0,0,0,16,0,0,0,0,0,0,0,0,4
"383","171250",44,0,0,0,0,36,0,0,0,0,0,0,0,0,8
"384","171270",39,0,0,0,0,32,0,0,0,0,0,0,0,0,7
"385","171280",13,0,0,0,0,11,0,0,0,0,0,0,0,0,2
"386","171320",243,0,0,0,0,208,0,0,10,0,0,0,0,0,25
"387","171330",158,0,0,2,0,132,0,0,1,0,0,0,0,0,23
"388","171360",25,0,0,0,0,20,0,0,0,0,0,0,0,0,5
"389","171370",8,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"390","171380",23,0,0,1,0,20,0,0,0,0,0,0,0,0,2
"391","171395",12,0,0,0,0,11,0,0,0,0,0,0,0,0,1
"392","171420",98,1,0,1,0,80,0,0,1,0,0,0,0,0,15
"393","171430",29,0,0,0,0,28,0,0,0,0,0,0,0,0,1
"394","171488",82,0,0,2,0,65,0,0,1,0,0,0,0,0,14
"395","171500",29,0,0,0,0,22,0,0,0,0,0,0,0,0,7
"396","171510",42,0,0,0,0,37,0,0,0,0,0,0,0,0,5
"397","171515",5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"398","171525",21,0,0,0,0,19,0,0,0,0,0,0,0,0,2
"399","171550",14,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"400","171570",19,0,0,0,0,17,0,0,1,0,0,0,0,0,1
"401","171575",71,0,0,0,0,48,0,0,0,0,0,0,0,0,23
"402","171610",712,0,2,8,0,529,0,0,4,0,0,0,0,0,169
"403","171620",51,0,0,0,0,34,0,0,0,0,0,0,0,1,16
"404","171630",41,0,0,0,0,37,0,0,0,0,0,0,0,0,4
"405","171650",193,0,0,0,0,169,0,0,1,0,0,0,0,0,23
"406","171660",69,0,0,1,0,56,0,0,0,0,0,0,0,0,12
"407","171665",23,0,0,0,0,21,0,0,0,0,0,0,0,0,2
"408","171670",71,0,0,1,0,65,0,0,0,0,0,0,0,0,5
"409","171700",23,0,0,0,0,22,0,0,0,0,0,0,0,0,1
"410","171720",15,0,0,0,0,11,0,0,1,0,0,0,0,0,3
"411","171750",51,0,0,0,0,43,0,0,2,0,0,0,0,0,6
"412","171780",20,0,0,0,0,17,0,0,0,0,0,0,0,0,3
"413","171790",71,0,0,0,0,58,0,0,1,0,0,0,0,0,12
"414","171800",30,0,0,0,0,28,0,0,0,0,0,0,0,0,2
"415","171820",940,0,2,9,0,707,0,0,6,0,0,0,0,0,216
"416","171830",45,0,0,0,0,42,0,0,1,0,0,0,0,0,2
"417","171840",28,0,0,0,0,26,0,0,0,0,0,0,0,0,2
"418","171845",19,0,0,0,0,15,0,0,0,0,0,0,0,0,4
"419","171850",13,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"420","171855",16,0,0,0,0,15,0,0,0,0,0,0,0,0,1
"421","171865",13,0,0,0,0,12,0,0,0,0,0,0,0,0,1
"422","171870",12,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"423","171875",20,0,0,1,0,15,0,0,0,0,0,0,0,0,4
"424","171880",25,0,0,0,0,24,0,0,0,0,0,0,0,0,1
"425","171884",54,0,0,3,0,46,0,0,0,0,0,0,0,0,5
"426","171886",81,0,0,0,0,68,0,0,0,0,0,0,0,0,13
"427","171888",13,0,0,0,0,12,0,0,0,0,0,0,0,0,1
"428","171889",15,0,0,0,0,10,0,0,0,0,0,0,0,0,5
"429","171890",39,0,0,0,0,31,0,0,0,0,0,0,0,0,8
"430","171900",18,0,1,0,0,14,0,0,0,0,0,0,0,0,3
"431","172000",15,0,0,0,0,14,0,0,0,0,0,0,0,0,1
"432","172010",31,0,0,0,0,26,0,0,0,0,0,0,0,0,5
"433","172015",23,0,0,0,0,19,0,0,0,0,0,0,0,0,4
"434","172020",46,0,0,1,0,42,0,0,0,0,0,0,0,0,3
"435","172025",17,0,0,0,0,14,0,0,0,0,0,0,0,0,3
"436","172030",14,0,0,0,0,13,0,0,0,0,0,0,0,0,1
"437","172049",35,0,0,0,0,32,0,0,0,0,0,0,0,0,3
"438","172065",38,0,0,0,0,31,0,0,0,0,0,0,0,0,7
"439","172080",37,0,0,0,0,36,0,0,0,0,0,0,0,0,1
"440","172085",8,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"441","172090",69,0,0,0,0,56,0,0,1,0,0,0,0,0,12
"442","172093",15,0,0,0,0,13,0,0,0,0,0,0,0,0,2
"443","172097",17,0,0,0,0,16,0,0,0,0,0,0,0,0,1
"444","172100",7352,1,5,79,0,5820,0,0,45,0,0,0,8,0,1394
"445","172110",34,0,0,0,0,28,0,0,0,0,0,0,0,0,6
"446","172120",127,0,0,0,0,109,0,0,0,0,0,0,0,0,18
"447","172125",12,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"448","172130",12,0,0,0,0,9,0,0,0,0,0,0,0,0,3
"449","172208",58,1,0,0,0,53,0,0,0,0,0,0,0,0,4
"450","172210",98,0,0,0,0,82,0,0,1,0,0,0,0,0,15
"451","210005",736,0,2,6,0,586,0,0,3,0,0,0,0,0,139
"452","210010",15,0,0,0,0,14,0,0,0,0,0,0,0,0,1
"453","210015",37,0,1,0,0,32,0,0,0,0,0,0,0,0,4
"454","210020",48,0,0,0,0,44,0,0,0,0,0,0,0,0,4
"455","210030",38,0,0,0,0,31,0,0,1,0,0,0,0,0,6
"456","210040",10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"457","210043",85,0,0,0,0,71,0,0,0,0,0,0,0,0,14
"458","210047",62,0,0,1,0,60,0,0,0,0,0,0,0,0,1
"459","210050",89,0,0,0,0,72,0,0,2,0,0,0,0,0,15
"460","210055",21,0,0,0,0,20,0,0,0,0,0,0,0,0,1
"461","210060",95,0,0,0,0,84,0,0,0,0,0,0,0,0,11
"462","210070",51,0,0,0,0,44,0,0,0,0,0,0,0,0,7
"463","210080",32,0,0,0,0,21,0,0,0,0,0,0,0,0,11
"464","210083",48,0,0,0,0,47,0,0,0,0,0,0,0,0,1
"465","210087",14,0,0,0,0,13,0,0,0,0,0,0,0,0,1
"466","210090",127,0,0,0,0,115,0,0,0,0,0,0,0,0,12
"467","210095",46,0,1,0,0,39,0,0,0,0,0,0,0,0,6
"468","210100",81,0,0,0,0,74,0,0,0,0,0,0,0,0,7
"469","210110",26,0,0,0,0,24,0,0,0,0,0,0,0,0,2
"470","210120",585,0,0,0,0,507,0,0,4,0,0,0,0,0,74
"471","210125",70,0,1,0,0,55,0,0,1,0,0,0,0,0,13
"472","210130",34,0,0,0,0,32,0,0,0,0,0,0,0,0,2
"473","210135",3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"474","210140",913,0,1,14,0,633,0,0,4,0,0,0,0,0,261
"475","210150",102,0,0,0,0,83,0,0,0,0,0,0,0,0,19
"476","210160",390,0,1,0,0,338,0,0,0,0,0,0,0,0,51
"477","210170",328,0,0,2,0,255,0,0,1,0,0,0,0,0,70
"478","210173",10,0,0,0,0,9,0,0,0,0,0,0,0,0,1
"479","210177",23,0,0,0,0,16,0,0,0,0,0,0,0,0,7
"480","210180",14,0,0,0,0,10,0,0,0,0,0,0,0,0,4
"481","210190",48,0,0,1,0,42,0,0,0,0,0,0,0,0,5
"482","210193",13,0,0,0,0,9,0,0,0,0,0,0,0,0,4
"483","210197",22,0,0,0,0,20,0,0,0,0,0,0,0,0,2
"484","210200",76,0,0,0,0,57,0,0,0,0,0,0,0,0,19
"485","210203",66,0,0,0,0,61,0,0,0,0,0,0,0,0,5
"486","210207",27,0,0,0,0,25,0,0,0,0,0,0,0,0,2
"487","210210",99,0,0,0,0,91,0,0,0,0,0,0,0,0,8
"488","210215",14,0,0,0,0,13,0,0,0,0,0,0,0,0,1
"489","210220",37,0,0,0,0,35,0,0,0,0,0,0,0,0,2
"490","210230",43,0,0,0,0,33,0,0,0,0,0,0,0,0,10
"491","210232",155,0,0,1,0,117,0,0,0,0,0,0,0,0,37
"492","210235",40,0,0,0,0,32,0,0,0,0,0,0,0,0,8
"493","210237",21,0,0,0,0,21,0,0,0,0,0,0,0,0,0
"494","210240",17,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"495","210250",30,0,0,0,0,29,0,0,0,0,0,0,0,0,1
"496","210255",59,0,0,0,0,51,0,0,0,0,0,0,0,0,8
"497","210260",41,0,0,0,0,35,0,0,0,0,0,0,0,0,6
"498","210270",39,0,0,0,0,36,0,0,0,0,0,0,0,0,3
"499","210275",37,0,0,0,0,30,0,0,1,0,0,0,0,0,6
"500","210280",239,0,1,2,0,218,0,0,2,0,0,0,0,0,16
"501","210290",61,0,0,0,0,54,0,0,0,0,0,0,0,0,7
"502","210300",779,0,2,3,0,646,0,0,4,0,0,0,0,0,124
"503","210310",18,0,0,0,0,15,0,0,0,0,0,0,0,0,3
"504","210312",13,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"505","210315",34,0,0,0,0,26,0,0,0,0,0,0,0,0,8
"506","210317",54,0,0,0,0,48,0,0,0,0,0,0,0,0,6
"507","210320",263,1,1,1,0,215,0,0,2,0,0,0,0,0,43
"508","210325",50,0,0,1,0,39,0,0,0,0,0,0,0,0,10
"509","210330",395,0,0,4,0,322,0,0,6,0,0,0,0,0,63
"510","210340",131,0,0,0,0,119,0,0,0,0,0,0,0,0,12
"511","210350",145,0,0,0,0,125,0,0,0,0,0,0,0,0,20
"512","210355",32,0,0,0,0,31,0,0,0,0,0,0,0,0,1
"513","210360",195,0,0,2,0,154,0,0,2,0,0,0,0,0,37
"514","210370",84,0,0,0,0,75,0,0,0,0,0,0,0,0,9
"515","210375",55,0,0,0,0,45,0,0,1,0,0,0,0,0,9
"516","210380",104,0,1,0,0,91,0,0,0,0,0,0,0,0,12
"517","210390",18,0,0,0,0,18,0,0,0,0,0,0,0,0,0
"518","210400",49,0,0,0,0,43,0,0,0,0,0,0,0,0,6
"519","210405",239,0,0,2,0,185,0,0,1,0,0,0,0,0,51
"520","210407",14,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"521","210408",17,0,0,0,0,15,0,0,0,0,0,0,0,0,2
"522","210409",35,0,0,0,0,28,0,0,0,0,0,0,0,0,7
"523","210410",44,0,0,1,0,34,0,0,0,0,0,0,0,0,9
"524","210420",36,0,0,0,0,32,0,0,0,0,0,0,0,0,4
"525","210430",41,0,1,0,0,32,0,0,0,0,0,0,0,0,8
"526","210440",19,0,0,0,0,15,0,0,0,0,0,0,0,0,4
"527","210450",16,0,0,0,0,14,0,0,0,0,0,0,0,0,2
"528","210455",138,0,0,1,0,128,0,0,0,0,0,0,0,0,9
"529","210460",20,0,0,0,0,17,0,0,0,0,0,0,0,0,3
"530","210462",15,0,0,0,0,14,0,0,0,0,0,0,0,0,1
"531","210465",17,0,0,0,0,16,0,0,0,0,0,0,0,0,1
"532","210467",76,0,0,0,0,61,0,0,0,0,0,0,0,0,15
"533","210470",12,0,0,0,0,10,0,0,0,0,0,0,0,0,2
"534","210480",320,0,2,2,0,257,0,0,0,0,0,0,0,0,59
"535","210490",25,0,0,0,0,23,0,0,0,0,0,0,0,0,2
"536","210500",48,0,0,0,0,39,0,0,0,0,0,0,0,0,9
"537","210510",46,0,0,0,0,37,0,0,0,0,0,0,0,0,9
"538","210515",26,0,0,0,0,24,0,0,0,0,0,0,0,0,2
"539","210520",39,0,0,0,0,35,0,0,0,0,0,0,0,0,4
"540","210530",3302,0,3,20,1,2593,0,0,9,0,0,0,2,0,674
"541","210535",22,0,0,0,0,18,0,0,0,0,0,0,0,0,4
"542","210540",214,0,2,0,0,168,0,0,3,0,0,0,0,0,41
"543","210542",107,0,0,2,0,86,0,0,0,0,0,0,0,0,19
"544","210545",6,0,0,0,0,5,0,0,0,0,0,0,0,0,1
"545","210547",21,0,0,0,0,19,0,0,0,0,0,0,0,0,2
"546","210550",116,0,0,0,0,101,0,0,0,0,0,0,0,0,15
"547","210560",46,0,0,0,0,40,0,0,0,0,0,0,0,0,6
"548","210565",12,0,0,0,0,11,0,0,0,0,0,0,0,0,1
"549","210570",183,0,0,1,0,149,0,0,0,0,0,0,0,0,33
"550","210580",33,0,0,2,0,27,0,0,0,0,0,0,0,0,4
"551","210590",22,0,0,0,0,19,0,0,1,0,0,0,0,0,2
"552","210592",25,0,0,0,0,24,0,0,0,0,0,0,0,0,1
"553","210594",28,0,0,0,0,25,0,0,0,0,0,0,0,0,3
"554","210596",13,0,0,0,0,12,0,0,0,0,0,0,0,0,1
"555","210598",24,0,0,1,0,20,0,0,0,0,0,0,0,0,3
"556","210600",29,0,0,0,0,22,0,0,1,0,0,0,0,0,6
"557","210610",31,0,0,0,0,23,0,0,0,0,0,0,0,0,8
"558","210620",21,0,0,0,0,20,0,0,0,0,0,0,0,0,1
"559","210630",62,0,0,0,0,56,0,0,0,0,0,0,0,0,6
"560","210632",116,0,0,0,0,94,0,0,0,0,0,0,0,0,22
"561","210635",4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
"562","210637",28,0,0,0,0,24,0,0,0,0,0,0,0,0,4
"563","210640",26,0,0,0,0,19,0,0,0,0,0,0,0,0,7
"564","210650",44,0,0,0,0,39,0,0,0,0,0,0,0,0,5
"565","210660",71,0,0,1,0,57,0,0,0,0,0,0,0,0,13
"566","210663",12,0,1,0,0,9,0,0,0,0,0,0,0,0,2
"567","210667",3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"568","210670",37,0,0,0,0,31,0,0,0,0,0,0,0,0,6
"569","210675",86,0,0,0,0,74,0,0,0,0,0,0,0,0,12
"570","210680",52,0,0,0,0,39,0,0,0,0,0,0,0,0,13
"571","210690",41,0,0,0,0,39,0,0,0,0,0,0,0,0,2
"572","210700",18,0,0,0,0,14,0,0,0,0,0,0,0,0,4
"573","210710",55,0,0,2,0,42,0,0,0,0,0,0,0,0,11
"574","210720",19,0,0,0,0,15,0,0,0,0,0,0,0,0,4
"575","210725",7,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"576","210730",9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"577","210735",34,0,0,0,0,29,0,0,0,0,0,0,0,0,5
"578","210740",43,0,0,0,0,39,0,0,0,0,0,0,0,0,4
"579","210745",18,0,0,0,0,15,0,0,0,0,0,0,0,0,3
"580","210750",1030,0,3,10,0,899,0,0,0,0,0,0,1,0,117
"581","210760",29,0,0,1,0,26,0,0,0,0,0,0,0,0,2
"582","210770",41,0,0,0,0,32,0,0,0,0,0,0,0,0,9
"583","210780",114,0,0,1,0,104,0,0,0,0,0,0,0,0,9
"584","210790",41,0,0,0,0,33,0,0,0,0,0,0,0,0,8
"585","210800",67,0,0,0,0,53,0,0,1,0,0,0,0,0,13
"586","210805",31,0,0,0,0,27,0,0,2,0,0,0,0,0,2
"587","210810",38,0,0,0,0,33,0,0,0,0,0,0,0,0,5
"588","210820",232,0,0,2,0,186,0,0,0,0,0,0,0,0,44
"589","210825",32,0,0,0,0,29,0,0,0,0,0,0,0,0,3
"590","210830",48,0,0,0,0,40,0,0,0,0,0,0,0,0,8
"591","210840",16,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"592","210845",41,0,0,0,0,29,0,0,0,0,0,0,0,0,12
"593","210850",88,0,0,0,0,79,0,0,0,0,0,0,0,0,9
"594","210860",353,0,0,4,0,285,0,0,1,0,0,0,0,0,63
"595","210870",56,0,0,0,0,51,0,0,0,0,0,0,0,0,5
"596","210880",31,0,0,0,0,29,0,0,0,0,0,0,0,0,2
"597","210890",49,0,0,0,0,43,0,0,0,0,0,0,0,0,6
"598","210900",153,0,0,2,0,131,0,0,0,0,0,0,0,0,20
"599","210905",13,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"600","210910",263,0,0,3,0,213,0,0,1,0,0,0,0,0,46
"601","210920",20,0,0,0,0,18,0,0,0,0,0,0,0,0,2
"602","210923",20,0,0,0,0,16,0,0,0,0,0,0,0,0,4
"603","210927",41,0,0,0,0,40,0,0,0,0,0,0,0,0,1
"604","210930",13,0,0,0,0,12,0,0,0,0,0,0,0,0,1
"605","210940",22,0,0,0,0,17,0,0,0,0,0,0,0,0,5
"606","210945",171,0,0,0,0,153,0,0,1,0,0,0,0,0,17
"607","210950",96,0,0,0,0,74,0,0,0,0,0,0,0,0,22
"608","210955",20,0,0,0,0,15,0,0,0,0,0,0,0,0,5
"609","210960",146,2,0,0,0,124,0,0,0,0,0,0,0,0,20
"610","210970",13,0,0,0,0,10,0,0,1,0,0,0,0,0,2
"611","210975",16,0,0,0,0,10,0,0,0,0,0,0,0,0,6
"612","210980",100,0,0,1,0,87,0,0,1,0,0,0,0,0,11
"613","210990",535,0,0,0,0,457,0,0,3,0,0,0,0,0,75
"614","211000",148,0,0,1,0,114,0,0,2,0,0,0,0,0,31
"615","211003",86,0,0,0,0,75,0,0,0,0,0,0,0,0,11
"616","211010",49,0,1,0,0,46,0,0,0,0,0,0,0,0,2
"617","211020",113,0,0,0,0,102,0,0,0,0,0,0,0,0,11
"618","211023",18,0,0,1,0,14,0,0,0,0,0,0,0,0,3
"619","211027",85,0,2,0,0,64,0,0,0,0,0,0,0,0,19
"620","211030",46,0,0,0,0,37,0,0,1,0,0,0,0,0,8
"621","211040",36,0,0,0,0,34,0,0,0,0,0,0,0,0,2
"622","211050",112,0,0,1,0,99,0,0,0,0,0,0,0,0,12
"623","211060",82,0,0,0,0,71,0,0,0,0,0,0,0,0,11
"624","211065",37,0,0,0,0,30,0,0,0,0,0,0,0,0,7
"625","211070",115,0,0,0,0,90,0,0,0,0,0,0,0,0,25
"626","211080",9,0,0,0,0,5,0,0,0,0,0,0,0,0,4
"627","211085",35,0,0,7,0,18,0,0,0,0,0,0,0,0,10
"628","211090",31,0,0,1,0,29,0,0,0,0,0,0,0,0,1
"629","211100",26,0,0,0,0,23,0,0,0,0,0,0,0,0,3
"630","211102",29,0,0,0,0,25,0,0,0,0,0,0,0,0,4
"631","211105",36,0,0,0,0,28,0,0,0,0,0,0,0,0,8
"632","211107",31,0,0,0,0,29,0,0,0,0,0,0,0,0,2
"633","211110",107,0,0,0,0,90,0,0,1,0,0,0,0,0,16
"634","211120",1623,0,2,6,0,1432,0,0,7,0,0,0,2,0,174
"635","211125",13,0,0,0,0,12,0,0,0,0,0,0,0,0,1
"636","211130",13528,3,4,73,1,10913,0,0,95,0,0,0,18,0,2421
"637","211140",31,0,0,0,0,28,0,0,0,0,0,0,0,0,3
"638","211150",135,0,1,0,0,114,0,0,2,0,0,0,0,0,18
"639","211153",59,0,0,0,0,54,0,0,0,0,0,0,0,0,5
"640","211157",29,0,0,0,0,24,0,0,0,0,0,0,0,0,5
"641","211160",69,0,0,1,0,53,0,0,1,0,0,0,0,0,14
"642","211163",13,0,0,0,0,9,0,0,0,0,0,0,0,0,4
"643","211167",8,0,0,0,0,6,0,0,0,0,0,0,0,0,2
"644","211170",38,0,0,0,0,34,0,0,0,0,0,0,0,0,4
"645","211172",16,0,0,0,0,15,0,0,0,0,0,0,0,0,1
"646","211174",24,0,0,0,0,21,0,0,0,0,0,0,0,0,3
"647","211176",49,0,0,0,0,44,0,0,0,0,0,0,0,0,5
"648","211178",7,0,0,0,0,6,0,0,0,0,0,0,0,0,1
"649","211180",48,0,0,0,0,38,0,0,0,0,0,0,0,0,10
"650","211190",40,0,0,0,0,34,0,0,0,0,0,0,0,0,6
"651","211195",11,0,0,0,0,9,0,0,0,0,0,0,0,0,2
"652","211200",73,0,0,0,0,63,0,0,1,0,0,0,0,0,9
"653","211210",52,0,0,0,0,51,0,0,0,0,0,0,0,0,1
"654","211220",1164,0,0,2,0,1003,0,0,2,0,0,0,0,0,157
"655","211223",82,0,0,0,0,68,0,0,0,0,0,0,0,0,14
"656","211227",12,0,0,0,0,11,0,0,0,0,0,0,0,0,1
"657","211230",78,0,0,0,0,67,0,0,0,0,0,0,0,0,11
"658","211240",80,0,0,0,0,71,0,0,0,0,0,0,0,0,9
"659","211245",49,0,0,1,0,45,0,0,0,0,0,0,0,0,3
"660","211250",175,0,0,0,0,149,0,0,1,0,0,0,0,0,25
"661","211260",99,0,0,0,0,90,0,0,0,0,0,0,0,0,9
"662","211270",101,0,0,0,0,84,0,0,1,0,0,0,0,0,16
"663","211280",136,0,0,0,0,112,0,0,2,0,0,0,0,0,22
"664","211285",50,0,0,0,0,44,0,0,0,0,0,0,0,0,6
"665","211290",120,0,0,0,0,106,0,0,0,0,0,0,0,0,14
"666","211300",88,0,0,0,0,73,0,0,0,0,0,0,0,0,15
"667","211400",143,0,0,3,0,119,0,0,1,0,0,0,0,0,20
"668","220005",30,0,0,0,0,29,0,0,0,0,0,0,0,0,1
"669","220010",13,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"670","220020",176,0,0,2,0,157,0,0,1,0,0,0,0,0,16
"671","220025",9,0,0,0,0,7,0,0,0,0,0,0,0,0,2
"672","220027",17,0,0,0,0,15,0,0,0,0,0,0,0,0,2
"673","220030",50,0,0,0,0,42,0,0,0,0,0,0,0,0,8
"674","220040",283,0,0,0,0,252,0,0,1,0,0,0,0,0,30
"675","220045",17,0,0,0,0,14,0,0,0,0,0,0,0,0,3
"676","220050",64,0,0,0,0,57,0,0,0,0,0,0,0,0,7
"677","220060",37,0,0,0,0,36,0,0,0,0,0,0,0,0,1
"678","220070",46,0,0,0,0,40,0,0,0,0,0,0,0,0,6
"679","220080",11,0,0,0,0,5,0,0,1,0,0,0,0,0,5
"680","220090",42,0,0,0,0,40,0,0,0,0,0,0,0,0,2
"681","220095",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"682","220100",5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"683","220105",20,0,0,0,0,19,0,0,0,0,0,0,0,0,1
"684","220110",37,0,0,0,0,36,0,0,0,0,0,0,0,0,1
"685","220115",95,0,0,0,0,78,0,0,0,0,0,0,0,0,17
"686","220117",10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"687","220120",194,0,0,3,0,163,0,0,0,0,0,0,0,0,28
"688","220130",8,0,0,0,0,7,0,0,0,0,0,0,0,0,1
"689","220140",18,0,0,1,0,14,0,0,0,0,0,0,0,0,3
"690","220150",91,0,0,0,0,88,0,0,0,0,0,0,0,0,3
"691","220155",20,0,0,0,0,19,0,0,0,0,0,0,0,0,1
"692","220157",6,0,0,0,0,5,0,0,0,0,0,0,0,0,1
"693","220160",45,0,0,0,0,40,0,0,0,0,0,0,0,0,5
"694","220170",24,0,0,0,0,22,0,0,0,0,0,0,0,0,2
"695","220173",12,0,0,0,0,10,0,0,0,0,0,0,0,0,2
"696","220177",24,0,1,0,0,21,0,0,0,0,0,0,0,0,2
"697","220180",7,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"698","220190",276,0,0,2,1,207,0,0,1,0,0,0,0,0,65
"699","220191",12,0,0,0,0,11,0,0,0,0,0,0,0,0,1
"700","220192",12,0,0,0,0,11,0,0,0,0,0,0,0,0,1
"701","220194",21,0,0,0,0,20,0,0,0,0,0,0,0,0,1
"702","220196",56,0,0,0,0,54,0,0,0,0,0,0,0,0,2
"703","220198",7,0,0,0,0,6,0,0,0,0,0,0,0,0,1
"704","220200",77,0,0,0,0,77,0,0,0,0,0,0,0,0,0
"705","220202",18,0,0,0,0,18,0,0,0,0,0,0,0,0,0
"706","220205",29,0,0,0,0,29,0,0,0,0,0,0,0,0,0
"707","220207",4,0,0,0,0,3,0,0,0,0,0,0,0,0,1
"708","220208",65,0,0,0,0,52,0,0,0,0,0,0,0,0,13
"709","220209",7,0,0,0,0,6,0,0,0,0,0,0,0,0,1
"710","220210",7,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"711","220211",24,0,0,0,0,22,0,0,0,0,0,0,0,0,2
"712","220213",22,0,0,0,0,21,0,0,0,0,0,0,0,0,1
"713","220217",7,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"714","220220",412,0,0,1,0,374,0,0,3,0,0,0,0,0,34
"715","220225",9,0,0,0,0,7,0,0,0,0,0,0,0,0,2
"716","220230",85,0,0,0,0,63,0,0,0,0,0,0,0,0,22
"717","220240",41,0,0,0,0,39,0,0,0,0,0,0,0,0,2
"718","220245",8,0,0,0,0,7,0,0,0,0,0,0,0,0,1
"719","220250",38,0,0,0,0,32,0,0,1,0,0,0,0,0,5
"720","220253",11,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"721","220255",34,0,0,0,0,32,0,0,0,0,0,0,0,0,2
"722","220260",110,0,0,0,0,106,0,0,0,0,0,0,0,0,4
"723","220265",21,0,0,0,0,21,0,0,0,0,0,0,0,0,0
"724","220270",120,0,0,0,0,115,0,0,0,0,0,0,0,0,5
"725","220271",10,0,0,1,0,6,0,0,0,0,0,0,0,0,3
"726","220272",14,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"727","220273",8,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"728","220275",42,0,0,1,0,40,0,0,0,0,0,0,0,0,1
"729","220277",21,0,0,0,0,19,0,0,0,0,0,0,0,0,2
"730","220280",17,0,0,0,0,14,0,0,0,0,0,0,0,0,3
"731","220285",37,0,0,1,0,33,0,0,0,0,0,0,0,0,3
"732","220290",183,0,0,0,0,158,0,0,0,0,0,0,0,0,25
"733","220300",23,0,0,0,0,23,0,0,0,0,0,0,0,0,0
"734","220310",52,0,0,0,0,46,0,0,0,0,0,0,0,0,6
"735","220320",64,0,0,1,0,58,0,0,0,0,0,0,0,0,5
"736","220323",6,0,0,0,0,4,0,0,0,0,0,0,0,0,2
"737","220325",18,0,0,0,0,16,0,0,0,0,0,0,0,0,2
"738","220327",11,0,0,0,0,9,0,0,0,0,0,0,0,0,2
"739","220330",112,0,0,0,0,106,0,0,0,0,0,0,0,0,6
"740","220335",18,1,0,0,0,14,0,0,0,0,0,0,0,0,3
"741","220340",37,0,0,0,0,33,0,0,0,0,0,0,0,0,4
"742","220342",14,0,0,0,0,13,0,0,0,0,0,0,0,0,1
"743","220345",60,0,0,0,0,28,0,0,25,0,0,0,0,0,7
"744","220350",41,0,0,0,0,34,0,0,0,0,0,0,0,0,7
"745","220360",27,0,0,0,0,25,0,0,0,0,0,0,0,0,2
"746","220370",181,0,0,1,0,164,0,0,1,0,0,0,0,0,15
"747","220375",6,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"748","220380",8,0,0,0,0,6,0,0,0,0,0,0,0,0,2
"749","220385",5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"750","220390",710,0,0,5,0,538,0,0,4,0,0,0,0,0,163
"751","220400",13,0,0,0,0,11,0,0,0,0,0,0,0,0,2
"752","220410",13,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"753","220415",4,0,0,0,0,3,0,0,0,0,0,0,0,0,1
"754","220420",19,0,0,0,0,15,0,0,0,0,0,0,0,0,4
"755","220430",59,0,0,0,0,54,0,0,0,0,0,0,0,0,5
"756","220435",17,0,0,0,0,13,0,0,0,0,0,0,0,0,4
"757","220440",68,0,0,0,0,61,0,0,1,0,0,0,0,0,6
"758","220450",69,0,0,0,0,57,0,0,0,0,0,0,0,0,12
