codigo_municipio_ibge,nome_municipio,pib_preco_corrente,atividade_maior_valor_ad_bruto
431517,Protásio Alves,35208.75,"Pecuária, inclusive apoio à pecuária"
431520,Putinga,27263.21,"Administração, defesa, educação e saúde públicas e seguridade social"
431530,Quaraí,22091.93,Demais serviços
431531,Quatro Irmãos,55687.37,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431532,Quevedos,60310.03,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431535,Quinze de Novembro,40929.77,"Pecuária, inclusive apoio à pecuária"
431540,Redentora,13723.28,"Administração, defesa, educação e saúde públicas e seguridade social"
431545,Relvado,29336.53,"Pecuária, inclusive apoio à pecuária"
431550,Restinga Sêca,29697.83,Demais serviços
431555,Rio dos Índios,38262.66,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431560,Rio Grande,47045.23,Demais serviços
431570,Rio Pardo,24106.44,Demais serviços
431575,Riozinho,27597.3,Indústrias de transformação
431580,Roca Sales,40983.01,Indústrias de transformação
431590,Rodeio Bonito,35725.32,Demais serviços
431595,Rolador,41806.42,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431600,Rolante,28069.63,Demais serviços
431610,Ronda Alta,33183.59,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431620,Rondinha,44125.36,"Pecuária, inclusive apoio à pecuária"
431630,Roque Gonzales,49057.4,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação"
431640,Rosário do Sul,24824.65,Demais serviços
431642,Sagrada Família,21164.04,"Administração, defesa, educação e saúde públicas e seguridade social"
431643,Saldanha Marinho,52487.16,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431645,Salto do Jacuí,74468.59,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação"
431647,Salvador das Missões,49905.73,"Pecuária, inclusive apoio à pecuária"
431650,Salvador do Sul,38730.88,Demais serviços
431660,Sananduva,40797.02,Demais serviços
431670,Santa Bárbara do Sul,91502.62,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431673,Santa Cecília do Sul,49867.98,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431675,Santa Clara do Sul,40924.04,Indústrias de transformação
431680,Santa Cruz do Sul,79888.73,Demais serviços
431690,Santa Maria,30810.98,Demais serviços
431695,Santa Maria do Herval,33706.67,Indústrias de transformação
431697,Santa Margarida do Sul,81723.79,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431700,Santana da Boa Vista,17751.05,"Administração, defesa, educação e saúde públicas e seguridade social"
431710,Sant'Ana do Livramento,30208.59,Demais serviços
431720,Santa Rosa,42748.15,Demais serviços
431725,Santa Tereza,24975.26,"Administração, defesa, educação e saúde públicas e seguridade social"
431730,Santa Vitória do Palmar,38821.26,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431740,Santiago,29776.46,Demais serviços
431750,Santo Ângelo,35123.12,Demais serviços
431755,Santo Antônio do Palma,35939.59,"Pecuária, inclusive apoio à pecuária"
431760,Santo Antônio da Patrulha,32496.04,Demais serviços
431770,Santo Antônio das Missões,40561.62,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431775,Santo Antônio do Planalto,53290.84,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431780,Santo Augusto,44421.51,Demais serviços
431790,Santo Cristo,44971.06,Demais serviços
431795,Santo Expedito do Sul,36866.1,"Pecuária, inclusive apoio à pecuária"
431800,São Borja,33275,Demais serviços
431805,São Domingos do Sul,27722.35,"Administração, defesa, educação e saúde públicas e seguridade social"
431810,São Francisco de Assis,25227.91,Demais serviços
431820,São Francisco de Paula,36375.06,"Produção florestal, pesca e aquicultura"
431830,São Gabriel,31028.01,Demais serviços
431840,São Jerônimo,25124.51,Demais serviços
431842,São João da Urtiga,31261.14,"Administração, defesa, educação e saúde públicas e seguridade social"
431843,São João do Polêsine,36711.75,Demais serviços
431844,São Jorge,32556.22,"Pecuária, inclusive apoio à pecuária"
431845,São José das Missões,21881.11,"Administração, defesa, educação e saúde públicas e seguridade social"
431846,São José do Herval,26161.62,"Administração, defesa, educação e saúde públicas e seguridade social"
431848,São José do Hortêncio,22929.37,"Administração, defesa, educação e saúde públicas e seguridade social"
431849,São José do Inhacorá,57734.59,Indústrias de transformação
431850,São José do Norte,16727.12,"Administração, defesa, educação e saúde públicas e seguridade social"
431860,São José do Ouro,44668.21,Demais serviços
431861,São José do Sul,31164.58,"Administração, defesa, educação e saúde públicas e seguridade social"
431862,São José dos Ausentes,32774.28,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431870,São Leopoldo,41037.55,Demais serviços
431880,São Lourenço do Sul,25869.39,Demais serviços
431890,São Luiz Gonzaga,43000.3,Demais serviços
431900,São Marcos,44728.69,Demais serviços
431910,São Martinho,51180.41,Demais serviços
431912,São Martinho da Serra,48539.76,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431915,São Miguel das Missões,53818.51,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431920,São Nicolau,35627.92,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431930,São Paulo das Missões,30743.03,"Pecuária, inclusive apoio à pecuária"
431935,São Pedro da Serra,21902.03,"Administração, defesa, educação e saúde públicas e seguridade social"
431936,São Pedro das Missões,33001.5,"Administração, defesa, educação e saúde públicas e seguridade social"
431937,São Pedro do Butiá,42693.09,"Pecuária, inclusive apoio à pecuária"
431940,São Pedro do Sul,24883.4,Demais serviços
431950,São Sebastião do Caí,29458.8,Demais serviços
431960,São Sepé,34938.71,Demais serviços
431970,São Valentim,31344.69,Demais serviços
431971,São Valentim do Sul,29266.79,"Administração, defesa, educação e saúde públicas e seguridade social"
431973,São Valério do Sul,23302.24,"Agricultura, inclusive apoio à agricultura e a pós colheita"
431975,São Vendelino,31579.26,Demais serviços
431980,São Vicente do Sul,53112.21,Indústrias de transformação
431990,Sapiranga,39772.41,Indústrias de transformação
432000,Sapucaia do Sul,24638.78,Demais serviços
432010,Sarandi,41369.28,Demais serviços
432020,Seberi,43870.11,Demais serviços
432023,Sede Nova,41601.97,"Agricultura, inclusive apoio à agricultura e a pós colheita"
432026,Segredo,15020.64,"Administração, defesa, educação e saúde públicas e seguridade social"
432030,Selbach,42650.64,Comércio e reparação de veículos automotores e motocicletas
432032,Senador Salgado Filho,34447.4,"Agricultura, inclusive apoio à agricultura e a pós colheita"
432035,Sentinela do Sul,16363.88,"Administração, defesa, educação e saúde públicas e seguridade social"
432040,Serafina Corrêa,36843.36,Demais serviços
432045,Sério,25443.14,"Administração, defesa, educação e saúde públicas e seguridade social"
432050,Sertão,54689.86,"Agricultura, inclusive apoio à agricultura e a pós colheita"
432055,Sertão Santana,45407.16,Comércio e reparação de veículos automotores e motocicletas
432057,Sete de Setembro,32455.09,"Agricultura, inclusive apoio à agricultura e a pós colheita"
432060,Severiano de Almeida,33606.67,"Pecuária, inclusive apoio à pecuária"
432065,Silveira Martins,24488.2,"Administração, defesa, educação e saúde públicas e seguridade social"
432067,Sinimbu,18540.12,"Administração, defesa, educação e saúde públicas e seguridade social"
432070,Sobradinho,25357.93,Demais serviços
432080,Soledade,28746.3,Demais serviços
432085,Tabaí,23405.83,"Produção florestal, pesca e aquicultura"
432090,Tapejara,52608.6,Indústrias de transformação
432100,Tapera,40801.87,Demais serviços
432110,Tapes,24275.69,Demais serviços
432120,Taquara,24375.74,Demais serviços
432130,Taquari,31848.36,Demais serviços
432132,Taquaruçu do Sul,46966.84,"Pecuária, inclusive apoio à pecuária"
432135,Tavares,16958.37,"Administração, defesa, educação e saúde públicas e seguridade social"
432140,Tenente Portela,37700.89,Demais serviços
432143,Terra de Areia,22311.85,Demais serviços
432145,Teutônia,42863.52,Indústrias de transformação
432146,Tio Hugo,33462.51,"Administração, defesa, educação e saúde públicas e seguridade social"
432147,Tiradentes do Sul,25481.13,"Administração, defesa, educação e saúde públicas e seguridade social"
432149,Toropi,24327.71,"Administração, defesa, educação e saúde públicas e seguridade social"
432150,Torres,31811.28,Demais serviços
432160,Tramandaí,21890.72,Demais serviços
432162,Travesseiro,28890.34,"Pecuária, inclusive apoio à pecuária"
432163,Três Arroios,39227.49,"Pecuária, inclusive apoio à pecuária"
432166,Três Cachoeiras,24068.29,Demais serviços
432170,Três Coroas,26860.54,Indústrias de transformação
432180,Três de Maio,48012.33,Demais serviços
432183,Três Forquilhas,21672.52,"Administração, defesa, educação e saúde públicas e seguridade social"
432185,Três Palmeiras,31268.66,Demais serviços
432190,Três Passos,38698.57,Demais serviços
432195,Trindade do Sul,37220.05,Demais serviços
432200,Triunfo,241634.52,Indústrias de transformação
432210,Tucunduva,41219.55,Demais serviços
432215,Tunas,15547.76,"Administração, defesa, educação e saúde públicas e seguridade social"
432218,Tupanci do Sul,41568.02,"Agricultura, inclusive apoio à agricultura e a pós colheita"
432220,Tupanciretã,49316.66,"Agricultura, inclusive apoio à agricultura e a pós colheita"
432225,Tupandi,102800.57,Indústrias de transformação
432230,Tuparendi,40775.6,Demais serviços
432232,Turuçu,27908.26,"Administração, defesa, educação e saúde públicas e seguridade social"
432234,Ubiretama,36603.09,"Pecuária, inclusive apoio à pecuária"
432235,União da Serra,47873,"Pecuária, inclusive apoio à pecuária"
432237,Unistalda,38003.91,"Agricultura, inclusive apoio à agricultura e a pós colheita"
432240,Uruguaiana,22387.44,Demais serviços
432250,Vacaria,38182.03,Demais serviços
432252,Vale Verde,23699.52,"Agricultura, inclusive apoio à agricultura e a pós colheita"
432253,Vale do Sol,18615.48,"Administração, defesa, educação e saúde públicas e seguridade social"
432254,Vale Real,25414.27,Demais serviços
432255,Vanini,30802.78,"Pecuária, inclusive apoio à pecuária"
432260,Venâncio Aires,51005.94,Indústrias de transformação
432270,Vera Cruz,27546.39,Demais serviços
432280,Veranópolis,61562.98,Indústrias de transformação
432285,Vespasiano Corrêa,41401.03,"Pecuária, inclusive apoio à pecuária"
432290,Viadutos,31690.65,"Agricultura, inclusive apoio à agricultura e a pós colheita"
432300,Viamão,16508.46,Demais serviços
432310,Vicente Dutra,24432.61,"Agricultura, inclusive apoio à agricultura e a pós colheita"
432320,Victor Graeff,50694.2,Demais serviços
432330,Vila Flores,62667.19,Indústrias de transformação
432335,Vila Lângaro,57219.93,"Agricultura, inclusive apoio à agricultura e a pós colheita"
432340,Vila Maria,57828.94,Demais serviços
432345,Vila Nova do Sul,23833.01,"Administração, defesa, educação e saúde públicas e seguridade social"
432350,Vista Alegre,40529.74,"Pecuária, inclusive apoio à pecuária"
432360,Vista Alegre do Prata,39525.98,"Pecuária, inclusive apoio à pecuária"
432370,Vista Gaúcha,29535.17,"Pecuária, inclusive apoio à pecuária"
432375,Vitória das Missões,34906.52,"Agricultura, inclusive apoio à agricultura e a pós colheita"
432377,Westfália,66645.49,"Pecuária, inclusive apoio à pecuária"
432380,Xangri-lá,37087.12,Demais serviços
500020,Água Clara,68741.96,"Produção florestal, pesca e aquicultura"
500025,Alcinópolis,44439.68,"Agricultura, inclusive apoio à agricultura e a pós colheita"
500060,Amambai,32016.94,"Administração, defesa, educação e saúde públicas e seguridade social"
500070,Anastácio,23083.94,"Administração, defesa, educação e saúde públicas e seguridade social"
500080,Anaurilândia,35491.7,"Agricultura, inclusive apoio à agricultura e a pós colheita"
500085,Angélica,87104.16,"Agricultura, inclusive apoio à agricultura e a pós colheita"
500090,Antônio João,59161.79,"Agricultura, inclusive apoio à agricultura e a pós colheita"
500100,Aparecida do Taboado,47430.12,Indústrias de transformação
500110,Aquidauana,21548.9,"Administração, defesa, educação e saúde públicas e seguridade social"
500124,Aral Moreira,77539.3,"Agricultura, inclusive apoio à agricultura e a pós colheita"
500150,Bandeirantes,78916.43,"Agricultura, inclusive apoio à agricultura e a pós colheita"
500190,Bataguassu,39408.54,Indústrias de transformação
500200,Batayporã,45307.75,"Agricultura, inclusive apoio à agricultura e a pós colheita"
500210,Bela Vista,27785.92,"Administração, defesa, educação e saúde públicas e seguridade social"
500215,Bodoquena,33838.02,"Administração, defesa, educação e saúde públicas e seguridade social"
500220,Bonito,43851.21,"Agricultura, inclusive apoio à agricultura e a pós colheita"
500230,Brasilândia,61553.79,"Produção florestal, pesca e aquicultura"
500240,Caarapó,62384.98,"Agricultura, inclusive apoio à agricultura e a pós colheita"
500260,Camapuã,39439.24,"Agricultura, inclusive apoio à agricultura e a pós colheita"
500270,Campo Grande,33243.63,Demais serviços
500280,Caracol,23586.34,"Pecuária, inclusive apoio à pecuária"
500290,Cassilândia,33300.67,Demais serviços
500295,Chapadão do Sul,81731.25,"Agricultura, inclusive apoio à agricultura e a pós colheita"
500310,Corguinho,20842.8,"Administração, defesa, educação e saúde públicas e seguridade social"
500315,Coronel Sapucaia,17318.49,"Administração, defesa, educação e saúde públicas e seguridade social"
500320,Corumbá,25756.9,"Administração, defesa, educação e saúde públicas e seguridade social"
500325,Costa Rica,93009.6,"Agricultura, inclusive apoio à agricultura e a pós colheita"
