"","cod_municipio_ibge","qtd_ativas","qtd_ativas_Consórcio de Sociedades","qtd_ativas_Consórcio Simples","qtd_ativas_Cooperativa","qtd_ativas_EIRELI","qtd_ativas_Empresa Pública","qtd_ativas_Empresário Individual","qtd_ativas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_ativas_Grupo de Sociedades","qtd_ativas_Sociedade Anônima","qtd_ativas_Sociedade de Economia Mista","qtd_ativas_Sociedade em Comandita por Ações","qtd_ativas_Sociedade em Comandita Simples","qtd_ativas_Sociedade em Conta de Participação","qtd_ativas_Sociedade em Nome Coletivo","qtd_ativas_Sociedade Limitada","qtd_abertas","qtd_abertas_Consórcio de Sociedades","qtd_abertas_Consórcio Simples","qtd_abertas_Cooperativa","qtd_abertas_EIRELI","qtd_abertas_Empresa Pública","qtd_abertas_Empresário Individual","qtd_abertas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_abertas_Grupo de Sociedades","qtd_abertas_Sociedade Anônima","qtd_abertas_Sociedade de Economia Mista","qtd_abertas_Sociedade em Comandita por Ações","qtd_abertas_Sociedade em Comandita Simples","qtd_abertas_Sociedade em Conta de Participação","qtd_abertas_Sociedade em Nome Coletivo","qtd_abertas_Sociedade Limitada","qtd_tempo_horas","qtd_horas_Consórcio de Sociedades","qtd_horas_Consórcio Simples","qtd_horas_Cooperativa","qtd_horas_EIRELI","qtd_horas_Empresa Pública","qtd_horas_Empresário Individual","qtd_horas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_horas_Sociedade Anônima","qtd_horas_Sociedade de Economia Mista","qtd_horas_Sociedade em Comandita por Ações","qtd_horas_Sociedade em Comandita Simples","qtd_horas_Sociedade em Nome Coletivo","qtd_horas_Sociedade Limitada"
"1490","260230",1742,1,0,2,0,2,1451,0,0,3,4,0,0,0,0,279,304,0,0,0,0,0,274,0,0,0,0,0,0,0,0,30,36.21,0,0,0,0,0,36.21,0,0,0,0,0,0,0
"1491","260240",214,0,0,0,0,2,160,0,0,0,2,0,0,0,0,50,46,0,0,0,0,0,39,0,0,0,0,0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492","260250",233,0,0,0,0,1,211,0,0,1,1,0,0,0,0,19,65,0,0,0,0,0,63,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493","260260",1549,0,0,3,0,1,1348,0,0,3,5,0,0,0,0,189,316,0,0,0,0,0,280,0,0,0,0,0,0,0,0,36,125.534166666667,0,0,0,0,0,143.73,0,0,0,0,0,0,89.15
"1494","260270",232,0,0,0,0,1,200,0,0,1,1,0,0,0,0,29,29,0,0,0,0,0,27,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495","260280",897,0,0,3,0,2,708,0,0,2,2,0,0,0,0,180,134,0,0,0,0,0,107,0,0,0,0,0,0,0,0,27,95.57,0,0,0,0,0,160.7,0,0,0,0,0,0,63.01
"1496","260290",12570,7,0,17,0,5,9358,0,0,278,7,0,0,7,0,2891,2399,0,0,4,0,0,2019,0,0,13,0,0,0,2,0,361,174.582571428571,0,0,0,36.33,0,100.67,0,60.33,0,0,0,0,220.66
"1497","260300",1275,1,0,5,0,4,1056,0,0,4,2,0,0,0,1,202,236,0,0,0,0,0,221,0,0,0,0,0,0,0,0,15,78.79,0,0,0,0,0,95.46,0,0,0,0,0,0,62.12
"1498","260310",564,0,0,1,0,1,461,0,0,1,2,0,0,0,0,98,97,0,0,0,0,0,84,0,0,0,0,0,0,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499","260320",399,0,0,1,0,1,314,0,0,8,0,0,0,0,0,75,102,0,0,0,0,0,93,0,0,0,0,0,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500","260330",141,0,0,0,0,1,112,0,0,1,1,0,0,0,0,26,27,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","260340",120,0,0,0,0,1,100,0,0,1,1,0,0,0,0,17,24,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502","260345",11028,3,0,8,0,3,9322,0,0,54,4,0,0,0,0,1634,2268,3,0,1,0,0,2045,0,0,3,0,0,0,0,0,216,148.372830188679,0,0,0,0,0,158.47,0,42.21,0,0,0,0,152.82
"1503","260350",509,0,0,3,0,1,423,0,0,2,2,0,0,1,0,77,69,0,0,0,0,0,61,0,0,0,0,0,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504","260360",255,0,0,1,0,1,214,0,0,5,1,0,0,0,0,33,42,0,0,0,0,0,38,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505","260370",679,0,0,6,0,1,594,0,0,1,2,0,0,0,0,75,235,0,0,1,0,0,228,0,0,0,0,0,0,0,0,6,53.3242857142857,0,0,0,0,0,55.65,0,0,0,0,0,0,51.58
"1506","260380",287,0,0,1,0,1,222,0,0,3,2,0,0,0,1,57,35,0,0,0,0,0,25,0,0,0,0,0,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507","260390",663,1,0,3,0,1,580,0,0,3,3,0,0,0,0,72,150,1,0,0,0,0,136,0,0,1,0,0,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508","260392",97,0,0,1,0,1,77,0,0,1,0,0,0,0,0,17,28,0,0,1,0,0,21,0,0,0,0,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509","260400",5167,0,0,12,0,6,3737,0,0,33,4,0,0,0,0,1375,863,0,0,1,0,2,722,0,0,0,0,0,0,0,0,138,131.642954545455,0,0,0,62.21,24.92,128.65,0,39.12,0,0,0,0,149.28
"1510","260410",35286,1,0,39,0,17,26213,0,0,168,9,0,0,1138,0,7701,7081,0,0,2,0,1,5852,0,0,13,0,0,0,242,0,971,675.927340425532,0,0,32.17,86.11,39.42,672.42,0,92.56,0,0,0,0,915.79
"1511","260415",136,0,0,1,0,1,110,0,0,1,0,0,0,0,0,23,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512","260420",1072,0,0,1,0,2,933,0,0,9,1,0,0,0,1,125,162,0,0,0,0,0,146,0,0,0,0,0,0,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513","260430",334,0,0,0,0,1,276,0,0,2,2,0,0,0,0,53,50,0,0,0,0,0,43,0,0,0,0,0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514","260440",402,0,0,0,0,1,337,0,0,3,1,0,0,0,0,60,61,0,0,0,0,0,53,0,0,0,0,0,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515","260450",807,1,0,4,0,1,594,0,0,1,2,0,0,0,0,204,119,0,0,0,0,0,91,0,0,0,0,0,0,0,0,28,50.51,0,0,0,0,0,0,0,0,0,0,0,0,50.51
"1516","260460",887,0,0,2,0,1,749,0,0,4,2,0,0,0,0,129,157,0,0,1,0,0,143,0,0,0,0,0,0,0,0,13,22.5021052631579,0,0,16.18,0,0,30.49,0,0,0,0,0,0,10.86
"1517","260470",258,0,0,2,0,1,206,0,0,1,3,0,0,0,0,45,31,0,0,0,0,0,24,0,0,0,0,0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518","260480",382,0,0,1,0,1,351,0,0,3,0,0,0,0,0,26,48,0,0,0,0,0,46,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519","260490",292,0,0,0,0,1,216,0,0,1,2,0,0,0,0,72,58,0,0,0,0,0,47,0,0,0,0,0,0,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","260500",1331,0,0,0,0,1,1121,0,0,2,2,0,0,0,0,205,235,0,0,0,0,0,198,0,0,0,0,0,0,0,0,37,64.548,0,0,0,0,0,51.2,0,0,0,0,0,0,73.44
"1521","260510",1326,0,0,2,0,2,1090,0,0,6,2,0,0,0,0,224,197,0,0,0,0,0,171,0,0,0,0,0,0,0,0,26,44.6024,0,0,0,0,0,42.03,0,0,0,0,0,0,47.87
"1522","260515",453,1,0,2,0,0,299,0,0,1,1,0,0,0,0,149,59,0,0,0,0,0,41,0,0,0,0,0,0,0,0,18,34.6884615384615,0,0,0,0,0,20.3,0,0,0,0,0,0,35.89
"1523","260520",2750,0,0,4,0,2,2215,0,0,25,3,0,0,0,0,501,452,0,0,0,0,0,385,0,0,2,0,0,0,0,0,65,65.2648387096774,0,0,0,0,0,63.2,0,0,0,0,0,0,67.2
"1524","260530",935,0,0,0,0,1,793,0,0,3,2,0,0,0,0,136,159,0,0,0,0,0,146,0,0,1,0,0,0,0,0,12,79.8826666666667,0,0,0,0,0,83.03,0,0,0,0,0,0,77.13
"1525","260540",814,0,0,2,0,1,627,0,0,2,2,0,0,0,0,180,142,0,0,0,0,0,119,0,0,0,0,0,0,0,0,23,66.403,0,0,0,170.56,0,35.89,0,0,0,0,0,0,64.3
"1526","260545",940,1,0,0,0,1,404,0,0,13,0,0,0,2,0,519,109,1,0,0,0,0,55,0,0,1,0,0,0,0,0,52,534.1925,0,0,0,0,0,643,0,599.36,0,0,0,0,521.77
"1527","260550",361,0,0,0,0,1,295,0,0,2,1,0,0,0,0,62,52,0,0,0,0,0,48,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528","260560",550,0,0,1,0,1,433,0,0,6,4,0,0,0,0,105,86,0,0,0,0,0,74,0,0,0,0,0,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529","260570",903,2,0,3,0,1,689,0,0,10,3,0,0,0,0,195,152,0,0,0,0,0,133,0,0,0,0,0,0,0,0,19,302.67,0,0,0,37.36,0,1618.21,0,0,0,0,0,0,92.62
"1530","260580",280,0,0,0,0,1,229,0,0,1,1,0,0,0,0,48,35,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531","260590",628,0,0,0,0,1,573,0,0,4,1,0,0,0,0,49,82,0,0,0,0,0,77,0,0,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532","260600",8971,0,0,19,0,6,6748,0,0,64,7,0,0,2,1,2124,1583,0,0,2,0,0,1318,0,0,6,0,0,0,1,0,256,177.437903225806,0,0,19.19,23.44,0,167.4,0,0,0,0,0,0,195.25
"1533","260610",1164,0,0,2,0,1,938,0,0,4,2,0,0,0,0,217,378,0,0,0,0,0,347,0,0,0,0,0,0,0,0,31,81.5766666666667,0,0,0,0,0,0,0,0,0,0,0,0,81.58
"1534","260620",4477,0,0,4,0,5,3122,0,0,86,5,0,0,4,0,1251,781,0,0,0,0,1,644,0,0,4,0,0,0,0,0,132,177.73023255814,0,0,0,37.47,35.43,156.89,0,76.75,0,0,0,0,208.78
"1535","260630",455,0,0,1,0,1,425,0,0,1,1,0,0,0,0,26,109,0,0,0,0,0,108,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536","260640",5456,3,0,8,0,2,4029,0,0,31,3,0,0,4,0,1376,1022,1,0,0,0,0,843,0,0,3,0,0,0,2,0,173,115.113409090909,0,0,0,23.45,0,76.5,0,0,0,0,0,0,134.9
"1537","260650",283,0,0,0,0,1,215,0,0,3,1,0,0,0,0,63,53,0,0,0,0,0,41,0,0,0,0,0,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538","260660",646,0,0,0,0,2,489,0,0,6,2,0,0,0,0,147,106,0,0,0,0,0,74,0,0,1,0,0,0,0,0,31,49.7381818181818,0,0,0,0,0,53.35,0,0,0,0,0,0,45.41
"1539","260670",122,0,0,0,0,1,101,0,0,1,1,0,0,0,0,18,25,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540","260680",6702,6,0,3,0,3,5168,0,1,64,7,0,0,0,0,1450,1342,0,0,0,0,0,1159,0,0,1,0,0,0,0,0,182,90.1205454545455,0,0,0,0,0,60.95,0,22.1,0,0,0,0,109.28
"1541","260690",280,0,0,2,0,1,241,0,0,2,1,0,0,0,0,33,32,0,0,0,0,0,30,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542","260700",398,0,0,1,0,1,328,0,0,2,1,0,0,0,0,65,74,0,0,0,0,0,69,0,0,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543","260710",110,0,0,1,0,1,94,0,0,0,1,0,0,0,0,13,25,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544","260720",7205,15,0,13,0,7,5394,0,1,132,9,0,0,3,0,1631,1341,1,0,1,0,0,1110,0,0,7,0,0,0,0,0,222,129.771228070175,0,0,0,28.23,0,94.44,0,63.1,0,0,0,0,151.08
"1545","260730",946,0,0,0,0,1,720,0,0,6,2,0,0,0,0,217,127,0,0,0,0,0,90,0,0,0,0,0,0,0,0,37,34.2115384615385,0,0,0,12.79,0,11.3,0,0,0,0,0,0,44.23
"1546","260740",71,0,0,1,0,1,50,0,0,1,1,0,0,0,0,17,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547","260750",547,0,0,2,0,1,458,0,0,2,2,0,0,0,0,82,110,0,0,0,0,0,88,0,0,0,0,0,0,0,0,22,56.70125,0,0,0,0,0,69.22,0,0,0,0,0,0,40.61
"1548","260760",1167,0,0,2,0,2,980,0,0,6,3,0,0,0,0,174,196,0,0,0,0,0,174,0,0,0,0,0,0,0,0,22,69.4366666666667,0,0,0,0,0,46.62,0,0,0,0,0,0,77.04
"1549","260765",1366,0,0,2,0,3,1042,0,0,12,0,0,0,1,0,306,168,0,0,1,0,0,132,0,0,0,0,0,0,0,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550","260770",485,0,0,2,0,1,433,0,0,1,2,0,0,0,0,46,76,0,0,0,0,0,72,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551","260775",919,0,0,1,0,1,745,0,3,7,0,0,0,0,0,162,146,0,0,0,0,0,130,0,0,0,0,0,0,0,0,16,95.86,0,0,0,0,0,78.35,0,0,0,0,0,0,98.36
"1552","260780",414,1,0,1,0,1,361,0,0,2,2,0,0,0,0,46,55,0,0,0,0,0,50,0,0,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553","260790",50214,9,0,27,0,23,40746,2,2,441,10,0,0,14,0,8940,9687,0,0,1,0,2,8620,0,0,35,0,0,0,1,0,1028,153.258043478261,0,0,0,36.75,0,77.85,0,57.03,0,0,0,0,249.6
"1554","260795",222,0,0,1,0,1,200,0,0,1,0,0,0,0,0,19,37,0,0,0,0,0,35,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555","260800",323,0,0,0,0,1,280,0,0,1,1,0,0,0,0,40,60,0,0,0,0,0,55,0,0,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556","260805",395,0,0,2,0,1,333,0,0,4,1,0,0,0,0,54,55,0,0,0,0,0,52,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557","260810",784,0,0,1,0,1,644,0,0,1,2,0,0,0,0,135,110,0,0,0,0,0,100,0,0,0,0,0,0,0,0,10,36.6521428571429,0,0,0,0,0,35.72,0,0,0,0,0,0,37.35
"1558","260820",305,0,0,1,0,1,259,0,0,9,2,0,0,0,0,33,44,0,0,0,0,0,40,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559","260825",175,0,0,0,0,1,142,0,0,1,0,0,0,0,0,31,18,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560","260830",363,3,0,1,0,1,281,0,0,1,2,0,0,0,1,73,67,2,0,0,0,0,58,0,0,0,0,0,0,0,0,7,71.1423076923077,0,0,0,0,0,52.44,0,0,0,0,0,0,87.17
"1561","260840",285,0,0,0,0,1,245,0,0,1,2,0,0,0,0,36,45,0,0,0,0,0,41,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562","260845",668,0,0,1,0,1,545,0,0,2,0,0,0,0,0,119,137,0,0,0,0,0,129,0,0,0,0,0,0,0,0,8,63.82125,0,0,0,0,0,66.34,0,0,0,0,0,0,62.98
"1563","260850",712,0,0,0,0,1,591,0,0,3,2,0,0,1,0,114,143,0,0,0,0,0,131,0,0,0,0,0,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564","260860",161,0,0,1,0,1,128,0,0,1,1,0,0,0,1,28,24,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565","260870",271,0,0,0,0,1,217,0,0,2,3,0,0,0,0,48,49,0,0,0,0,0,47,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566","260875",751,0,0,4,0,1,576,0,0,4,2,0,0,0,0,164,129,0,0,1,0,0,105,0,0,0,0,0,0,0,0,23,77.42375,0,0,0,0,0,114.52,0,0,0,0,0,0,50.93
"1567","260880",1738,3,0,1,0,3,1381,0,0,6,2,0,0,0,1,341,296,1,0,0,0,0,256,0,0,0,0,0,0,0,0,39,41.3133333333333,0,0,0,0,0,38.61,0,0,0,0,0,0,43.48
"1568","260890",3922,0,0,5,0,2,2815,0,0,19,3,0,0,253,1,824,712,0,0,0,0,0,454,0,0,2,0,0,0,181,0,75,92.2671052631579,0,0,0,0,0,72.04,0,87.67,0,0,0,0,107.9
"1569","260900",915,0,0,2,0,1,788,0,0,4,3,0,0,0,0,117,142,0,0,0,0,0,131,0,0,0,0,0,0,0,0,11,14.04,0,0,0,0,0,14.04,0,0,0,0,0,0,0
"1570","260910",330,0,0,0,0,1,264,0,0,0,2,0,0,0,0,63,44,0,0,0,0,0,37,0,0,0,0,0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571","260915",207,0,0,0,0,1,173,0,0,1,1,0,0,0,0,31,31,0,0,0,0,0,27,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572","260920",211,0,0,0,0,1,181,0,0,2,1,0,0,0,0,26,29,0,0,0,0,0,25,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573","260930",355,0,0,2,0,1,271,0,0,1,2,0,0,0,0,78,61,0,0,0,0,0,47,0,0,0,0,0,0,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574","260940",3281,0,0,4,0,2,2364,0,0,37,4,0,0,0,0,870,560,0,0,0,0,1,448,0,0,3,0,0,0,0,0,108,85.5762857142857,0,0,0,60.23,34.7,48.03,0,63.44,0,0,0,0,101.55
"1575","260950",1437,0,0,4,0,2,1197,0,0,8,2,0,0,3,0,221,196,0,0,0,0,0,178,0,0,2,0,0,0,1,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576","260960",32107,27,0,17,0,7,24849,0,0,177,6,0,0,17,1,7006,6213,9,0,0,0,0,5418,0,0,18,0,0,0,1,0,767,329.856202531646,264.18,0,0,0,0,230.08,0,57.26,0,0,0,0,438.35
"1577","260970",568,0,0,3,0,1,440,0,0,2,2,0,0,0,0,120,88,0,0,0,0,0,68,0,0,1,0,0,0,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578","260980",271,0,0,3,0,1,210,0,0,2,1,0,0,0,0,54,51,0,0,0,0,0,40,0,0,0,0,0,0,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579","260990",2062,0,0,3,0,2,1570,0,0,20,5,0,0,0,0,462,327,0,0,0,0,0,272,0,0,3,0,0,0,0,0,52,40.5703448275862,0,0,0,19.13,0,25.41,0,0,0,0,0,0,51.64
"1580","261000",3191,1,0,7,0,4,2443,0,0,31,2,0,0,0,0,703,551,0,0,1,0,0,466,0,0,2,0,0,0,0,0,82,100.4825,0,0,40.23,0,0,109.23,0,39.42,0,0,0,0,100.42
"1581","261010",105,0,0,0,0,1,85,0,0,1,1,0,0,0,0,17,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582","261020",616,0,0,0,0,1,507,0,0,1,3,0,0,0,0,104,104,0,0,0,0,0,93,0,0,0,0,0,0,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583","261030",244,0,0,0,0,1,177,0,0,16,1,0,0,0,0,49,50,0,0,0,0,0,38,0,0,2,0,0,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584","261040",499,0,0,3,0,1,403,0,0,3,2,0,0,0,0,87,107,0,0,0,0,0,96,0,0,0,0,0,0,0,0,11,97.5633333333333,0,0,0,126.21,0,124.68,0,0,0,0,0,0,41.8
"1585","261050",657,0,0,4,0,1,518,0,0,2,2,0,0,0,0,130,105,0,0,0,0,0,93,0,0,0,0,0,0,0,0,12,39.9961538461538,0,0,0,0,0,43.26,0,0,0,0,0,0,38.55
"1586","261060",2239,0,0,3,0,2,1803,0,0,7,2,0,0,0,0,422,406,0,0,0,0,0,357,0,0,0,0,0,0,0,0,49,63.162962962963,0,0,0,0,0,45.55,0,0,0,0,0,0,70.58
"1587","261070",25159,32,0,12,0,4,21187,0,1,163,10,0,0,22,0,3728,5386,18,0,1,0,0,4906,0,0,8,0,0,0,1,0,452,212.710153846154,0,0,0,0,0,153.93,0,44.93,0,0,0,0,268.66
"1588","261080",407,0,0,2,0,1,327,0,0,6,2,0,0,0,0,69,57,0,0,0,0,0,48,0,0,0,0,0,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589","261090",2424,0,0,2,0,2,1937,0,0,14,5,0,0,0,2,462,375,1,0,0,0,0,308,0,0,1,0,0,0,0,0,65,76.215,0,0,0,36.48,0,128.9,0,0,0,0,0,0,45.03
"1590","261100",1456,3,0,3,0,2,1212,0,0,14,2,0,0,0,0,220,275,0,0,1,0,0,247,0,0,0,0,0,0,0,0,27,56.718,0,0,38.24,0,40.1,49.28,0,0,0,0,0,0,63.36
"1591","261110",31983,9,0,67,1,20,23851,0,1,200,7,1,0,28,0,7798,5710,5,0,11,0,0,4563,0,0,8,0,0,0,6,0,1117,440.103058823529,370.9,0,42.61,28.86,0,275.59,0,42.82,0,0,0,0,675.33
"1592","261120",225,0,0,1,0,1,188,0,0,3,1,0,0,0,0,31,29,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593","261130",1012,0,0,2,0,1,738,0,0,8,2,0,0,0,0,261,153,0,0,0,0,0,125,0,0,1,0,0,0,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594","261140",396,0,0,0,0,1,342,0,0,3,1,0,0,0,0,49,75,0,0,0,0,0,70,0,0,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595","261150",484,0,0,1,0,1,428,0,0,1,2,0,0,0,0,51,79,0,0,0,0,0,72,0,0,0,0,0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596","261153",149,0,0,0,0,1,133,0,0,1,0,0,0,0,0,14,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597","261160",172103,393,0,178,0,104,112046,9,6,2658,85,2,0,348,8,56266,32808,79,0,10,0,2,25296,0,0,157,1,0,0,92,0,7171,1077.92382550336,281.44,0,44.03,77.47,14.78,496.17,0,878.79,4.14,0,0,0,2747.54
"1598","261170",749,0,0,0,0,1,646,0,0,1,1,0,0,0,0,100,133,0,0,0,0,0,114,0,0,0,0,0,0,0,0,19,72.9127272727273,0,0,0,0,0,86.19,0,0,0,0,0,0,56.98
"1599","261180",1643,1,0,2,0,2,1354,0,0,21,1,0,0,0,1,261,263,0,0,0,0,0,245,0,0,0,0,0,0,0,0,18,59.3109523809524,0,0,0,0,0,89.65,0,0,0,0,0,0,36.56
"1600","261190",818,0,0,4,0,1,694,0,0,23,4,0,0,0,0,92,118,0,0,0,0,0,110,0,0,0,0,0,0,0,0,8,56.6566666666667,0,0,0,0,0,63.81,0,0,0,0,0,0,50.93
"1601","261200",408,0,0,1,0,1,318,0,0,3,2,0,0,0,0,83,81,0,0,0,0,0,71,0,0,0,0,0,0,0,0,10,25.7975,0,0,0,0,0,31.5,0,0,0,0,0,0,23.9
"1602","261210",88,0,0,1,0,1,74,0,0,1,1,0,0,0,0,10,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603","261220",4002,7,0,6,1,5,3184,0,0,23,4,0,0,28,0,744,631,0,0,1,0,1,554,0,0,1,0,0,0,1,0,73,71.1567441860465,0,0,18.25,44.28,54.71,123.01,0,103.64,0,0,0,0,53.06
"1604","261230",263,1,0,0,0,1,201,0,0,4,2,0,0,0,0,54,48,0,0,0,0,0,39,0,0,2,0,0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605","261240",804,1,0,3,0,2,702,0,0,3,1,0,0,0,1,91,173,0,0,0,0,0,155,0,0,0,0,0,0,0,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
