CO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,media_notas_CN,media_notas_CH,media_NU_NOTA_LC,media_NU_NOTA_MT,media_NU_NOTA_REDACAO
150740,15,PA,463.276923076923,508.192857142857,469.057142857143,524.361538461538,610
150745,15,PA,445.371794871795,474.1725,447.9225,469.769230769231,561.5
150746,15,PA,433.98,459.8,419.06,441.02,552
150747,15,PA,458.546875,469.558823529412,451.461764705882,466.521875,548.235294117647
150750,15,PA,435.966666666667,456.271428571429,460.314285714286,431.466666666667,488.571428571429
150760,15,PA,469.381904761905,481.112727272727,461.695454545455,492.105714285714,614.181818181818
150770,15,PA,445.587272727273,477.923214285714,451.508928571429,457.409090909091,542.142857142857
150775,15,PA,426.477777777778,502.322222222222,458.966666666667,488.688888888889,546.666666666667
150780,15,PA,453.626315789474,451.368421052632,436.573684210526,456.263157894737,590.526315789474
150790,15,PA,450.645454545455,448.036764705882,427.845588235294,459.706060606061,570.588235294118
150795,15,PA,464.390476190476,484.988793103448,468.812931034483,501.202857142857,580.689655172414
150796,15,PA,440.34,472.283333333333,438.316666666667,440.89,528.333333333333
150797,15,PA,439.405882352941,507.282352941177,447.052941176471,473.082352941176,601.176470588235
150800,15,PA,448.629166666667,457.329770992366,442.169465648855,480.273333333333,560.152671755725
150803,15,PA,427.608695652174,445.025,418.7875,451.617391304348,515.416666666667
150805,15,PA,471.247058823529,480.01,457.6,492.8,490
150808,15,PA,474.251351351351,469.102380952381,460.309523809524,486.348648648649,552.857142857143
150810,15,PA,473.867475728155,502.736877828054,485.674886877828,519.431310679612,583.891402714932
150812,15,PA,453.555,476.809523809524,452.871428571429,498.675,557.142857142857
150815,15,PA,469.118867924528,498.028070175439,460.954385964912,500.958490566038,593.333333333333
150820,15,PA,449.391791044776,471.839007092199,444.682269503546,478.398507462687,579.290780141844
150830,15,PA,428.395555555556,455.746666666667,401.593333333333,452.662222222222,509.777777777778
150835,15,PA,430.610810810811,450.968421052632,436.194736842105,450.732432432432,571.052631578947
150840,15,PA,460.932110091743,475.29406779661,450.91779661017,492.252293577982,579.491525423729
160005,16,AP,478.3,466.442857142857,478.671428571429,518.942857142857,571.428571428571
160010,16,AP,402.666666666667,462.191666666667,411.766666666667,444.508333333333,450
160015,16,AP,402.61,454.772727272727,463.436363636364,488.46,649.090909090909
160020,16,AP,455.00625,483.63125,445.1875,445.84375,490
160021,16,AP,447.166666666667,457.933333333333,498.566666666667,484.966666666667,540
160023,16,AP,435.133333333333,460.133333333333,414.5,412.7,440
160025,16,AP,412.385714285714,474.885714285714,409.785714285714,438.342857142857,462.857142857143
160027,16,AP,438.23,455.318604651163,446.869767441861,461.345,505.116279069767
160030,16,AP,471.542634652823,498.522051597052,481.289066339066,501.25418559377,593.968058968059
160040,16,AP,431.607142857143,452.170454545455,425.965909090909,461.364285714286,450
160050,16,AP,430.12,450.423404255319,435.136170212766,458.048888888889,517.446808510638
160053,16,AP,456.669565217391,462.539285714286,456.067857142857,507.917391304348,540
160055,16,AP,447.8,415.68,461.4,478.95,468
160060,16,AP,458.016935483871,486.244358974359,466.261025641026,484.288172043011,553.846153846154
160070,16,AP,415.261538461539,446.113333333333,449.253333333333,476.530769230769,558.666666666667
160080,16,AP,453.525,446.942105263158,422.136842105263,460.84375,481.052631578947
170025,17,TO,486.7,518.9,475.3,593.85,750
170030,17,TO,440.890909090909,472.590909090909,456.790909090909,474.118181818182,550.909090909091
170035,17,TO,456.315,480.99,470.35,481.895,586
170040,17,TO,435.853846153846,436.184615384615,415.323076923077,448.807692307692,472.307692307692
170070,17,TO,449.3,433.25,423.466666666667,462.488235294118,484.444444444445
170100,17,TO,440.896153846154,448.432142857143,442.078571428571,456.776923076923,475.714285714286
170105,17,TO,441.716666666667,488.271428571429,442.514285714286,472.75,554.285714285714
170110,17,TO,443.804166666667,443.552,448.008,492.533333333333,516.8
170130,17,TO,454.225,418.811111111111,415.277777777778,442.525,484.444444444445
170190,17,TO,442.276470588235,468.794117647059,454.747058823529,470.952941176471,545.882352941177
170200,17,TO,440.6875,431.0375,419.975,460.4625,482.5
170210,17,TO,480.01375,496.30694239291,483.265583456425,519.46046875,623.101920236337
170215,17,TO,424.635294117647,427.883333333333,424.05,448.282352941177,473.333333333333
170220,17,TO,466.683333333333,482.475324675325,465.97012987013,493.228472222222,567.662337662338
170230,17,TO,429.09,434.058333333333,437.208333333333,477.605,444.166666666667
170240,17,TO,419.225714285714,449.438888888889,437.333333333333,456.117142857143,477.222222222222
170255,17,TO,449.377777777778,438.272222222222,455.988888888889,450.983333333333,523.333333333333
170270,17,TO,425.866666666667,439.1,426.154545454545,432.377777777778,472.727272727273
170290,17,TO,428.8,414.016666666667,424.975,469.46,495
170300,17,TO,447.33,428.59,411.17,453.7,460
170305,17,TO,446.633333333333,450.869230769231,451.853846153846,459.458333333333,570.769230769231
170307,17,TO,425.054545454545,423.272727272727,416.627272727273,418.9,565.454545454546
170310,17,TO,466.211111111111,488.533333333333,477.711111111111,509.988888888889,595.555555555556
170320,17,TO,445.4625,450.1,435.655555555556,428.075,464.444444444445
170330,17,TO,417.7,416.966666666667,390.816666666667,455.35,366.666666666667
170360,17,TO,430.225,488.55,435.95,435,500
170370,17,TO,421.525,420.711111111111,417.544444444444,448.5,480
170380,17,TO,410.6,467.666666666667,426.466666666667,444.75,436.666666666667
170382,17,TO,395.875,434.05,441.35,422.525,595
170384,17,TO,422.325,446.678260869565,437.313043478261,470.47,544.347826086957
170386,17,TO,403.45,438.28,438.32,507.35,568
170388,17,TO,483.933333333333,468.266666666667,467.7,499.633333333333,633.333333333333
170389,17,TO,361.875,402.08,401.34,472.875,420
170390,17,TO,424.38,434.266666666667,437.866666666667,491.32,493.333333333333
170410,17,TO,376.8,411.425,411.15,477.8,465
170510,17,TO,443.12,459.66,435.8,455.34,696
170550,17,TO,469.30612244898,495.169375,473.135625,512.183673469388,596.25
170555,17,TO,442.914285714286,436.411111111111,430.466666666667,492.8,513.333333333333
170560,17,TO,441.15,388.6,408.2,445.8,560
170600,17,TO,456.171428571429,482.778571428572,438.478571428572,446.564285714286,542.857142857143
170610,17,TO,465.983333333333,463.321428571429,469.585714285714,513.15,557.142857142857
170625,17,TO,398.4,466.9,386.7,390,560
170650,17,TO,472.7,442.25,444.9,506.6,615
170700,17,TO,454.56,468.553225806452,466.791935483871,488.308333333333,542.903225806452
170710,17,TO,475.992307692308,521.773333333333,501.293333333333,503.923076923077,562.666666666667
170720,17,TO,459.554545454546,485.3,467.545454545455,467,563.636363636364
170730,17,TO,411.58,491.9,439.76,530.18,524
170740,17,TO,443.9,458.95,437.25,453.183333333333,563.333333333333
170755,17,TO,435.95,466.683333333333,443.683333333333,486.933333333333,563.333333333333
170765,17,TO,,,,,
170770,17,TO,469.166666666667,446.925,451.675,475.4,585
170820,17,TO,454.348214285714,468.603389830509,464.784745762712,492.975,548.474576271187
170825,17,TO,406.525,468.825,437.55,444.025,557.5
170830,17,TO,432.533333333333,476.357142857143,448.4,482.983333333333,591.428571428572
170900,17,TO,437.366666666667,438.211111111111,407.077777777778,449.9,384.444444444444
170930,17,TO,462.779487179487,478.725882352941,473.303529411765,506.228205128205,601.647058823529
170950,17,TO,496.673309608541,515.834931506849,498.476369863014,536.214946619217,631.438356164384
170980,17,TO,413.55,422.616666666667,408.383333333333,455.633333333333,436.666666666667
171050,17,TO,432.9375,454.1875,439.09375,453.60625,488.75
171070,17,TO,451.027272727273,450.481818181818,448.418181818182,453.3,556.363636363636
171090,17,TO,412.046153846154,405.4,407.36875,443.730769230769,401.25
171110,17,TO,394.328571428571,428.284615384615,412.915384615385,470.364285714286,516.923076923077
171150,17,TO,409.442857142857,427.2,395.85,491.1,522.5
171180,17,TO,396.016666666667,372.466666666667,373.983333333333,413.833333333333,266.666666666667
171190,17,TO,465.277272727273,461.975,456.529166666667,484.927272727273,540
171195,17,TO,433.4625,451.155555555556,448.811111111111,474.5,620
171215,17,TO,482.55,420.4,434.28,531.425,556
171240,17,TO,407.1,508.15,499.4,498.4,560
171245,17,TO,431.541666666667,455.516666666667,463.358333333333,457.883333333333,631.666666666667
171250,17,TO,462.9,450.15,446.375,485.528571428571,542.5
171270,17,TO,406.666666666667,488.133333333333,468.133333333333,468.233333333333,653.333333333333
171280,17,TO,421.852,446.42962962963,415.107407407407,436.908,385.185185185185
171320,17,TO,452.963461538462,486.887719298246,466.301754385965,491.480769230769,542.80701754386
171330,17,TO,450.657142857143,475.185185185185,458.551851851852,497.978571428571,594.074074074074
171360,17,TO,426.422222222222,462.344444444444,442.711111111111,435.222222222222,495.555555555556
171380,17,TO,460.4,461.41,471.22,459.21,588
171395,17,TO,411.24,408.88,383.94,427.82,364
171420,17,TO,417.225,410.566666666667,435.566666666667,454.8125,480
171430,17,TO,421.035714285714,445.092857142857,442.528571428571,445.1,551.428571428571
171488,17,TO,422.777777777778,424.426315789474,400.452631578947,444.388888888889,329.473684210526
171500,17,TO,457.1,392.5,425.4,383,840
171510,17,TO,411.7,411.2875,431.6375,455.714285714286,442.5
171515,17,TO,544.2,531.7,387.8,516.7,920
171525,17,TO,399.9,439.8,394.7,442.5,320
171550,17,TO,398.4,459.7,359.9,442.7,400
171570,17,TO,437.228571428572,488.614285714286,415.528571428571,435.442857142857,474.285714285714
171575,17,TO,466.71,480.713636363636,470.377272727273,482.28,523.636363636364
171610,17,TO,465.619021739131,486.5625,479.225520833333,516.653804347826,602.1875
171620,17,TO,425.826315789474,417.542105263158,408.110526315789,447.5,498.947368421053
171630,17,TO,450.672727272727,474.181818181818,460.927272727273,468.481818181818,638.181818181818
171650,17,TO,451.152,445.855172413793,435.948275862069,455.724,434.48275862069
171660,17,TO,432.380952380952,437.877272727273,427.963636363636,449.052380952381,507.272727272727
171665,17,TO,434.2,487.426666666667,452.14,485.921428571429,533.333333333333
171670,17,TO,455.422222222222,464.274074074074,473.322222222222,474.277777777778,658.518518518519
171700,17,TO,436.325,375.15,475.15,465.2,565
171720,17,TO,421.071428571429,421.1,376.357142857143,448.942857142857,317.142857142857
171750,17,TO,420,443.183333333333,427.816666666667,455.25,526.666666666667
171780,17,TO,443.9,434.6,390.35,423.366666666667,520
171790,17,TO,422.78125,452.652941176471,425.423529411765,441.55,517.647058823529
171800,17,TO,424.333333333333,459.766666666667,421.5,431,496.666666666667
171820,17,TO,469.400448430493,484.432173913044,478.25,502.734529147982,588.434782608696
171830,17,TO,454.216666666667,433.933333333333,445.45,477.783333333333,556.666666666667
171840,17,TO,442.190909090909,479.272727272727,473.509090909091,509.436363636364,598.181818181818
171845,17,TO,457.566666666667,432.55,488.925,439.333333333333,600
171850,17,TO,431.155555555556,464.577777777778,478.277777777778,446.822222222222,580
171855,17,TO,425.166666666667,467.566666666667,500.033333333333,485.4,686.666666666667
171865,17,TO,372.833333333333,460.85,377.875,433.933333333333,210
171870,17,TO,449,491.333333333333,461.633333333333,450.166666666667,413.333333333333
171875,17,TO,417.929411764706,470.233333333333,451.9,462.782352941176,531.111111111111
171880,17,TO,435.125,496.05,509.725,459.125,480
171884,17,TO,419.333333333333,433.2,431.766666666667,465.633333333333,457.777777777778
171886,17,TO,412.20625,444.63125,423.35625,475.9875,508.75
171888,17,TO,406.045454545455,405.126666666667,400.613333333333,454.327272727273,338.666666666667
171889,17,TO,444.214285714286,504.571428571429,477.142857142857,474.185714285714,580
171890,17,TO,423.75,433.975,458.075,472.175,540
171900,17,TO,456.6,534,457.9,470.1,600
172000,17,TO,441.133333333333,466.666666666667,480.1,507.933333333333,633.333333333333
172010,17,TO,443.9,452.2,462.9,436.9,560
172015,17,TO,454.575,460.05,416.375,448.1,635
172020,17,TO,449.315384615385,476.485714285714,456.542857142857,458.838461538462,502.857142857143
172025,17,TO,448.945454545455,452.718181818182,429.490909090909,468.481818181818,536.363636363636
172030,17,TO,454,453.48,459,484.38,668
172049,17,TO,437.083333333333,425.933333333333,420.5,432.65,516.666666666667
172065,17,TO,445.7,410.2,420.033333333333,496.74,516.666666666667
172080,17,TO,451.61,476.91,428.72,453.16,602
172085,17,TO,475.55,540.3,508.05,488.3,570
172090,17,TO,436.166666666667,446.45,415.788888888889,453.793333333333,471.111111111111
172093,17,TO,424.7,435.04,412.24,404.5,544
172097,17,TO,457.266666666667,503.516666666667,498.1,473.633333333333,570
172100,17,TO,492.059651669086,517.155849582173,500.092339832869,542.743323657475,633.885793871866
172110,17,TO,417.028571428571,401.836363636364,364.918181818182,419.085714285714,358.181818181818
172120,17,TO,444.972368421053,464.782926829268,444.525609756098,475.777631578947,522.926829268293
172125,17,TO,424,491.333333333333,390.466666666667,430.6,480
172130,17,TO,414.233333333333,447.166666666667,458.4,452.366666666667,466.666666666667
172208,17,TO,368.666666666667,459.733333333333,461.816666666667,384.316666666667,563.333333333333
172210,17,TO,443.663636363636,469.088636363636,449.822727272727,470.545454545455,564.545454545455
210005,21,MA,463.745428571429,493.66847826087,480.278804347826,508.048571428571,595.054347826087
210010,21,MA,389.575,428.815384615385,422.584615384615,428.941666666667,486.153846153846
210015,21,MA,437.258,447.446,435.542,469.666,539.2
210020,21,MA,446.170588235294,440.024074074074,443.177777777778,467.878431372549,483.333333333333
210030,21,MA,440.67,459.12380952381,435.295238095238,449.415,523.809523809524
210040,21,MA,466.1,492.94,462.64,451.78,596
210043,21,MA,464.235294117647,455.688235294118,455.782352941176,489.994117647059,452.941176470588
210047,21,MA,438.426315789474,472.855813953488,447.074418604651,474.163157894737,483.255813953488
210050,21,MA,427.471428571429,426.974285714286,396.531428571429,445.908571428571,429.714285714286
210055,21,MA,529.15,430.966666666667,449.033333333333,477.65,513.333333333333
210060,21,MA,439.838461538462,458.162962962963,435.637037037037,452.180769230769,547.407407407407
210070,21,MA,453.825925925926,454.444827586207,441.972413793103,457.492592592593,592.413793103448
210080,21,MA,475.728260869565,499.646808510638,476.853191489362,521.115217391304,636.595744680851
210083,21,MA,428.3,457.644,426.496,460.627272727273,451.2
210087,21,MA,487.3,534,517.3,553.35,670
210090,21,MA,473.342857142857,506.35,461.275,483.485714285714,582.857142857143
210095,21,MA,444.772972972973,434.9425,425.65,465.92972972973,492.5
210100,21,MA,465.385507246377,492.179710144928,476.585507246377,499.598550724638,582.898550724638
210110,21,MA,460.821794871795,476.885185185185,455.862962962963,484.955128205128,626.666666666667
210120,21,MA,472.156914893617,499.222921914358,488.265491183879,515.201063829787,633.299748110831
210125,21,MA,467.004255319149,492.913461538462,473.901923076923,491.565957446809,601.153846153846
210130,21,MA,425.176744186046,430.33023255814,419.397674418605,450.941860465116,505.581395348837
210135,21,MA,419.451724137931,427.457575757576,419.09696969697,448.737931034483,398.787878787879
210140,21,MA,483.847508305648,495.311949685535,483.333647798742,524.034551495017,625.283018867925
210150,21,MA,449.868,466.214,447.94,468.058,514.4
210160,21,MA,465.441428571429,487.720737327189,464.589400921659,498.069523809524,589.953917050691
210170,21,MA,452.096571428571,458.642307692308,454.109340659341,475.579428571429,539.45054945055
210173,21,MA,443.042857142857,451.8625,414.6375,431.571428571429,410
210177,21,MA,448.188888888889,480.944444444445,466.388888888889,515.4,460
210180,21,MA,413.853846153846,403.23125,422.34375,478.284615384615,532.5
210190,21,MA,433.46875,420.927777777778,434.533333333333,455.24375,500
210193,21,MA,439.481818181818,483.881818181818,481.372727272727,482.881818181818,598.181818181818
210197,21,MA,406.7,470.733333333333,435.433333333333,407.1,553.333333333333
210200,21,MA,427.215384615385,450.334482758621,446.479310344828,447.788461538462,424.827586206897
210203,21,MA,441.094117647059,443.038888888889,445.105555555556,454.517647058824,412.222222222222
210207,21,MA,423.955555555556,429.1,460.88,460.733333333333,488
210210,21,MA,448.828169014084,459.595945945946,453.374324324324,465.221126760563,568.648648648649
210215,21,MA,554.2,616.5,547.5,653.8,740
210220,21,MA,472.566666666667,478.663333333333,470.566666666667,473.336666666667,544.666666666667
210230,21,MA,444.781428571429,473.297142857143,457.665714285714,471.218571428571,539.428571428571
210232,21,MA,469.126229508197,477.941538461539,458.373076923077,502.141803278689,556.615384615385
210235,21,MA,418.75,432.79,403.38,416.47,486
210237,21,MA,427.142857142857,414.2,416.157142857143,422.271428571429,445.714285714286
210240,21,MA,416.83125,434.55,417.025,456.0625,448.75
210250,21,MA,445.627272727273,458.273913043478,440.821739130435,465.559090909091,551.304347826087
210255,21,MA,425.185,440.319047619048,434.480952380952,450.285,457.142857142857
210260,21,MA,433.263333333333,442.513333333333,441.603333333333,454.993333333333,525.333333333333
210270,21,MA,457.175,512.3,482.525,483.975,610
210275,21,MA,453.375,470.758333333333,462.016666666667,438.566666666667,608.333333333333
210280,21,MA,460.116666666667,455.426315789474,455.063157894737,483.766666666667,578.947368421053
210290,21,MA,446.210344827586,481.6,463.433333333333,485.786206896552,514.666666666667
210300,21,MA,465.515789473684,478.130228136882,466.120912547529,486.268615984406,579.467680608365
210310,21,MA,418.5,459.046153846154,439.576923076923,461.758333333333,458.461538461538
210312,21,MA,427.893333333333,450.76875,422.2875,438.373333333333,373.75
210315,21,MA,418.12,441.583333333333,404.983333333333,455.86,403.333333333333
210317,21,MA,458.542857142857,460.257142857143,465.642857142857,502.5,551.428571428571
210320,21,MA,457.087978142077,476.965425531915,448.401595744681,489.485792349727,585.31914893617
210325,21,MA,440.971428571429,449.227272727273,441.390909090909,473.976190476191,522.727272727273
210330,21,MA,449.222962962963,471.78829787234,457.145744680851,479.945185185185,566.595744680851
210340,21,MA,466.9072,485.3828125,473.10625,500.0064,579.0625
210350,21,MA,459.767346938776,480.12,456.552,495.397959183674,542.8
210355,21,MA,466.01875,447.8625,442.90625,450.6125,476.25
210360,21,MA,455.610869565217,465.187234042553,460.772340425532,483.99347826087,643.191489361702
210370,21,MA,450.309677419355,477.836170212766,453.803191489362,465.291397849462,570.212765957447
210375,21,MA,435.704347826087,449.55,429.865384615385,457.673913043478,496.153846153846
210380,21,MA,485.742168674699,502.503529411765,478.047058823529,513.596385542169,639.764705882353
210390,21,MA,423.055555555556,443.622222222222,430.277777777778,430.333333333333,500
210400,21,MA,452.558823529412,481.19375,479.2,506.217647058824,637.5
210405,21,MA,434.906153846154,443.086764705882,434.354411764706,464.466153846154,473.235294117647
210407,21,MA,444.363636363636,469.981818181818,455.136363636364,477.263636363636,469.090909090909
210408,21,MA,449.2,507.5,457.8,434.7,600
210409,21,MA,446.658333333333,454.493877551021,436.820408163265,473.225,544.489795918367
210410,21,MA,437.5,439.3275,442.6575,453.91,605.5
210420,21,MA,471.891111111111,488.024444444444,475.466666666667,490.648888888889,574.666666666667
210430,21,MA,434.3375,453.8625,419.29375,456.20625,448.75
210440,21,MA,437.818181818182,468.2,467.059090909091,486.895454545455,565.454545454546
210450,21,MA,431.688235294118,439.535294117647,466.164705882353,451.305882352941,575.294117647059
210455,21,MA,438.267647058824,471.032432432433,439.524324324324,446.814705882353,549.189189189189
210460,21,MA,437.481818181818,456.140909090909,424.745454545455,463.781818181818,531.818181818182
210462,21,MA,427.115384615385,454.492307692308,430.623076923077,447.569230769231,456.923076923077
210465,21,MA,465.2,464.12,437.84,422.18,608
210467,21,MA,423.671875,444.932352941177,442.026470588235,446.81875,501.764705882353
210470,21,MA,449.758333333333,492.216666666667,468.791666666667,468.191666666667,638.333333333333
210480,21,MA,455.516666666667,462.728571428572,448.31875,474.665238095238,536.071428571429
210490,21,MA,403.328571428571,430.2,427.7,440.185714285714,354.285714285714
210500,21,MA,425.408333333333,462.5325,442.8275,460.797222222222,508
210510,21,MA,437.104347826087,446.834782608696,431.613043478261,440.482608695652,481.739130434783
210515,21,MA,423.49,449.733333333333,433.55,429.75,453.333333333333
210520,21,MA,432.357142857143,432.793103448276,427.268965517241,452.635714285714,467.586206896552
210530,21,MA,480.3275,502.941921072226,487.984661206255,526.4984375,626.731198808637
210535,21,MA,457.514285714286,451.714285714286,430.971428571429,495.071428571429,485.714285714286
210540,21,MA,453.015671641791,473.441843971631,456.796453900709,479.403731343284,507.09219858156
210542,21,MA,449.455172413793,484.4,455.622580645161,469.303448275862,503.870967741936
