CO_MUNICIPIO,qtd_cursos_agro,qtd_cursos_artes,qtd_cursos_cn,qtd_cursos_cs,qtd_cursos_tic,qtd_cursos_educ,qtd_cursos_engenharias,qtd_cursos_negocios_direito,qtd_cursos_programas_basicos,qtd_cursos_saude,qtd_cursos_servicos,IES_privadas,IES_publicas
521560,0,0,0,0,0,3,1,4,0,0,0,,
521570,27,0,0,0,0,40,4,12,0,0,0,2,0
521630,0,0,0,0,0,10,0,3,0,0,0,,
521710,0,0,0,0,1,46,0,25,0,17,1,1,0
521730,0,0,0,0,0,3,0,0,0,0,24,,
521740,0,0,0,0,7,55,0,94,0,2,1,1,0
521760,1,4,0,0,13,108,2,105,0,1,8,,
521770,0,0,0,0,0,3,0,2,0,0,0,1,0
521800,1,0,0,0,9,190,8,75,0,92,18,3,0
521805,0,0,0,0,0,0,0,0,0,0,0,,
521830,11,0,0,0,4,150,2,94,0,7,5,,
521850,29,2,3,0,2,146,30,122,0,51,0,2,0
521878,0,0,0,0,0,0,0,0,0,0,0,,
521880,298,31,10,41,43,425,165,682,0,484,17,3,1
521890,0,0,0,0,0,70,2,113,0,3,0,1,0
521900,0,0,0,0,1,0,0,4,0,0,0,,
521930,9,0,0,0,7,29,0,9,0,0,0,,
521970,0,0,0,0,1,32,20,33,0,6,0,1,0
521975,0,0,0,0,3,62,6,80,0,0,5,,
522000,0,0,0,1,1,13,3,22,0,1,0,,
522010,110,0,0,14,13,69,47,192,0,99,0,1,0
522020,0,0,0,0,1,48,0,39,0,4,3,,
522040,0,0,0,0,0,9,0,13,0,0,0,,
522045,0,1,0,1,3,34,1,69,0,0,0,2,0
522060,0,0,0,0,0,34,1,25,0,0,0,,
522068,0,0,0,0,0,0,0,0,0,0,0,,
522140,1,16,3,0,8,120,2,126,0,258,2,2,0
522160,1,2,0,0,12,173,50,146,0,52,12,1,0
522170,0,0,0,0,0,15,0,0,0,0,0,,
522180,43,0,0,0,1,20,6,0,0,0,0,,
522185,1,21,0,4,69,333,16,669,0,266,34,3,0
522200,0,0,0,0,1,43,4,12,0,8,5,,
522205,0,0,0,0,0,0,0,0,0,0,0,,
530010,603,940,403,1862,2353,5439,2210,13097,0,7095,1148,60,5
,1,28,0,0,53,62,4,180,0,3,33,,
