SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,bolsonaro,lula,branco,nulo,bolsonaro_perc,lula_perc,codigo_ibge,cod_uf,codigo_ibge_dv
SC,80845,OURO VERDE,1048,601,10,19,0.624553039332539,0.358164481525626,80845,42,428084
SC,80853,CORONEL FREITAS,4185,2638,86,106,0.596578759800428,0.376051318602994,80853,42,428085
SC,80861,IRATI,846,846,40,16,0.483981693363844,0.483981693363844,80861,42,428086
SC,80870,CORUPÁ,7653,2108,101,211,0.759753797279857,0.209272312121513,80870,42,428087
SC,80888,FORMOSA DO SUL,1010,1009,28,10,0.491006319883325,0.490520175012154,80888,42,428088
SC,80896,CRICIÚMA,85502,33200,1688,2636,0.694991302651472,0.269861655259864,80896,42,428089
SC,80900,MACIEIRA,757,682,17,17,0.513917175831636,0.463000678886626,80900,42,428090
SC,80918,CUNHA PORÃ,6192,1208,67,117,0.816455696202532,0.159282700421941,80918,42,428091
SC,80926,PONTE ALTA DO NORTE,1124,887,30,30,0.542732979237084,0.428295509415741,80926,42,428092
SC,80934,CURITIBANOS,14559,9085,405,439,0.59453609931395,0.370998039856256,80934,42,428093
SC,80942,SÃO CRISTÓVÃO DO SUL,1507,1082,45,47,0.562103692651996,0.403580753450205,80942,42,428094
SC,80950,DESCANSO,3753,2123,64,86,0.622801194822436,0.352306671091935,80950,42,428095
SC,80969,VARGEM BONITA,1941,1373,24,48,0.573242764323686,0.405493207324276,80969,42,428096
SC,80977,DIONÍSIO CERQUEIRA,4749,3804,92,95,0.543363844393593,0.435240274599542,80977,42,428097
SC,80985,BOMBINHAS,9324,3666,182,367,0.688677154885885,0.270773321515622,80985,42,428098
SC,80993,DONA EMMA,1931,744,28,49,0.701671511627907,0.270348837209302,80993,42,428099
SC,81000,SANGÃO,5565,1404,75,74,0.781820736161843,0.197246417533015,81000,42,428100
SC,81019,ERVAL VELHO,2311,936,39,46,0.693577430972389,0.280912364945978,81019,42,428101
SC,81027,CAPIVARI DE BAIXO,9344,4806,180,303,0.638556686940477,0.328435727465318,81027,42,428102
SC,81035,FAXINAL DOS GUEDES,3657,3616,90,87,0.490872483221477,0.485369127516779,81035,42,428103
SC,81043,CORDILHEIRA ALTA,2232,1166,38,30,0.64396999422966,0.336410848240046,81043,42,428104
SC,81051,FLORIANÓPOLIS,169495,148344,4730,8472,0.512006065713915,0.448113677761969,81051,42,428105
SC,81060,FORQUILHINHA,12462,4531,209,235,0.714687159488444,0.25984974479555,81060,42,428106
SC,81078,FRAIBURGO,13748,7517,338,336,0.626646611057933,0.342631842836957,81078,42,428107
SC,81086,MORRO GRANDE,1789,492,33,38,0.76062925170068,0.209183673469388,81086,42,428108
SC,81094,GALVÃO,1295,949,31,30,0.561822125813449,0.411713665943601,81094,42,428109
SC,81108,CORONEL MARTINS,885,771,28,27,0.517241379310345,0.450613676212741,81108,42,428110
SC,81116,GOVERNADOR CELSO RAMOS,9277,2785,146,261,0.744005132729168,0.223353917715936,81116,42,428111
SC,81124,SÃO JOÃO DO ITAPERIÚ,2504,571,30,32,0.798214854956965,0.182021039209436,81124,42,428112
SC,81132,GAROPABA,10197,6620,256,393,0.583819993129509,0.379022100080156,81132,42,428113
SC,81140,JARDINÓPOLIS,852,553,20,11,0.593314763231198,0.385097493036212,81140,42,428114
SC,81159,GARUVA,7045,2533,129,160,0.713996148778758,0.256714300192561,81159,42,428115
SC,81167,ERMO,1435,498,17,27,0.725847243297926,0.251896813353566,81167,42,428116
SC,81175,GASPAR,29558,9881,440,776,0.727044643955233,0.243045135899643,81175,42,428117
SC,81183,SÃO PEDRO DE ALCÂNTARA,2528,967,36,68,0.702417338149486,0.268685746040567,81183,42,428118
SC,81191,GRÃO-PARÁ,3740,1028,60,83,0.761555691305233,0.209326002850743,81191,42,428119
SC,81205,SANTIAGO DO SUL,651,591,14,19,0.510588235294118,0.463529411764706,81205,42,428120
SC,81213,GRAVATAL,5692,1733,70,101,0.749341758820432,0.228146392838336,81213,42,428121
SC,81221,BELA VISTA DO TOLDO,2706,1477,85,58,0.625520110957004,0.341423948220065,81221,42,428122
SC,81230,GUABIRUBA,11006,2805,205,298,0.768897582786084,0.195961995249406,81230,42,428123
SC,81248,CAPÃO ALTO,1472,831,35,23,0.623464633629818,0.351969504447268,81248,42,428124
SC,81256,GUARACIABA,4476,3011,96,107,0.582054616384916,0.391547464239272,81256,42,428125
SC,81264,PAINEL,1087,870,32,21,0.540796019900498,0.432835820895522,81264,42,428126
SC,81272,GUARAMIRIM,19548,6362,256,361,0.736909563840615,0.23983111546726,81272,42,428127
SC,81280,BOCAINA DO SUL,1575,1006,33,19,0.598176984428409,0.382073680212685,81280,42,428128
SC,81299,GUARUJÁ DO SUL,2045,1219,43,20,0.614667868951007,0.366396152690111,81299,42,428129
SC,81302,ALTO BELA VISTA,987,502,26,29,0.639248704663213,0.325129533678757,81302,42,428130
SC,81310,HERVAL D OESTE,9037,4429,163,140,0.656329435688866,0.32166460890406,81310,42,428131
SC,81329,FREI ROGÉRIO,1103,716,24,23,0.591103965702037,0.383708467309754,81329,42,428132
SC,81337,IBICARÉ,1802,649,35,31,0.715931664680175,0.257846642828764,81337,42,428133
SC,81345,TREVISO,2008,1123,49,84,0.615196078431373,0.34405637254902,81345,42,428134
SC,81353,IBIRAMA,9134,2728,128,241,0.746790941051427,0.223039816858801,81353,42,428135
SC,81361,IOMERÊ,1779,544,34,34,0.744040150564617,0.227519866164785,81361,42,428136
SC,81370,IÇARA,24810,8689,389,636,0.718630517900591,0.251679990731086,81370,42,428137
SC,81388,BOM JESUS,1091,984,15,18,0.517552182163188,0.466793168880455,81388,42,428138
SC,81396,ILHOTA,6928,2049,114,222,0.743906367443359,0.220015032749919,81396,42,428139
SC,81400,IBIAM,1022,550,17,10,0.639149468417761,0.34396497811132,81400,42,428140
SC,81418,IMARUÍ,4072,3460,108,183,0.520516425923559,0.442285568196344,81418,42,428141
SC,81426,ENTRE RIOS,731,1647,39,23,0.299590163934426,0.675,81426,42,428142
SC,81434,IMBITUBA,17277,12178,390,734,0.564995585205533,0.398247163085778,81434,42,428143
SC,81442,PAIAL,765,804,23,14,0.476338729763387,0.500622665006227,81442,42,428144
SC,81450,IMBUIA,3140,1079,73,62,0.721175930179146,0.247818098300413,81450,42,428145
SC,81469,BOM JESUS DO OESTE,1060,563,13,22,0.639324487334138,0.33956574185766,81469,42,428146
SC,81477,INDAIAL,30063,8038,426,891,0.762671875792785,0.203916992237049,81477,42,428147
SC,81485,SÃO BERNARDINO,954,1075,26,19,0.459980713596914,0.518322082931533,81485,42,428148
SC,81493,IPIRA,1869,1294,40,60,0.572785779957095,0.396567575850444,81493,42,428149
SC,81507,SANTA TEREZINHA DO PROGRESSO,823,1103,28,18,0.417342799188641,0.559330628803246,81507,42,428150
SC,81515,IPUMIRIM,2788,2219,48,79,0.543046357615894,0.432216595247371,81515,42,428151
SC,81523,SALTINHO,1011,1582,40,36,0.378793555638816,0.592731360059948,81523,42,428152
SC,81531,IRANI,3936,2316,67,82,0.614903921262303,0.361818465864709,81531,42,428153
SC,81540,JUPIÁ,1027,827,15,22,0.543098889476467,0.437334743521946,81540,42,428154
SC,81558,IRINEÓPOLIS,4194,2285,88,114,0.627750336775932,0.342014668462805,81558,42,428155
SC,81566,PALMEIRA,1442,854,33,45,0.607413647851727,0.359730412805392,81566,42,428156
SC,81574,ITÁ,2658,2162,57,74,0.536861240153504,0.436679458695213,81574,42,428157
SC,81582,BANDEIRANTE,1249,1122,17,25,0.517612929962702,0.464981351015334,81582,42,428158
SC,81590,ITAIÓPOLIS,9974,3402,219,237,0.721081550028918,0.245951417004049,81590,42,428159
SC,81604,FLOR DO SERTÃO,699,695,10,24,0.489495798319328,0.486694677871148,81604,42,428160
SC,81612,ITAJAÍ,97531,36138,1716,2774,0.705933019202513,0.26156819316874,81612,42,428161
SC,81620,CUNHATAÍ,1028,481,19,21,0.663653970303422,0.31052291801162,81620,42,428162
SC,81639,ITAPEMA,29868,9269,410,644,0.743151451817571,0.23062377149113,81639,42,428163
SC,81647,PRINCESA,1325,790,17,33,0.612009237875289,0.364896073903002,81647,42,428164
SC,81655,ITAPIRANGA,7199,2880,120,151,0.695555555555556,0.278260869565217,81655,42,428165
SC,81663,ITAPOÁ,9373,4073,141,295,0.675190894683763,0.29340152715747,81663,42,428166
SC,81671,ITUPORANGA,12643,3374,147,208,0.772233080869778,0.206083557292939,81671,42,428167
SC,81680,TIGRINHOS,875,770,15,15,0.522388059701493,0.459701492537313,81680,42,428168
SC,81698,JABORÁ,2317,920,35,35,0.700635016631388,0.278197762322347,81698,42,428169
SC,81701,CHAPADÃO DO LAGEADO,1541,723,19,29,0.666522491349481,0.312716262975779,81701,42,428170
SC,81710,JACINTO MACHADO,5573,1845,119,97,0.730023578726749,0.241681949174745,81710,42,428171
SC,81728,BALNEÁRIO ARROIO DO SILVA,5300,3230,86,159,0.603988603988604,0.368091168091168,81728,42,428172
SC,81736,JAGUARUNA,8893,3275,175,179,0.710190065484747,0.261539690145344,81736,42,428173
SC,81744,BALNEÁRIO GAIVOTA,5143,2810,77,145,0.629113149847095,0.343730886850153,81744,42,428174
SC,81752,JARAGUÁ DO SUL,80164,23843,1164,1877,0.748860324340483,0.222731858605485,81752,42,428175
SC,81760,BARRA BONITA,812,661,23,14,0.537748344370861,0.437748344370861,81760,42,428176
SC,81779,JOAÇABA,13104,4959,204,268,0.70698678176423,0.267547882384678,81779,42,428177
SC,81787,BRUNÓPOLIS,1236,1022,26,21,0.536225596529284,0.443383947939262,81787,42,428178
SC,81795,JOINVILLE,268079,81886,4112,7839,0.740721603908089,0.226256921495596,81795,42,428179
SC,81809,LUZERNA,3364,888,55,58,0.770675830469645,0.203436426116838,81809,42,428180
SC,81817,LACERDÓPOLIS,1284,438,18,17,0.730791121229368,0.249288560045532,81817,42,428181
SC,81825,ZORTÉA,1473,1053,33,52,0.564151666028342,0.403293757181157,81825,42,428182
SC,81833,LAGES,65883,32531,1624,1728,0.647396969518307,0.319664721026669,81833,42,428183
SC,81850,LAGUNA,16836,10609,375,618,0.592024755608693,0.373057177016668,81850,42,428185
SC,81876,LAURENTINO,3941,1136,64,97,0.752386407025582,0.216876670484918,81876,42,428187
SC,81892,LAURO MÜLLER,6405,3411,141,288,0.625183016105417,0.33294289897511,81892,42,428189
SC,81914,LEBON RÉGIS,3030,3624,92,105,0.442271201284484,0.528973872427383,81914,42,428191
SC,81930,LEOBERTO LEAL,1827,829,43,54,0.663639665819106,0.301126044315292,81930,42,428193
SC,81957,LONTRAS,5584,1735,75,108,0.744334844041589,0.231271660890429,81957,42,428195
SC,81973,LUIZ ALVES,6747,1617,70,114,0.789307440336921,0.189167056621432,81973,42,428197
SC,81990,MAFRA,25493,8603,565,650,0.721956330888392,0.243635127863838,81990,42,428199
SC,82015,MAJOR GERCINO,1835,696,26,40,0.706584520600693,0.268001540238737,82015,42,428201
SC,82031,MAJOR VIEIRA,2820,1971,95,71,0.568892475287472,0.397619527940287,82031,42,428203
SC,82058,MARAVILHA,11285,4735,158,228,0.687858100694868,0.28861392173595,82058,42,428205
SC,82066,MAREMA,1131,586,23,23,0.641520136131594,0.332387975042541,82066,42,428206
SC,82074,MASSARANDUBA,8899,2027,94,206,0.792713344022804,0.180562978799216,82074,42,428207
SC,82090,MATOS COSTA,838,959,29,33,0.450779989241528,0.515868746637977,82090,42,428209
SC,82112,MELEIRO,4072,1022,46,68,0.781874039938556,0.196236559139785,82112,42,428211
SC,82139,MODELO,1823,1060,35,42,0.615878378378378,0.358108108108108,82139,42,428213
SC,82155,MONDAÍ,3807,2420,73,95,0.595308835027365,0.37842064112588,82155,42,428215
SC,82171,MONTE CASTELO,3216,2261,114,77,0.567395906845448,0.398906139731828,82171,42,428217
SC,82198,MORRO DA FUMAÇA,8841,2221,124,154,0.77962962962963,0.195855379188713,82198,42,428219
SC,82210,NAVEGANTES,31871,13590,559,888,0.679436343480856,0.289716039907905,82210,42,428221
SC,82236,NOVA ERECHIM,1983,1314,30,64,0.584783249778826,0.387496313771749,82236,42,428223
SC,82252,NOVA TRENTO,7066,1938,125,204,0.757098467802422,0.207650273224044,82252,42,428225
SC,82279,NOVA VENEZA,7889,2326,119,140,0.75319839602826,0.222073706320412,82279,42,428227
SC,82295,ORLEANS,12264,3186,180,272,0.771223745440825,0.200352156961389,82295,42,428229
SC,82317,OURO,3436,1395,45,88,0.69218372280419,0.28102336825141,82317,42,428231
SC,82333,PALHOÇA,72870,38048,1616,2871,0.631428447640917,0.329691087907803,82333,42,428233
SC,82350,PALMA SOLA,2134,2308,36,56,0.470666078517865,0.50904278782532,82350,42,428235
SC,82376,PALMITOS,7062,2962,109,121,0.688706846108836,0.288862882777453,82376,42,428237
SC,82392,PAPANDUVA,6883,5127,209,168,0.55566319528538,0.413901671106806,82392,42,428239
SC,82414,PAULO LOPES,3588,1894,77,112,0.632692646799506,0.333979897725269,82414,42,428241
SC,82430,PEDRAS GRANDES,2578,754,56,62,0.747246376811594,0.218550724637681,82430,42,428243
SC,82457,PENHA,13120,4345,203,328,0.729050900200044,0.241442542787286,82457,42,428245
SC,82473,PERITIBA,1710,624,19,33,0.716680637049455,0.261525565800503,82473,42,428247
SC,82490,PETROLÂNDIA,3579,1016,57,53,0.760680127523911,0.215940488841658,82490,42,428249
SC,82511,BALNEÁRIO PIÇARRAS,10532,3833,152,230,0.71417915508239,0.259917271309419,82511,42,428251
SC,82538,PINHALZINHO,7754,4943,146,189,0.59499693063229,0.379297114794352,82538,42,428253
SC,82554,PINHEIRO PRETO,1521,850,21,33,0.627216494845361,0.350515463917526,82554,42,428255
SC,82570,PIRATUBA,2856,1417,47,62,0.651757188498403,0.323368324965769,82570,42,428257
SC,82597,POMERODE,16570,4007,243,433,0.779654636992425,0.188538088740413,82597,42,428259
SC,82619,PONTE ALTA,1942,1285,48,50,0.58406015037594,0.386466165413534,82619,42,428261
SC,82635,PONTE SERRADA,3320,3163,77,86,0.499548600662052,0.475925368642793,82635,42,428263
SC,82651,PORTO BELO,9455,3273,142,263,0.719942130510927,0.249219523338156,82651,42,428265
SC,82678,PORTO UNIÃO,13254,6311,311,352,0.655230373739371,0.311993276646233,82678,42,428267
SC,82694,POUSO REDONDO,7517,2201,89,105,0.758373688458434,0.222054075867635,82694,42,428269
SC,82716,PRAIA GRANDE,3031,2106,72,107,0.570165537998495,0.396162528216704,82716,42,428271
SC,82732,PRESIDENTE CASTELLO BRANCO,1102,298,6,13,0.776603241719521,0.21000704721635,82732,42,428273
SC,82759,PRESIDENTE GETÚLIO,8798,2392,118,193,0.764976958525346,0.20798191461612,82759,42,428275
SC,82775,PRESIDENTE NEREU,1257,509,25,33,0.689144736842105,0.27905701754386,82775,42,428277
SC,82791,QUILOMBO,3811,3103,100,111,0.534877192982456,0.435508771929825,82791,42,428279
SC,82813,RANCHO QUEIMADO,1876,743,42,53,0.691230655858511,0.27376565954311,82813,42,428281
SC,82830,RIO DAS ANTAS,2925,1221,57,54,0.687103594080338,0.286821705426357,82830,42,428283
SC,82856,RIO DO CAMPO,3436,1098,41,47,0.743401125054089,0.237559498052791,82856,42,428285
SC,82872,RIO DO OESTE,3662,1412,55,68,0.70463729074466,0.271695208774293,82872,42,428287
SC,82899,RIO DOS CEDROS,5678,1504,83,174,0.763274633687324,0.202177712058072,82899,42,428289
SC,82910,RIO DO SUL,31258,9602,428,717,0.744149506011189,0.22859183430544,82910,42,428291
SC,82937,RIO FORTUNA,3280,584,48,60,0.825780463242699,0.147029204431017,82937,42,428293
SC,82953,RIO NEGRINHO,18782,6003,325,491,0.733643217061834,0.234483028006719,82953,42,428295
SC,82970,RODEIO,6303,1598,98,175,0.771103498898948,0.195497920234891,82970,42,428297
SC,82996,ROMELÂNDIA,1821,1474,53,52,0.535588235294118,0.433529411764706,82996,42,428299
SC,83011,SALETE,3776,1243,60,82,0.731641154814958,0.240844797519861,83011,42,428301
SC,83038,SALTO VELOSO,1983,874,33,63,0.671520487639688,0.295970199796817,83038,42,428303
SC,83054,SANTA CECÍLIA,5514,3865,170,139,0.569157720891825,0.398947151114781,83054,42,428305
SC,83070,SANTA ROSA DE LIMA,1149,519,29,35,0.663394919168591,0.299653579676674,83070,42,428307
SC,83097,SANTO AMARO DA IMPERATRIZ,10896,4902,195,401,0.664633402464316,0.299011833597658,83097,42,428309
SC,83119,SÃO BENTO DO SUL,39161,11312,740,1018,0.749765464953763,0.216576362696483,83119,42,428311
SC,83135,SÃO BONIFÁCIO,1906,436,39,48,0.784685055578427,0.179497735693701,83135,42,428313
SC,83151,SÃO CARLOS,4360,2538,82,112,0.614777213761985,0.357868020304569,83151,42,428315
SC,83178,SÃO DOMINGOS,3507,2627,91,70,0.557108816521049,0.417315329626688,83178,42,428317
SC,83194,SÃO FRANCISCO DO SUL,20615,8921,374,522,0.677411934805468,0.293145373291272,83194,42,428319
SC,83216,SÃO JOÃO BATISTA,14256,3846,204,320,0.765381724471169,0.206485557822399,83216,42,428321
SC,83232,SÃO JOÃO DO SUL,3985,1572,89,84,0.695462478184991,0.27434554973822,83232,42,428323
SC,83259,SÃO JOAQUIM,8950,5871,269,289,0.581962416281943,0.381754340334222,83259,42,428325
SC,83275,SÃO JOSÉ,93707,54634,2168,4076,0.606184299899732,0.353423682763528,83275,42,428327
SC,83291,SÃO JOSÉ DO CEDRO,6519,2708,100,131,0.689257771198985,0.286318460562487,83291,42,428329
SC,83313,SÃO JOSÉ DO CERRITO,2862,3303,83,66,0.453278428888185,0.52312321824517,83313,42,428331
SC,83330,SÃO LOURENÇO DO OESTE,9604,5486,214,205,0.619253336772197,0.353730092204526,83330,42,428333
SC,83356,SÃO LUDGERO,6204,1585,93,94,0.777833500501505,0.198721163490471,83356,42,428335
SC,83372,SÃO MARTINHO,2263,532,28,47,0.788501742160279,0.185365853658537,83372,42,428337
SC,83399,SÃO MIGUEL DO OESTE,16594,8598,310,334,0.642282087010373,0.332791453785416,83399,42,428339
SC,83410,SAUDADES,4238,2313,53,101,0.63206562266965,0.34496644295302,83410,42,428341
SC,83437,SCHROEDER,8845,2596,109,184,0.753792398159196,0.221237429691495,83437,42,428343
SC,83453,SEARA,6610,5018,156,218,0.550741543076154,0.418096983836027,83453,42,428345
SC,83470,SIDERÓPOLIS,5828,2798,115,192,0.65241240344789,0.31322064256129,83470,42,428347
SC,83496,SOMBRIO,12668,5245,185,338,0.687133868518117,0.284497721848557,83496,42,428349
SC,83518,TAIÓ,9545,2350,123,179,0.782569484299418,0.19267032876937,83518,42,428351
SC,83534,TANGARÁ,3944,1506,69,81,0.704285714285714,0.268928571428571,83534,42,428353
SC,83550,TIJUCAS,17585,6940,284,528,0.694044283064293,0.27390772388207,83550,42,428355
SC,83577,TIMBÓ,22756,4883,328,608,0.796360454943132,0.170883639545057,83577,42,428357
SC,83593,TRÊS BARRAS,7106,4300,213,180,0.602254428341385,0.364437664208831,83593,42,428359
SC,83615,TREZE DE MAIO,4594,940,63,72,0.810372199682484,0.165814076556712,83615,42,428361
SC,83631,TREZE TÍLIAS,4008,1127,62,62,0.762122076440388,0.214299296444191,83631,42,428363
SC,83658,TROMBUDO CENTRAL,3548,891,46,59,0.78080985915493,0.196082746478873,83658,42,428365
SC,83674,TUBARÃO,47779,15985,843,1402,0.72382553894166,0.242163947340514,83674,42,428367
SC,83682,TUNÁPOLIS,2571,832,34,68,0.733523537803138,0.23737517831669,83682,42,428368
SC,83690,TURVO,7034,1509,88,105,0.805173992673993,0.172733516483516,83690,42,428369
SC,83712,URUBICI,4675,1812,62,76,0.705660377358491,0.273509433962264,83712,42,428371
SC,83739,URUSSANGA,10265,2964,163,268,0.751464128843338,0.216983894582723,83739,42,428373
SC,83755,VARGEÃO,1338,1130,29,53,0.524705882352941,0.443137254901961,83755,42,428375
SC,83771,VIDAL RAMOS,3285,1229,56,66,0.708584987057809,0.265099223468507,83771,42,428377
SC,83798,VIDEIRA,21928,8501,345,545,0.700150068648424,0.271432676649957,83798,42,428379
SC,83810,WITMARSUM,2021,788,44,76,0.689996585865483,0.269033799931717,83810,42,428381
SC,83836,XANXERÊ,17718,11189,332,386,0.598075949367089,0.37768776371308,83836,42,428383
SC,83852,XAVANTINA,1752,1315,31,27,0.56064,0.4208,83852,42,428385
SC,83879,XAXIM,12416,6189,214,252,0.651040847359866,0.324524146610036,83879,42,428387
SC,83895,BOM JARDIM DA SERRA,1597,1263,31,40,0.544865233708632,0.430910951893552,83895,42,428389
SC,83909,BALNEÁRIO RINCÃO,6130,3241,98,135,0.638275718450646,0.337463556851312,83909,42,428390
SC,83917,MARACAJÁ,3427,1717,84,102,0.64296435272045,0.322138836772983,83917,42,428391
SC,83925,PESCARIA BRAVA,3898,2615,84,150,0.577738254038832,0.387579665036312,83925,42,428392
SC,83933,TIMBÉ DO SUL,2658,998,44,63,0.706351315439809,0.265213925059793,83933,42,428393
SC,83950,CORREIA PINTO,5524,4202,176,137,0.550254009363482,0.418567586412989,83950,42,428395
SC,83976,OTACÍLIO COSTA,7068,3681,154,183,0.63756088760599,0.332040411329605,83976,42,428397
SE,31003,SANTANA DO SÃO FRANCISCO,1138,3188,68,148,0.250550418317922,0.70189343901365,31003,28,283100
SE,31011,AMPARO DE SÃO FRANCISCO,559,1445,20,54,0.269008662175168,0.695380173243503,31011,28,283101
SE,31038,AQUIDABÃ,2861,9493,124,526,0.220009227929868,0.730006151953245,31038,28,283103
SE,31054,ARACAJU,142489,190875,5089,13908,0.404383572529309,0.541702969397862,31054,28,283105
SE,31070,ARAUÁ,1481,5581,79,241,0.200623137361149,0.756028176645895,31070,28,283107
SE,31097,AREIA BRANCA,3106,7866,179,514,0.266266609515645,0.674324903557651,31097,28,283109
SE,31119,BARRA DOS COQUEIROS,7148,11635,286,644,0.362603358190027,0.59021965200629,31119,28,283111
SE,31135,BREJO GRANDE,1070,4077,67,199,0.197672270460004,0.753186772584519,31135,28,283113
SE,31151,BOQUIM,4517,11486,225,694,0.266930622857818,0.67876137572391,31151,28,283115
SE,31194,CAMPO DO BRITO,2777,8521,135,490,0.23291118007213,0.714669126897593,31194,28,283119
SE,31216,CANHOBA,671,2657,24,127,0.192871514803104,0.763725208393216,31216,28,283121
SE,31232,CANINDÉ DE SÃO FRANCISCO,3652,13095,187,558,0.208781157100389,0.748627944203064,31232,28,283123
